family,t,n_components,rel_mean_error,gaussian_baseline_error,improvement_over_gaussian,seconds_per_chain,kernel_components,kernel_fit_components
uniform_kernel8,0.05,3,0.004547606525797912,0.05503296768255429,12.10152359716265,0.05166631809373712,8,8
uniform_kernel8,0.05,4,0.0046910959440681,0.05503296768255429,11.731366899912501,0.07263140243748012,8,8
uniform_kernel8,0.05,6,0.003154556894577748,0.05503296768255429,17.445546085140656,0.12631458268751317,8,8
uniform_kernel8,0.05,8,0.002476725445516027,0.05503296768255429,22.220051795481975,0.19561700068749133,8,8
uniform_kernel8,0.05,12,0.0016798833233993475,0.05503296768255429,32.7599940519629,0.42774670153124816,8,8
uniform_kernel8,0.05,16,0.0011415246159534875,0.05503296768255429,48.21005777136624,0.8020416431874935,8,8
uniform_kernel8,0.1,1,0.047529154261387485,0.04752677719954115,0.9999499872892064,0.01731585246875511,8,8
uniform_kernel8,0.1,2,0.013156404776444827,0.04752677719954115,3.612444129465589,0.03335364828123488,8,8
uniform_kernel8,0.1,3,0.00714550267700932,0.04752677719954115,6.651285339582717,0.048863137343744256,8,8
uniform_kernel8,0.1,4,0.0054208332607505105,0.04752677719954115,8.767430192634462,0.07098686940625498,8,8
uniform_kernel8,0.1,6,0.0038783533827855205,0.04752677719954115,12.254369962905843,0.12601153628125417,8,8
uniform_kernel8,0.1,8,0.0020875420456330997,0.04752677719954115,22.766859857487304,0.20086541012500447,8,8
uniform_kernel8,0.1,12,0.0016701838508026584,0.04752677719954115,28.45601529238873,0.42068754509375594,8,8
uniform_kernel8,0.1,16,0.001010485366938003,0.04752677719954115,47.03361251391292,0.8218311692499753,8,8
uniform_kernel8,0.2,1,0.039040326092474154,0.03904358805799068,1.0000835537466772,0.017171376968747154,8,8
uniform_kernel8,0.2,2,0.011777787471987431,0.03904358805799068,3.3150188989954925,0.03177089234375785,8,8
uniform_kernel8,0.2,3,0.009801896571034703,0.03904358805799068,3.9832687250921666,0.0489582132187536,8,8
uniform_kernel8,0.2,4,0.005367979775469167,0.03904358805799068,7.273423092317486,0.0687496369687608,8,8
uniform_kernel8,0.2,6,0.004532497612315512,0.03904358805799068,8.614144208681564,0.12250069137499509,8,8
uniform_kernel8,0.2,8,0.0020579370002132753,0.03904358805799068,18.972197911765218,0.20659305165622754,8,8
uniform_kernel8,0.2,12,0.0011128119436131418,0.03904358805799068,35.085522115463384,0.43277914000000806,8,8
uniform_kernel8,0.2,16,0.0007940109624634019,0.03904358805799068,49.172605799873075,0.8403722082812521,8,8
uniform_kernel8,0.4,1,0.029576396119231907,0.029588825464945595,1.000420245443819,0.019135791812516345,8,8
uniform_kernel8,0.4,2,0.008902502221219726,0.029588825464945595,3.323652691084827,0.034991851093735704,8,8
uniform_kernel8,0.4,3,0.010423146182499338,0.029588825464945595,2.838761439864079,0.05666198262500188,8,8
uniform_kernel8,0.4,4,0.00850750274341625,0.029588825464945595,3.477968371840217,0.07351152587500565,8,8
uniform_kernel8,0.4,6,0.004763947677043014,0.029588825464945595,6.210988757817635,0.13404059056250617,8,8
uniform_kernel8,0.4,8,0.0032869030263766893,0.029588825464945595,9.002037853718726,0.22693621518752138,8,8
uniform_kernel8,0.4,12,0.001428061519782455,0.029588825464945595,20.719573390264753,0.44193466550001403,8,8
uniform_kernel8,0.4,16,0.0012199802718794678,0.029588825464945595,24.253527820873586,0.7988628790312475,8,8
uniform_kernel8,0.8,1,0.01636207327061252,0.016074345040234167,0.9824149283761531,0.01638710434374957,8,8
uniform_kernel8,0.8,2,0.00693219249540159,0.016074345040234167,2.3187966939603806,0.032011848624989625,8,8
uniform_kernel8,0.8,3,0.012063420593239707,0.016074345040234167,1.3324864963460004,0.05056388753123997,8,8
uniform_kernel8,0.8,4,0.007699543356605152,0.016074345040234167,2.0877010876813342,0.06907038518750142,8,8
uniform_kernel8,0.8,6,0.0034244541207436975,0.016074345040234167,4.693987559320333,0.1249952278437263,8,8
uniform_kernel8,0.8,8,0.0029493062465358903,0.016074345040234167,5.4502122521573675,0.1973445641874889,8,8
uniform_kernel8,0.8,12,0.0026581462059506534,0.016074345040234167,6.047201242824555,0.4260616721250017,8,8
uniform_kernel8,0.8,16,0.0027105347373888285,0.016074345040234167,5.930322463131115,0.8231291833750163,8,8
uniform_kernel8,1.6,1,0.012505516918165314,0.008676436699255507,0.6938087210655206,0.0161020518125099,8,8
uniform_kernel8,1.6,2,0.009466339997477155,0.008676436699255507,0.9165566313451489,0.031613671343734495,8,8
uniform_kernel8,1.6,3,0.01156008760155519,0.008676436699255507,0.7505511202257894,0.0493286017812693,8,8
uniform_kernel8,1.6,4,0.011461855961282522,0.008676436699255507,0.756983574786143,0.06900873718751654,8,8
uniform_kernel8,1.6,6,0.00953045902779526,0.008676436699255507,0.9103902208645956,0.12000392253125369,8,8
uniform_kernel8,1.6,8,0.00951143563287927,0.008676436699255507,0.9122110514276807,0.19051080462500636,8,8
uniform_kernel8,1.6,12,0.009171272836032177,0.008676436699255507,0.9460449879069617,0.4332882549062447,8,8
uniform_kernel8,1.6,16,0.009152676774987168,0.008676436699255507,0.9479671261818017,0.8068049123125149,8,8
