regime,n_chains,rep,n_components,rho_raw,param_raw,rho_grid,param_grid,rho_err_raw,rho_err_grid,param_err_raw,param_err_grid,rho_grid_minus_raw,param_grid_minus_raw,exkurt_raw,exkurt_grid,raw_monotone_violation
gaussian,128,15,0,0.8105766482713797,0.3556270478329434,0.8103631386864211,0.3560694391758497,0.010576648271379607,0.010363138686421025,-0.004372952167056465,-0.003930560824150164,-0.0002135095849585822,0.0004423913429063009,nan,nan,nan
mixture,128,15,8,0.7954576250733598,0.3374953259933687,0.7974253841904495,0.3379408846697485,-0.004542374926640225,-0.00257461580955054,-0.022504674006631198,-0.0220591153302514,0.0019677591170896847,0.00044555867637979807,2.466714819393874,2.5735634304479404,0.0
gaussian,256,0,0,0.8082481510186416,0.3588589224186007,0.8080360265470099,0.35930067255734005,0.008248151018641514,0.008036026547009856,-0.001141077581399197,-0.000699327442659825,-0.00021212447163165837,0.00044175013873937186,nan,nan,nan
mixture,256,0,8,0.8009735486916465,0.3610689700116272,0.8005767268117473,0.361504506978915,0.0009735486916464531,0.0005767268117472524,0.0010689700116273126,0.0015045069789151322,-0.0003968218798992007,0.00043553696728781954,2.7631649182311184,2.83661460258225,0.0
gaussian,256,1,0,0.7871535960013583,0.35355949713113116,0.7869296411018162,0.3539911386471102,-0.012846403998641787,-0.013070358898183865,-0.006440502868868714,-0.006008861352889694,-0.00022395489954207815,0.0004316415159790199,nan,nan,nan
mixture,256,1,8,0.8002420659018885,0.37634874260404505,0.8008561297292166,0.37679235427179025,0.00024206590188846633,0.0008561297292165593,0.016348742604045174,0.016792354271790377,0.000614063827328093,0.0004436116677452029,2.8003762819758125,2.847223273024026,0.0
gaussian,256,2,0,0.7997627716813065,0.35131025023274254,0.7995450743294098,0.3517495097120963,-0.00023722831869354977,-0.0004549256705902449,-0.008689749767257338,-0.008250490287903589,-0.00021769735189669515,0.00043925947935374854,nan,nan,nan
mixture,256,2,8,0.8071932899549652,0.3610204075174509,0.8071664827928212,0.3614610883324503,0.007193289954965154,0.007166482792821172,0.0010204075174510274,0.0014610883324503998,-2.6807162143982488e-05,0.0004406808149993724,2.939440959236662,3.0939249811831413,0.0
gaussian,256,3,0,0.7996768782023969,0.3656017769742327,0.7994635453498723,0.3660435994325523,-0.0003231217976031875,-0.000536454650127749,0.005601776974232808,0.006043599432552449,-0.00021333285252456147,0.0004418224583196406,nan,nan,nan
mixture,256,3,8,0.8043696913768983,0.3681789247823406,0.8040265139191244,0.3686211626954192,0.004369691376898244,0.0040265139191243415,0.008178924782340724,0.008621162695419349,-0.0003431774577739022,0.0004422379130786247,3.196127597206501,3.460069027748122,0.0
gaussian,256,4,0,0.7966897575860825,0.3541223718842724,0.7964741479464066,0.35455804238187033,-0.00331024241391753,-0.003525852053593459,-0.005877628115727451,-0.005441957618129545,-0.00021560963967592883,0.00043567049759790644,nan,nan,nan
mixture,256,4,8,0.8006448984270625,0.36171128215782034,0.8019639309933165,0.36215328562019256,0.0006448984270625013,0.0019639309933164872,0.0017112821578204596,0.0021532856201926798,0.001319032566253986,0.0004420034623722202,2.5960732658386387,2.6081761190942725,0.0
gaussian,256,5,0,0.7964986332686171,0.35985180834051345,0.7962847542948236,0.3602906693134516,-0.0035013667313829044,-0.003715245705176451,-0.00014819165948642965,0.0002906693134517302,-0.00021387897379354648,0.00043886097293815984,nan,nan,nan
mixture,256,5,8,0.7987035756836419,0.3593048409683806,0.799114372800419,0.35974403272741495,-0.0012964243163581246,-0.0008856271995810738,-0.0006951590316192635,-0.0002559672725849227,0.0004107971167770508,0.0004391917590343408,2.495618867953252,2.5160052737023415,0.0
gaussian,256,6,0,0.8086747388632167,0.3635035041401577,0.8084702110350133,0.3639415683235127,0.00867473886321668,0.00847021103501322,0.0035035041401578204,0.003941568323512834,-0.00020452782820346016,0.0004380641833550136,nan,nan,nan
mixture,256,6,8,0.8055702476232798,0.3967213058229379,0.805218755767203,0.397154794913829,0.005570247623279734,0.005218755767202987,0.03672130582293803,0.037154794913829114,-0.0003514918560767466,0.00043348909089108156,3.6781153030870515,3.7298037314614696,0.0
gaussian,256,7,0,0.7870828705285985,0.35641434373482983,0.7868573971682388,0.35684781817255207,-0.012917129471401556,-0.013142602831761274,-0.003585656265170045,-0.0031521818274478086,-0.0002254733603597181,0.0004334744377222366,nan,nan,nan
mixture,256,7,8,0.8058706290339386,0.37378653648131765,0.8079173932973115,0.37425469775468234,0.005870629033938535,0.007917393297311448,0.01378653648131778,0.014254697754682466,0.0020467642633729133,0.0004681612733646867,3.266107519423917,3.5246433989960355,0.0
gaussian,256,8,0,0.8078268491887938,0.3671559194735087,0.8076214350243408,0.3675974575937017,0.007826849188793727,0.007621435024340761,0.007155919473508798,0.00759745759370184,-0.00020541416445296612,0.0004415381201930413,nan,nan,nan
mixture,256,8,8,0.8035600102519808,0.35359842395172303,0.8031343900295318,0.3540403981400062,0.0035600102519807164,0.003134390029531753,-0.006401576048276847,-0.005959601859993668,-0.0004256202224489636,0.00044197418828317847,3.175501515846592,3.5828637344056506,0.0
gaussian,256,9,0,0.800711335036078,0.3712616325884979,0.800500124780153,0.3717039595741194,0.0007113350360780091,0.0005001247801529329,0.01126163258849805,0.011703959574119516,-0.00021121025592507614,0.0004423269856214662,nan,nan,nan
mixture,256,9,8,0.8062001507496662,0.36209151632545694,0.8049995871746546,0.3625085375444197,0.006200150749666178,0.004999587174654541,0.0020915163254570657,0.00250853754441982,-0.0012005635750116372,0.00041702121896275424,3.1010142281031063,3.1657893591776025,0.0
gaussian,256,10,0,0.7910905289887128,0.3660402183264506,0.7908797432844218,0.3664670316533351,-0.008909471011287251,-0.009120256715578257,0.006040218326450741,0.006467031653335231,-0.00021078570429100552,0.0004268133268844898,nan,nan,nan
mixture,256,10,8,0.7958004699981625,0.35366287581972844,0.795534882859725,0.3541009074538636,-0.0041995300018375925,-0.004465117140275088,-0.006337124180271436,-0.0058990925461362975,-0.00026558713843749526,0.0004380316341351387,3.0405143117943405,3.1114294771908746,0.0
gaussian,256,11,0,0.7994462892950084,0.3587181085680444,0.7992312581735261,0.35915815282501096,-0.0005537107049916612,-0.0007687418264739065,-0.0012818914319554509,-0.0008418471749889189,-0.00021503112148224535,0.00044004425696653193,nan,nan,nan
mixture,256,11,8,0.8055045079891466,0.35564596118846287,0.8077209859650252,0.3560907639796116,0.00550450798914659,0.007720985965025129,-0.004354038811537009,-0.003909236020388285,0.002216477975878539,0.000444802791148724,2.442987556639843,2.660916186319554,0.0
gaussian,256,12,0,0.7908232106115075,0.3599766162163554,0.7906006231580084,0.36041071359155963,-0.009176789388492534,-0.009399376841991658,-2.338378364447058e-05,0.0004107135915597526,-0.00022258745349912346,0.0004340973752042232,nan,nan,nan
mixture,256,12,8,0.8030782247096273,0.35957352893626016,0.8021728087529971,0.36001814867356313,0.003078224709627264,0.0021728087529970797,-0.00042647106373971955,1.8148673563256335e-05,-0.0009054159566301845,0.0004446197373029759,2.9370277924370027,3.099538462296387,0.0
gaussian,256,13,0,0.8017155713326142,0.36087445779951605,0.801503682859485,0.3613131375286719,0.0017155713326141298,0.0015036828594849894,0.0008744577995161706,0.0013131375286720148,-0.0002118884731291404,0.0004386797291558442,nan,nan,nan
mixture,256,13,8,0.7918843584852289,0.3738854086351909,0.7908703321488944,0.3743203286638087,-0.008115641514771177,-0.009129667851105694,0.013885408635190999,0.014320328663808835,-0.001014026336334517,0.00043492002861783563,2.6158545288493675,2.7554484449253094,0.0
gaussian,256,14,0,0.7884549666007687,0.35227727346809395,0.7882295274134025,0.35270840768518014,-0.011545033399231297,-0.01177047258659758,-0.007722726531905921,-0.007291592314819739,-0.0002254391873662831,0.00043113421708618205,nan,nan,nan
mixture,256,14,8,0.7957721216804436,0.3510413018993342,0.7964462863774572,0.35147527370785503,-0.0042278783195564,-0.0035537136225428645,-0.008958698100665685,-0.008524726292144846,0.0006741646970135351,0.00043397180852083883,2.700772711263186,2.814370523457267,0.0
