family,rho,t,excess_kurtosis,posterior_mean_mse_median,posterior_mean_rel_median,score_mse_median,score_rel_median,score_rel_q90,score_cosine_median,score_max_abs_median
student_t_nu8,0.85,0.2216,1.5,0.00035320016109590356,0.028930483406048216,0.001768984742689945,0.03409286676068227,0.08387576459652185,0.9994585785610053,0.10722077327867463
student_t_nu8,0.85,0.3215,1.5,0.0002670352608668496,0.028868399883713175,0.0006240719550725908,0.022055180357056794,0.05645013599778793,0.9998185867159237,0.07627798863219526
student_t_nu8,0.85,0.4665,1.5,0.0001373697475781434,0.01766869156617848,0.00014684162805801828,0.01151527331455364,0.024630038837906914,0.9999387159267168,0.025520016789782496
student_t_nu8,0.85,0.6769,1.5,0.0001020932691326823,0.01731054450541894,4.792281800714845e-05,0.007108969650944366,0.008379641305188448,0.9999806707535723,0.015119124482400492
student_t_nu8,0.85,0.9821,1.5,4.305394002485975e-05,0.014388863852905078,8.170442033478856e-06,0.0027995263852724703,0.004988761644651355,0.9999967972146641,0.005697555180309455
student_t_nu8,0.85,1.425,1.5,1.6598155053613198e-05,0.00997934030922424,1.0816212306356045e-06,0.000980324414334637,0.0034740566304383214,0.9999995881995154,0.0017897783520000599
student_t_nu8,0.85,2.0676,1.5,9.346611246886284e-07,0.004294942213519227,1.544432630422615e-08,0.00012619136422406557,0.0001740076977729366,0.9999999927864084,0.00021806727773315826
student_t_nu8,0.85,3.0,1.5,6.216761176384517e-09,0.0009218165696186359,1.548648948449288e-11,3.931951895733914e-06,6.77638950549485e-06,0.999999999993084,6.869595404634943e-06
gauss_mix_kappa0.3,0.85,0.05,-0.18,3.643915442440025e-05,0.006639321726266645,0.0036408803639337954,0.03393872843132842,0.04290038906463203,0.9994699392590936,0.19267630987712103
gauss_mix_kappa0.3,0.85,0.0725,-0.18,2.6010756381969048e-05,0.005592162099873217,0.001234969381113556,0.01980697553701257,0.027979852184838182,0.9998216316656366,0.09889764090515274
