n_chains,method,t,mean_rel_l2,score_rel_l2,mean_mse,identity_residual,seed
64,em_bp,1.6,0.03104881730479874,0.0025235766507411277,0.00014523629929164656,3.7928757566331743e-14,4
64,dsm_net_eps,1.6,2.2460843323077055,0.1825565824605874,0.7600412565681377,4.525843424468284e-16,4
64,dsm_net_x0,1.6,0.7312343769133284,0.05943305284972995,0.08055606638662577,1.5749407978182742e-15,4
128,em_bp,0.1,0.027766984538315904,0.08320736883168789,0.000670815055055064,2.5746603655987587e-15,4
128,dsm_net_eps,0.1,0.34013820131266725,1.0192682151465107,0.10065982836945778,2.161138292147822e-16,4
128,dsm_net_x0,0.1,0.49621176089041136,1.4869628695206514,0.21422959701408362,1.7579189174003817e-16,4
128,em_bp,0.2,0.033822181605827055,0.056931909164520664,0.0009218540776631599,2.5153711986871204e-15,4
128,dsm_net_eps,0.2,0.4152546448489652,0.6989862450686368,0.13895940464041734,2.1803174196541112e-16,4
128,dsm_net_x0,0.2,0.47460248463633875,0.7988847632441518,0.1815176924012351,2.205659480225556e-16,4
128,em_bp,0.4,0.04125087447862691,0.03577232869152183,0.0011366760035046715,3.0577345237096e-15,4
128,dsm_net_eps,0.4,0.45760450872089103,0.39682986369580026,0.13987849861051688,2.8115975943393364e-16,4
128,dsm_net_x0,0.4,0.45426027021973453,0.3939297749001507,0.13784146565022234,3.25545023813612e-16,4
128,em_bp,0.8,0.05176504895516717,0.018715886628350602,0.0012093179488625815,5.305581345624324e-15,4
128,dsm_net_eps,0.8,0.6483087351862312,0.2343989435501866,0.18968412569500173,3.854711319839987e-16,4
128,dsm_net_x0,0.8,0.4592175379339266,0.16603216941155324,0.09517089911135385,6.145424408709371e-16,4
128,em_bp,1.6,0.06631902720341849,0.0053902584084755505,0.0006626151247676105,1.7980759206566186e-14,4
128,dsm_net_eps,1.6,2.1765584148959745,0.1769056753719466,0.7137164475049707,4.666772764013732e-16,4
128,dsm_net_x0,1.6,0.527312320976875,0.042858735899730556,0.041891015506095364,2.2070006089087195e-15,4
256,em_bp,0.1,0.018818381198116213,0.05639171884171494,0.00030811290401957256,3.855296249677739e-15,4
256,dsm_net_eps,0.1,0.24515329856003126,0.7346336403739221,0.05229026540961046,2.881247659510822e-16,4
256,dsm_net_x0,0.1,0.41668494470016154,1.2486504550911763,0.15106400078049254,2.0182624646110226e-16,4
256,em_bp,0.2,0.023281457982668445,0.03918901112098954,0.0004367966462309415,3.5227391932428304e-15,4
256,dsm_net_eps,0.2,0.31009936910676567,0.5219813825054955,0.07749268560161733,2.8132592012401527e-16,4
256,dsm_net_x0,0.2,0.3922013841454412,0.660181351888922,0.12395875077297078,2.475576850948061e-16,4
256,em_bp,0.4,0.030217316422749784,0.026204142067591543,0.000609933036431717,4.148305875885107e-15,4
256,dsm_net_eps,0.4,0.383077160834154,0.3322005238622149,0.09802636363361492,3.2595419128235847e-16,4
256,dsm_net_x0,0.4,0.376621817994669,0.32660251778866695,0.09475045917279822,3.6798569782910525e-16,4
256,em_bp,0.8,0.05672209080516129,0.020508127438493184,0.0014520170038975573,4.843316090344753e-15,4
256,dsm_net_eps,0.8,0.6069814777609116,0.21945688746707853,0.16627161607297788,4.0312650556040885e-16,4
256,dsm_net_x0,0.8,0.36959313069068317,0.13362806125451396,0.06164743653372835,7.62756503401859e-16,4
256,em_bp,1.6,0.11752272208565229,0.009551977277442173,0.0020807923126102334,9.994594598550056e-15,4
256,dsm_net_eps,1.6,2.258738370054255,0.1835850736227887,0.7686292534697807,4.457432228186357e-16,4
256,dsm_net_x0,1.6,0.4172611410809453,0.03391402843324177,0.026230159608485556,2.7737659919611915e-15,4
512,em_bp,0.1,0.012081946730160132,0.03620511965906877,0.0001270045257561405,5.978028245260342e-15,4
512,dsm_net_eps,0.1,0.15365030058026596,0.4604330446411993,0.020540555871962338,4.523750551261217e-16,4
512,dsm_net_x0,0.1,0.33526448239627876,1.004663484593277,0.09779585731506607,2.3358539915196364e-16,4
512,em_bp,0.2,0.01241070014660828,0.020890575943601327,0.00012412278526627274,6.77699125321159e-15,4
512,dsm_net_eps,0.2,0.1997164583652993,0.33617699173947047,0.03214301853675416,4.0173610272344126e-16,4
512,dsm_net_x0,0.2,0.31638725964109776,0.5325656084702504,0.08066718848197404,2.940788817636282e-16,4
512,em_bp,0.4,0.011772444953123337,0.010208941645204929,9.257712919422928e-05,1.0570905454141594e-14,4
512,dsm_net_eps,0.4,0.2816352986420283,0.24423119755624872,0.05298397589234729,4.283999219930677e-16,4
512,dsm_net_x0,0.4,0.29602189140972685,0.25670710095809857,0.058535324572938405,4.393519624699179e-16,4
512,em_bp,0.8,0.025097154070798766,0.009073989105856542,0.0002842602896624824,1.0955713968540158e-14,4
512,dsm_net_eps,0.8,0.5350768308756231,0.19345943848712716,0.1292110135071769,4.618845056466928e-16,4
512,dsm_net_x0,0.8,0.30940034844975656,0.11186508969349268,0.043202495892960414,9.062807728220926e-16,4
512,em_bp,1.6,0.08297251450374968,0.00674381565646884,0.001037178615370927,1.3613673924501787e-14,4
512,dsm_net_eps,1.6,2.1608432045322576,0.17562837912114118,0.7034472883061099,4.809111384381582e-16,4
512,dsm_net_x0,1.6,0.4110895073035783,0.03341241219631408,0.025459966879635563,2.75750212408321e-15,4
1024,em_bp,0.1,0.013594295219477257,0.04073706796548318,0.00016078989737533482,5.248212175885162e-15,4
1024,dsm_net_eps,0.1,0.11013238891164648,0.3300259807413015,0.010552988951362903,6.213239579057907e-16,4
1024,dsm_net_x0,0.1,0.248784081520995,0.7455137522047127,0.0538505993181308,3.050085854643938e-16,4
1024,em_bp,0.2,0.014373200952870467,0.02419399731776153,0.00016648148529443312,5.906290181175642e-15,4
1024,dsm_net_eps,0.2,0.14199756536414468,0.23902043301375284,0.01624877942410207,5.62372148095372e-16,4
1024,dsm_net_x0,0.2,0.23176812839420755,0.3901286494983719,0.043287885702874944,3.8542295797761225e-16,4
1024,em_bp,0.4,0.012227492961819483,0.010603554538706983,9.987233769735482e-05,1.045750461215156e-14,4
1024,dsm_net_eps,0.4,0.21396246295322202,0.185546019306231,0.030580568120371465,5.578228773627322e-16,4
1024,dsm_net_x0,0.4,0.22611113775665356,0.19608122355892954,0.03415185383164927,5.589781931580745e-16,4
1024,em_bp,0.8,0.015477128627425318,0.005595825572852609,0.00010810555843549284,1.8112913289830542e-14,4
1024,dsm_net_eps,0.8,0.4490672348021678,0.16236228159164753,0.09101018106691776,5.497891110544778e-16,4
1024,dsm_net_x0,0.8,0.2333882325178362,0.08438256677740343,0.024582449221210834,1.2133811246557942e-15,4
1024,em_bp,1.6,0.04349357404672235,0.0035350579329353387,0.0002849936898775609,2.6657798994545852e-14,4
1024,dsm_net_eps,1.6,1.906983145548969,0.15499521583131182,0.5478715637407163,5.255893086992249e-16,4
1024,dsm_net_x0,1.6,0.29036142390237035,0.023599910503602946,0.012701730254213768,3.9579148304567855e-15,4
2048,em_bp,0.1,0.012025094893698822,0.036034755760941214,0.00012581209332335322,5.976462902691707e-15,4
2048,dsm_net_eps,0.1,0.08443679192685734,0.253025793244765,0.0062031004348258156,8.052111755068772e-16,4
2048,dsm_net_x0,0.1,0.2037038176773941,0.6104248974719184,0.03610303402422056,3.639316851857709e-16,4
2048,em_bp,0.2,0.01244524525674726,0.02094872473765108,0.00012481473702065954,6.7788862168550844e-15,4
2048,dsm_net_eps,0.2,0.10881152700167186,0.1831593255428766,0.009541326485173748,7.119732654767628e-16,4
2048,dsm_net_x0,0.2,0.20163464025630803,0.339405812353488,0.032763420537267274,4.292366699533279e-16,4
2048,em_bp,0.4,0.011045227297502113,0.009578306068724266,8.14928839950609e-05,1.1564365083713763e-14,4
2048,dsm_net_eps,0.4,0.17559466135009974,0.1522738613831519,0.02059647922032996,6.705630319152467e-16,4
2048,dsm_net_x0,0.4,0.2000728476028425,0.17350108954431726,0.026739093464079725,6.382760973984891e-16,4
2048,em_bp,0.8,0.011572376256713195,0.004184044764042299,6.043831276500335e-05,2.4356501319227003e-14,4
2048,dsm_net_eps,0.8,0.4023139238096486,0.14545841139935123,0.07304615619013549,6.083627932352631e-16,4
2048,dsm_net_x0,0.8,0.2191340091193025,0.07922888809870281,0.02167139207251676,1.2583967599463386e-15,4
2048,em_bp,1.6,0.016949595402456514,0.0013776242353211192,4.3281641357065554e-05,6.878720219728957e-14,4
2048,dsm_net_eps,1.6,1.7954510753578274,0.1459301449984951,0.4856598499604895,5.62180529404528e-16,4
2048,dsm_net_x0,1.6,0.3182467266865738,0.025866363950581304,0.015258538623312782,3.644414691770888e-15,4
4096,em_bp,0.1,0.01061592924986161,0.031812008227448424,9.805311497488702e-05,6.8497871120248854e-15,4
4096,dsm_net_eps,0.1,0.07350747042037953,0.22027466449274982,0.0047011955852430225,9.255520376833104e-16,4
4096,dsm_net_x0,0.1,0.17996699403023717,0.5392944282134982,0.028179357673473772,4.082639764675787e-16,4
4096,em_bp,0.2,0.010373952226116798,0.017462176529517703,8.672562416047013e-05,8.230749914616962e-15,4
4096,dsm_net_eps,0.2,0.0989253471483328,0.16651820227194467,0.007886314869179307,8.042455055084083e-16,4
4096,dsm_net_x0,0.2,0.1767176367894439,0.2974637343834745,0.025166263362337994,4.808726457046311e-16,4
4096,em_bp,0.4,0.007954411308086452,0.0068979826356858915,4.2265543697902404e-05,1.5936655293117875e-14,4
4096,dsm_net_eps,0.4,0.1720033426018487,0.14915950717073337,0.019762602981111838,6.782919557947302e-16,4
4096,dsm_net_x0,0.4,0.17042276054968097,0.14778884287794705,0.019401064705642443,7.564060248921197e-16,4
4096,em_bp,0.8,0.01102460420899049,0.003985995312717781,5.485209942378164e-05,2.4765727646836134e-14,4
4096,dsm_net_eps,0.8,0.40593866499666464,0.14676895290336997,0.0743683385162936,6.18418910067122e-16,4
4096,dsm_net_x0,0.8,0.1725462978724091,0.06238489124039104,0.013436264104361776,1.6088785959484124e-15,4
4096,em_bp,1.6,0.024227070136390548,0.001969120688620032,8.842739752242208e-05,4.785519625603509e-14,4
4096,dsm_net_eps,1.6,1.8493733935067138,0.1503128273305958,0.5152692919522266,5.377840556324026e-16,4
4096,dsm_net_x0,1.6,0.2641209092643842,0.02146714166433325,0.010509707227139516,4.39631371774498e-15,4
32,em_bp,0.1,0.03129174093885312,0.09376975832906542,0.0008519317740802084,2.2565613613208307e-15,5
32,dsm_net_eps,0.1,0.45349962802758464,1.358970426272047,0.17893662198315713,1.7476480870067534e-16,5
32,dsm_net_x0,0.1,0.6332172832637158,1.8975176784651673,0.3488597653051634,1.596984903492838e-16,5
32,em_bp,0.2,0.042691868910964804,0.07186199965539561,0.0014687547401933492,1.8879443299568368e-15,5
32,dsm_net_eps,0.2,0.5249173663071265,0.8835783618502032,0.22204491355382416,1.8939953167622255e-16,5
32,dsm_net_x0,0.2,0.6184064271102875,1.0409458190873473,0.30818176346324117,1.8865735139321006e-16,5
32,em_bp,0.4,0.06123288654716451,0.0531005214309034,0.0025046084298535752,2.043483743540816e-15,5
32,dsm_net_eps,0.4,0.5567508333933727,0.48280852377433964,0.20705805208374956,2.455369354715627e-16,5
32,dsm_net_x0,0.4,0.6117509388789828,0.5305040423873817,0.24998828752729024,2.5959402417062227e-16,5
32,em_bp,0.8,0.13543256518228353,0.0489662540053544,0.008277771794169272,2.053120682507218e-15,5
32,dsm_net_eps,0.8,0.7594846885781812,0.2745951102974572,0.2603186517112086,3.3665723618799715e-16,5
32,dsm_net_x0,0.8,0.6394749215609238,0.2312050384415403,0.18455009593082086,4.552938971101152e-16,5
32,em_bp,1.6,0.4713519242216535,0.03831040321345267,0.0334715342060245,2.435851321423423e-15,5
32,dsm_net_eps,1.6,2.202080742134388,0.1789800715867577,0.7305526631505072,4.709824936458309e-16,5
32,dsm_net_x0,1.6,0.7879973103852759,0.0640466138794842,0.09354800296964141,1.4724779479004731e-15,5
64,em_bp,0.1,0.020197876732813685,0.06052555604679018,0.00035494151507162695,3.510214395411567e-15,5
64,dsm_net_eps,0.1,0.41419929108106524,1.241201871785828,0.1492670900921614,1.8325626837515487e-16,5
64,dsm_net_x0,0.1,0.5564914794875029,1.667598860852635,0.2694402063123902,1.6704114409868743e-16,5
64,em_bp,0.2,0.024072460847159582,0.04052048357758371,0.0004669817677391179,3.488653887891635e-15,5
64,dsm_net_eps,0.2,0.4800428420725588,0.8080423610298617,0.18570301011815274,1.9779987487289755e-16,5
64,dsm_net_x0,0.2,0.5359445271000342,0.9021400656433206,0.23147208713507803,2.0600533312284695e-16,5
64,em_bp,0.4,0.03173707856398303,0.027522063967096846,0.0006728283250369601,4.0030881325979656e-15,5
64,dsm_net_eps,0.4,0.5092694893876427,0.44163319680355656,0.17324698633488944,2.6451652498428854e-16,5
64,dsm_net_x0,0.4,0.5253639673678776,0.45559016047291395,0.18437028979239056,2.8499641937713273e-16,5
64,em_bp,0.8,0.06563809172421796,0.023731747733411836,0.0019443709934728504,4.1733832417476466e-15,5
64,dsm_net_eps,0.8,0.7120224209289064,0.2574349136323754,0.228799240990685,3.588341058947803e-16,5
64,dsm_net_x0,0.8,0.549483259749071,0.19866814774090127,0.13626244351334763,5.160047086229711e-16,5
64,em_bp,1.6,0.16862746276951965,0.013705653376146758,0.004283923052756145,6.8570153134329605e-15,5
64,dsm_net_eps,1.6,2.217981649492443,0.18027246086331097,0.7411411854961747,4.53759866001693e-16,5
64,dsm_net_x0,1.6,0.6584524641432509,0.05351750592696655,0.06531815440282442,1.7556279998113065e-15,5
128,em_bp,0.1,0.01969174804215879,0.05900887581161706,0.00033737578229155635,3.686167289576128e-15,5
128,dsm_net_eps,0.1,0.35225547715624583,1.055579203073941,0.10795950215852344,2.1193043495924458e-16,5
128,dsm_net_x0,0.1,0.5018214377861614,1.503772993567329,0.2191007099594125,1.7610135819687227e-16,5
128,em_bp,0.2,0.023405041419246198,0.03939703557865113,0.00044144619198694074,3.5447143281309037e-15,5
128,dsm_net_eps,0.2,0.4236218709335281,0.71307055698432,0.14461578345841802,2.1545072667162717e-16,5
128,dsm_net_x0,0.2,0.47791301088871163,0.8044572772257568,0.18405882912471727,2.2124029618577784e-16,5
128,em_bp,0.4,0.022518148070836335,0.019527503464967243,0.00033871600122743214,5.614534234902557e-15,5
128,dsm_net_eps,0.4,0.46957331436003735,0.4072090872826922,0.14729133171403958,2.745796197344513e-16,5
128,dsm_net_x0,0.4,0.4613419982893107,0.400070975720999,0.14217274783166625,3.049616178026649e-16,5
128,em_bp,0.8,0.030222896858304298,0.010927224499879352,0.0004122298332977116,9.23204419717232e-15,5
128,dsm_net_eps,0.8,0.6632383302320889,0.2397968058902272,0.1985210095836092,3.7724928734361365e-16,5
128,dsm_net_x0,0.8,0.47148218212269455,0.17046650676479022,0.10032237625512759,5.947801722810125e-16,5
128,em_bp,1.6,0.05737966076813001,0.004663687209738575,0.0004960220731392282,1.9962220359331168e-14,5
128,dsm_net_eps,1.6,2.274355532253846,0.18485440074371687,0.7792947698457198,4.538699148671923e-16,5
128,dsm_net_x0,1.6,0.574451603462024,0.04669010865201334,0.04971551498949504,2.0393949110938555e-15,5
256,em_bp,0.1,0.020089144341868388,0.060199725341448275,0.00035113024734192055,3.541545831677321e-15,5
256,dsm_net_eps,0.1,0.23598806614205234,0.7071688332689742,0.0484535327210439,3.012722936288251e-16,5
256,dsm_net_x0,0.1,0.4076088210951533,1.221452674096204,0.14455479830360426,2.0300336485695642e-16,5
256,em_bp,0.2,0.02680380568235787,0.045118078075382206,0.0005789644109799103,3.0956668385964175e-15,5
256,dsm_net_eps,0.2,0.28997887435501624,0.48811313021764025,0.06776285042066911,2.945979673936993e-16,5
256,dsm_net_x0,0.2,0.37950777821341,0.6388145687430317,0.11606474181171289,2.55619200521826e-16,5
256,em_bp,0.4,0.027553770319353015,0.02389434262939785,0.0005071453412246851,4.611958044634757e-15,5
256,dsm_net_eps,0.4,0.37109973642806177,0.3218138261703979,0.09199233960206574,3.346612262903287e-16,5
256,dsm_net_x0,0.4,0.3560378791935048,0.3087523404562341,0.08467647749700342,3.851483091362797e-16,5
256,em_bp,0.8,0.03784214951605496,0.013681999619646452,0.0006462772007614048,7.338023144535451e-15,5
256,dsm_net_eps,0.8,0.5821966144038424,0.21049580847550217,0.1529701145258815,4.291656379644574e-16,5
256,dsm_net_x0,0.8,0.3638940177724039,0.1315675213069315,0.059760892217992176,7.650200797711967e-16,5
256,em_bp,1.6,0.1010437821722115,0.008212606840678453,0.0015381696514840185,1.1602390731521728e-14,5
256,dsm_net_eps,1.6,2.2463082136992236,0.1825747790265507,0.7601927803307131,4.58099803805114e-16,5
256,dsm_net_x0,1.6,0.4762468117171867,0.03870824844119419,0.03417033314611298,2.398099216903637e-15,5
512,em_bp,0.1,0.013017029590800262,0.039007216673460375,0.00014742432507476886,5.536574049440809e-15,5
512,dsm_net_eps,0.1,0.15342567339218888,0.45975992015185596,0.02048054174087434,4.5355470056671835e-16,5
512,dsm_net_x0,0.1,0.3189983328075679,0.955919858635924,0.08853646758780204,2.4358941212766474e-16,5
512,em_bp,0.2,0.015199685120078762,0.025585194434546883,0.00018617790070750862,5.565024278512056e-15,5
512,dsm_net_eps,0.2,0.20052653434235335,0.33754056941992555,0.0324042999023746,4.049489117486868e-16,5
512,dsm_net_x0,0.2,0.30751999550732806,0.5176395968343062,0.07620889526755102,3.029248699872409e-16,5
512,em_bp,0.4,0.017943097304664035,0.015560067092855644,0.00021506275110193403,7.065719612316185e-15,5
512,dsm_net_eps,0.4,0.27838303357654054,0.24141086716604424,0.051767345810378694,4.2600653187863594e-16,5
512,dsm_net_x0,0.4,0.29303241076420444,0.2541146544798069,0.05735901548931232,4.4390621042195134e-16,5
512,em_bp,0.8,0.032120659891724045,0.011613369273193883,0.0004656248588755174,8.694112794294451e-15,5
512,dsm_net_eps,0.8,0.5355961096554365,0.19364718606908957,0.12946192736223766,4.543819533757898e-16,5
512,dsm_net_x0,0.8,0.3115516936717136,0.1126429182493483,0.04380538218128587,8.763103948341077e-16,5
512,em_bp,1.6,0.07615062724187134,0.006189348307871832,0.0008736390145196759,1.5097500141621752e-14,5
512,dsm_net_eps,1.6,2.1803868448258727,0.1772168413749942,0.7162294207037574,4.684784331761649e-16,5
512,dsm_net_x0,1.6,0.39096608633824687,0.03177682669936517,0.023028371358086597,2.9089242610819763e-15,5
1024,em_bp,0.1,0.011282924687468682,0.03381074652434348,0.00011076147805389804,6.378205641071859e-15,5
1024,dsm_net_eps,0.1,0.10801270018761384,0.32367405868705124,0.010150677037178726,6.254267381163733e-16,5
1024,dsm_net_x0,0.1,0.25461107138756434,0.7629750827405187,0.056402705011219176,2.9877306165277967e-16,5
1024,em_bp,0.2,0.010526325807950281,0.01771866261374243,8.929200253418452e-05,7.785722424682168e-15,5
1024,dsm_net_eps,0.2,0.14114355898744976,0.2375829085503534,0.0160539192830397,5.622873466062358e-16,5
1024,dsm_net_x0,0.2,0.24372508546208854,0.41025545271899555,0.04786955712099005,3.7244120957546003e-16,5
1024,em_bp,0.4,0.0077468868727603845,0.006718019606881424,4.008896098999749e-05,1.592494466973246e-14,5
1024,dsm_net_eps,0.4,0.21054595982544105,0.18258326337905875,0.029611758357318226,5.641914287590493e-16,5
1024,dsm_net_x0,0.4,0.2320686957614315,0.20124755580859235,0.03597522306312652,5.610504493204671e-16,5
1024,em_bp,0.8,0.012243971263221843,0.004426862963883441,6.765686091637677e-05,2.219045556266934e-14,5
1024,dsm_net_eps,0.8,0.45095858994774163,0.16304610956424664,0.09177841820315305,5.495610070448044e-16,5
1024,dsm_net_x0,0.8,0.23797743592695805,0.08604181394229946,0.02555870247870414,1.1694903091580487e-15,5
1024,em_bp,1.6,0.022421306602654845,0.0018223523706593053,7.573678848808696e-05,5.209003070441636e-14,5
1024,dsm_net_eps,1.6,1.9533193005020912,0.1587613122200058,0.5748195535837738,5.294089053705575e-16,5
1024,dsm_net_x0,1.6,0.30998560946413184,0.02519491929209611,0.01447665139062805,3.714836745177747e-15,5
2048,em_bp,0.1,0.010333148736337944,0.030964619759510564,9.289893289908485e-05,7.029278392742132e-15,5
2048,dsm_net_eps,0.1,0.0816071717955644,0.24454646969441077,0.005794313889904985,8.388355556648679e-16,5
2048,dsm_net_x0,0.1,0.2101840431207095,0.6298437330977456,0.0384365897041455,3.505437531413402e-16,5
2048,em_bp,0.2,0.009993354073188703,0.016821526564260766,8.047880091377848e-05,8.399527305797644e-15,5
2048,dsm_net_eps,0.2,0.10746983311039372,0.18090089066025863,0.009307479658279506,7.339509476124506e-16,5
2048,dsm_net_x0,0.2,0.2052283476453506,0.34545499702824567,0.03394170416587777,4.2268313838471276e-16,5
2048,em_bp,0.4,0.006792628540506638,0.0058904967204104685,3.082095586287801e-05,1.864240975823605e-14,5
2048,dsm_net_eps,0.4,0.1764996309749053,0.15305864161589977,0.020809324174888146,6.501767003389406e-16,5
2048,dsm_net_x0,0.4,0.20055686709540557,0.1739208262068707,0.026868625258595895,6.534301506524204e-16,5
2048,em_bp,0.8,0.008942818044334468,0.003233316147362106,3.609242224406653e-05,3.169272932276033e-14,5
2048,dsm_net_eps,0.8,0.39655891296685686,0.14337766130536594,0.07097128547341185,6.148059558986693e-16,5
2048,dsm_net_x0,0.8,0.20584633696596344,0.07442467037658741,0.019122890002229595,1.3358921157885644e-15,5
2048,em_bp,1.6,0.020428916600732414,0.0016604154814482508,6.287467039679882e-05,5.5750421284593463e-14,5
2048,dsm_net_eps,1.6,1.7940210118940931,0.14581391272044308,0.48488650912710207,5.623432948036645e-16,5
2048,dsm_net_x0,1.6,0.288052247565099,0.023412225947699393,0.012500505827645983,4.041546571357333e-15,5
4096,em_bp,0.1,0.011097021162512093,0.03325366251160782,0.00010714161600604588,6.4527894313976964e-15,5
4096,dsm_net_eps,0.1,0.0743767612488412,0.22287960715355631,0.004813044643266378,9.313148030655672e-16,5
4096,dsm_net_x0,0.1,0.1723981843540536,0.5166135088117526,0.02585894124033556,4.2748248634286746e-16,5
4096,em_bp,0.2,0.012451618593149876,0.020959452792197568,0.00012494260754131658,6.7374727508476094e-15,5
4096,dsm_net_eps,0.2,0.09770978601003995,0.16447208303824962,0.0076936968685502516,7.985161181393292e-16,5
4096,dsm_net_x0,0.2,0.1690478260652235,0.2845533617602859,0.02302916158990318,5.083638407054739e-16,5
4096,em_bp,0.4,0.010012283373543835,0.00868254785669191,6.696326763829587e-05,1.245189586964002e-14,5
4096,dsm_net_eps,0.4,0.16207523732296625,0.1405499576809588,0.017547033484852585,7.038395594494774e-16,5
4096,dsm_net_x0,0.4,0.16760003423665165,0.1453410040199318,0.018763704224020142,7.561538262520899e-16,5
4096,em_bp,0.8,0.012633050821224547,0.004567536430710334,7.20250763221893e-05,2.200395075327239e-14,5
4096,dsm_net_eps,0.8,0.3801653487838587,0.13745049432925985,0.06522473140892306,6.390246957645014e-16,5
4096,dsm_net_x0,0.8,0.1927306418971305,0.06968263174405577,0.016763657391470385,1.4369690881148294e-15,5
4096,em_bp,1.6,0.01731744222791554,0.0014075219815271915,4.518065735930375e-05,6.681373476685544e-14,5
4096,dsm_net_eps,1.6,1.7362245327024417,0.141116347465339,0.45414739501098356,5.830217580154124e-16,5
4096,dsm_net_x0,1.6,0.3111045568575473,0.02528586476959082,0.014581352039348402,3.716611374126024e-15,5
