init,family,excess_kurtosis,rho,t,radius,rms_error,fitted_rate,fitted_rate_se,invariant_iters,rate_over_gaussian
n01_exact,laplace,3.0,0.85,1.6,7,0.10097916470880916,0.817024728923831,0.007626719084445235,59,0.9800178133132584
n01_exact,laplace,3.0,0.85,1.6,8,0.07297694248091446,0.817024728923831,0.007626719084445235,59,0.9800178133132584
invariant,laplace,3.0,0.85,0.05,1,0.038055788407960825,0.25095928499829595,0.005511647100051677,59,1.2202082398948093
invariant,laplace,3.0,0.85,0.05,2,0.00967454521433796,0.25095928499829595,0.005511647100051677,59,1.2202082398948093
invariant,laplace,3.0,0.85,0.05,3,0.0022953012905897524,0.25095928499829595,0.005511647100051677,59,1.2202082398948093
invariant,laplace,3.0,0.85,0.05,4,0.0005999234468710561,0.25095928499829595,0.005511647100051677,59,1.2202082398948093
invariant,laplace,3.0,0.85,0.05,5,0.00016849362209707034,0.25095928499829595,0.005511647100051677,59,1.2202082398948093
invariant,laplace,3.0,0.85,0.05,6,2.8544703336954937e-05,0.25095928499829595,0.005511647100051677,59,1.2202082398948093
invariant,laplace,3.0,0.85,0.05,7,1.1215734784112543e-05,0.25095928499829595,0.005511647100051677,59,1.2202082398948093
invariant,laplace,3.0,0.85,0.05,8,2.3335260824842773e-06,0.25095928499829595,0.005511647100051677,59,1.2202082398948093
invariant,laplace,3.0,0.85,0.1,1,0.07708509651056238,0.3512285382959617,0.0038006444622551215,59,1.1137975704151728
invariant,laplace,3.0,0.85,0.1,2,0.02570626650083191,0.3512285382959617,0.0038006444622551215,59,1.1137975704151728
invariant,laplace,3.0,0.85,0.1,3,0.009187742013022766,0.3512285382959617,0.0038006444622551215,59,1.1137975704151728
invariant,laplace,3.0,0.85,0.1,4,0.00371078965446646,0.3512285382959617,0.0038006444622551215,59,1.1137975704151728
invariant,laplace,3.0,0.85,0.1,5,0.0013087142377029301,0.3512285382959617,0.0038006444622551215,59,1.1137975704151728
invariant,laplace,3.0,0.85,0.1,6,0.0004007788161466701,0.3512285382959617,0.0038006444622551215,59,1.1137975704151728
invariant,laplace,3.0,0.85,0.1,7,0.00013834678277945139,0.3512285382959617,0.0038006444622551215,59,1.1137975704151728
invariant,laplace,3.0,0.85,0.1,8,5.040340530174142e-05,0.3512285382959617,0.0038006444622551215,59,1.1137975704151728
invariant,laplace,3.0,0.85,0.2,1,0.1475950659771676,0.4617726663058236,0.006587535944220887,59,1.0368403162978428
invariant,laplace,3.0,0.85,0.2,2,0.06745419270989975,0.4617726663058236,0.006587535944220887,59,1.0368403162978428
invariant,laplace,3.0,0.85,0.2,3,0.029498222333732393,0.4617726663058236,0.006587535944220887,59,1.0368403162978428
invariant,laplace,3.0,0.85,0.2,4,0.014949786419341934,0.4617726663058236,0.006587535944220887,59,1.0368403162978428
invariant,laplace,3.0,0.85,0.2,5,0.008283417135381534,0.4617726663058236,0.006587535944220887,59,1.0368403162978428
invariant,laplace,3.0,0.85,0.2,6,0.0030204487566558593,0.4617726663058236,0.006587535944220887,59,1.0368403162978428
invariant,laplace,3.0,0.85,0.2,7,0.0014222166744320525,0.4617726663058236,0.006587535944220887,59,1.0368403162978428
invariant,laplace,3.0,0.85,0.2,8,0.0006312247278847231,0.4617726663058236,0.006587535944220887,59,1.0368403162978428
invariant,laplace,3.0,0.85,0.4,1,0.2491611695664873,0.5940082459596723,0.0019512204029354641,59,1.0283440537426336
invariant,laplace,3.0,0.85,0.4,2,0.15100677626273756,0.5940082459596723,0.0019512204029354641,59,1.0283440537426336
invariant,laplace,3.0,0.85,0.4,3,0.0909599096924249,0.5940082459596723,0.0019512204029354641,59,1.0283440537426336
invariant,laplace,3.0,0.85,0.4,4,0.05522819311095755,0.5940082459596723,0.0019512204029354641,59,1.0283440537426336
invariant,laplace,3.0,0.85,0.4,5,0.03222344492903947,0.5940082459596723,0.0019512204029354641,59,1.0283440537426336
invariant,laplace,3.0,0.85,0.4,6,0.018978073483857962,0.5940082459596723,0.0019512204029354641,59,1.0283440537426336
invariant,laplace,3.0,0.85,0.4,7,0.010903803936564652,0.5940082459596723,0.0019512204029354641,59,1.0283440537426336
invariant,laplace,3.0,0.85,0.4,8,0.00664355752368867,0.5940082459596723,0.0019512204029354641,59,1.0283440537426336
invariant,laplace,3.0,0.85,0.8,1,0.37985559531622015,0.7200124544574648,0.004589690614889204,59,0.9984708839913986
invariant,laplace,3.0,0.85,0.8,2,0.27600278987792437,0.7200124544574648,0.004589690614889204,59,0.9984708839913986
invariant,laplace,3.0,0.85,0.8,3,0.1833236515830577,0.7200124544574648,0.004589690614889204,59,0.9984708839913986
invariant,laplace,3.0,0.85,0.8,4,0.1319910634329921,0.7200124544574648,0.004589690614889204,59,0.9984708839913986
invariant,laplace,3.0,0.85,0.8,5,0.09436969206052716,0.7200124544574648,0.004589690614889204,59,0.9984708839913986
invariant,laplace,3.0,0.85,0.8,6,0.07045289211507051,0.7200124544574648,0.004589690614889204,59,0.9984708839913986
invariant,laplace,3.0,0.85,0.8,7,0.05155380347235536,0.7200124544574648,0.004589690614889204,59,0.9984708839913986
invariant,laplace,3.0,0.85,0.8,8,0.03863447673442503,0.7200124544574648,0.004589690614889204,59,0.9984708839913986
invariant,laplace,3.0,0.85,1.6,1,0.31006085242692344,0.8172392573872417,0.00817089110102011,59,0.97282338096957
invariant,laplace,3.0,0.85,1.6,2,0.2418877238657171,0.8172392573872417,0.00817089110102011,59,0.97282338096957
invariant,laplace,3.0,0.85,1.6,3,0.1755260489958748,0.8172392573872417,0.00817089110102011,59,0.97282338096957
invariant,laplace,3.0,0.85,1.6,4,0.14449161502649582,0.8172392573872417,0.00817089110102011,59,0.97282338096957
invariant,laplace,3.0,0.85,1.6,5,0.12257078730620508,0.8172392573872417,0.00817089110102011,59,0.97282338096957
invariant,laplace,3.0,0.85,1.6,6,0.10436123753520617,0.8172392573872417,0.00817089110102011,59,0.97282338096957
invariant,laplace,3.0,0.85,1.6,7,0.08693912518411871,0.8172392573872417,0.00817089110102011,59,0.97282338096957
invariant,laplace,3.0,0.85,1.6,8,0.07312157179555293,0.8172392573872417,0.00817089110102011,59,0.97282338096957
n01,student_t_nu5,6.0,0.85,0.05,1,0.035766885257020334,0.23184557203359826,0.0039714352379023755,77,1.1494194299697758
n01,student_t_nu5,6.0,0.85,0.05,2,0.007383342073923965,0.23184557203359826,0.0039714352379023755,77,1.1494194299697758
n01,student_t_nu5,6.0,0.85,0.05,3,0.0019837921059149667,0.23184557203359826,0.0039714352379023755,77,1.1494194299697758
n01,student_t_nu5,6.0,0.85,0.05,4,0.0004415607881726352,0.23184557203359826,0.0039714352379023755,77,1.1494194299697758
n01,student_t_nu5,6.0,0.85,0.05,5,8.79961306672817e-05,0.23184557203359826,0.0039714352379023755,77,1.1494194299697758
n01,student_t_nu5,6.0,0.85,0.05,6,2.7551157025723222e-05,0.23184557203359826,0.0039714352379023755,77,1.1494194299697758
n01,student_t_nu5,6.0,0.85,0.05,7,4.774857339689032e-06,0.23184557203359826,0.0039714352379023755,77,1.1494194299697758
n01,student_t_nu5,6.0,0.85,0.05,8,1.2883030977080058e-06,0.23184557203359826,0.0039714352379023755,77,1.1494194299697758
n01,student_t_nu5,6.0,0.85,0.1,1,0.08087290170555739,0.3384495120415314,0.001469971868878741,77,1.073001907199207
n01,student_t_nu5,6.0,0.85,0.1,2,0.026021005039838785,0.3384495120415314,0.001469971868878741,77,1.073001907199207
n01,student_t_nu5,6.0,0.85,0.1,3,0.00898700028527037,0.3384495120415314,0.001469971868878741,77,1.073001907199207
n01,student_t_nu5,6.0,0.85,0.1,4,0.0031585200194211116,0.3384495120415314,0.001469971868878741,77,1.073001907199207
n01,student_t_nu5,6.0,0.85,0.1,5,0.0010792103843152605,0.3384495120415314,0.001469971868878741,77,1.073001907199207
n01,student_t_nu5,6.0,0.85,0.1,6,0.0003506191145005092,0.3384495120415314,0.001469971868878741,77,1.073001907199207
n01,student_t_nu5,6.0,0.85,0.1,7,0.00012245303214761296,0.3384495120415314,0.001469971868878741,77,1.073001907199207
n01,student_t_nu5,6.0,0.85,0.1,8,3.931096285551635e-05,0.3384495120415314,0.001469971868878741,77,1.073001907199207
n01,student_t_nu5,6.0,0.85,0.2,1,0.1687660392609494,0.4539728789172426,0.00370089446290671,77,1.0433799686657903
n01,student_t_nu5,6.0,0.85,0.2,2,0.06774477980831532,0.4539728789172426,0.00370089446290671,77,1.0433799686657903
n01,student_t_nu5,6.0,0.85,0.2,3,0.03178903724446999,0.4539728789172426,0.00370089446290671,77,1.0433799686657903
n01,student_t_nu5,6.0,0.85,0.2,4,0.015071478738496454,0.4539728789172426,0.00370089446290671,77,1.0433799686657903
n01,student_t_nu5,6.0,0.85,0.2,5,0.007052410774685739,0.4539728789172426,0.00370089446290671,77,1.0433799686657903
n01,student_t_nu5,6.0,0.85,0.2,6,0.003105469266002471,0.4539728789172426,0.00370089446290671,77,1.0433799686657903
n01,student_t_nu5,6.0,0.85,0.2,7,0.0013015518561724758,0.4539728789172426,0.00370089446290671,77,1.0433799686657903
n01,student_t_nu5,6.0,0.85,0.2,8,0.000657192496872261,0.4539728789172426,0.00370089446290671,77,1.0433799686657903
n01,student_t_nu5,6.0,0.85,0.4,1,0.28702560135732275,0.5830322954607543,0.00298853753727156,77,0.9974676796771061
n01,student_t_nu5,6.0,0.85,0.4,2,0.1680138428206305,0.5830322954607543,0.00298853753727156,77,0.9974676796771061
n01,student_t_nu5,6.0,0.85,0.4,3,0.09019738005605474,0.5830322954607543,0.00298853753727156,77,0.9974676796771061
n01,student_t_nu5,6.0,0.85,0.4,4,0.05453130238263283,0.5830322954607543,0.00298853753727156,77,0.9974676796771061
n01,student_t_nu5,6.0,0.85,0.4,5,0.032702192982335815,0.5830322954607543,0.00298853753727156,77,0.9974676796771061
n01,student_t_nu5,6.0,0.85,0.4,6,0.019433857429207942,0.5830322954607543,0.00298853753727156,77,0.9974676796771061
n01,student_t_nu5,6.0,0.85,0.4,7,0.01074379357592055,0.5830322954607543,0.00298853753727156,77,0.9974676796771061
n01,student_t_nu5,6.0,0.85,0.4,8,0.006556133733391113,0.5830322954607543,0.00298853753727156,77,0.9974676796771061
n01,student_t_nu5,6.0,0.85,0.8,1,0.3422932080326913,0.7206722626906786,0.00516490369895844,77,1.0255765528282965
n01,student_t_nu5,6.0,0.85,0.8,2,0.26214996993058004,0.7206722626906786,0.00516490369895844,77,1.0255765528282965
n01,student_t_nu5,6.0,0.85,0.8,3,0.19128157438051355,0.7206722626906786,0.00516490369895844,77,1.0255765528282965
n01,student_t_nu5,6.0,0.85,0.8,4,0.14359468760930247,0.7206722626906786,0.00516490369895844,77,1.0255765528282965
n01,student_t_nu5,6.0,0.85,0.8,5,0.10458405919856585,0.7206722626906786,0.00516490369895844,77,1.0255765528282965
n01,student_t_nu5,6.0,0.85,0.8,6,0.07067984959454614,0.7206722626906786,0.00516490369895844,77,1.0255765528282965
n01,student_t_nu5,6.0,0.85,0.8,7,0.04931817156160912,0.7206722626906786,0.00516490369895844,77,1.0255765528282965
n01,student_t_nu5,6.0,0.85,0.8,8,0.03551968156660788,0.7206722626906786,0.00516490369895844,77,1.0255765528282965
n01,student_t_nu5,6.0,0.85,1.6,1,0.3246482594943542,0.8087840677094071,0.0076973904317364,77,1.0204606128086955
n01,student_t_nu5,6.0,0.85,1.6,2,0.25029112385245855,0.8087840677094071,0.0076973904317364,77,1.0204606128086955
n01,student_t_nu5,6.0,0.85,1.6,3,0.19741590900795153,0.8087840677094071,0.0076973904317364,77,1.0204606128086955
n01,student_t_nu5,6.0,0.85,1.6,4,0.14930328608585275,0.8087840677094071,0.0076973904317364,77,1.0204606128086955
n01,student_t_nu5,6.0,0.85,1.6,5,0.12012184013844204,0.8087840677094071,0.0076973904317364,77,1.0204606128086955
n01,student_t_nu5,6.0,0.85,1.6,6,0.10608572514612452,0.8087840677094071,0.0076973904317364,77,1.0204606128086955
n01,student_t_nu5,6.0,0.85,1.6,7,0.08440202888915214,0.8087840677094071,0.0076973904317364,77,1.0204606128086955
n01,student_t_nu5,6.0,0.85,1.6,8,0.07442213062577319,0.8087840677094071,0.0076973904317364,77,1.0204606128086955
n01_exact,student_t_nu5,6.0,0.85,0.05,1,0.03566618378175094,0.23065863593370484,0.0028056802553583417,77,1.1151623646995106
n01_exact,student_t_nu5,6.0,0.85,0.05,2,0.007669016332805572,0.23065863593370484,0.0028056802553583417,77,1.1151623646995106
n01_exact,student_t_nu5,6.0,0.85,0.05,3,0.001832994159348695,0.23065863593370484,0.0028056802553583417,77,1.1151623646995106
n01_exact,student_t_nu5,6.0,0.85,0.05,4,0.0004228235311829157,0.23065863593370484,0.0028056802553583417,77,1.1151623646995106
n01_exact,student_t_nu5,6.0,0.85,0.05,5,9.411048052796867e-05,0.23065863593370484,0.0028056802553583417,77,1.1151623646995106
n01_exact,student_t_nu5,6.0,0.85,0.05,6,2.6257431464843115e-05,0.23065863593370484,0.0028056802553583417,77,1.1151623646995106
n01_exact,student_t_nu5,6.0,0.85,0.05,7,4.706698499924587e-06,0.23065863593370484,0.0028056802553583417,77,1.1151623646995106
n01_exact,student_t_nu5,6.0,0.85,0.05,8,1.21803445934189e-06,0.23065863593370484,0.0028056802553583417,77,1.1151623646995106
n01_exact,student_t_nu5,6.0,0.85,0.1,1,0.08020956082573712,0.337419443592672,0.0029443464307427835,77,1.0703422602084365
n01_exact,student_t_nu5,6.0,0.85,0.1,2,0.026156270322059135,0.337419443592672,0.0029443464307427835,77,1.0703422602084365
n01_exact,student_t_nu5,6.0,0.85,0.1,3,0.00842244969283658,0.337419443592672,0.0029443464307427835,77,1.0703422602084365
n01_exact,student_t_nu5,6.0,0.85,0.1,4,0.0032145221520321877,0.337419443592672,0.0029443464307427835,77,1.0703422602084365
n01_exact,student_t_nu5,6.0,0.85,0.1,5,0.00103769202571544,0.337419443592672,0.0029443464307427835,77,1.0703422602084365
n01_exact,student_t_nu5,6.0,0.85,0.1,6,0.00033080171900930184,0.337419443592672,0.0029443464307427835,77,1.0703422602084365
n01_exact,student_t_nu5,6.0,0.85,0.1,7,0.00010764065852045906,0.337419443592672,0.0029443464307427835,77,1.0703422602084365
n01_exact,student_t_nu5,6.0,0.85,0.1,8,4.158461897984096e-05,0.337419443592672,0.0029443464307427835,77,1.0703422602084365
n01_exact,student_t_nu5,6.0,0.85,0.2,1,0.15725032073883632,0.46223160043567085,0.003607383623463802,77,1.0467341290270369
n01_exact,student_t_nu5,6.0,0.85,0.2,2,0.06336623258407638,0.46223160043567085,0.003607383623463802,77,1.0467341290270369
n01_exact,student_t_nu5,6.0,0.85,0.2,3,0.029807158980848576,0.46223160043567085,0.003607383623463802,77,1.0467341290270369
n01_exact,student_t_nu5,6.0,0.85,0.2,4,0.015186335946723901,0.46223160043567085,0.003607383623463802,77,1.0467341290270369
n01_exact,student_t_nu5,6.0,0.85,0.2,5,0.0069134964535691006,0.46223160043567085,0.003607383623463802,77,1.0467341290270369
n01_exact,student_t_nu5,6.0,0.85,0.2,6,0.0031280402633108327,0.46223160043567085,0.003607383623463802,77,1.0467341290270369
n01_exact,student_t_nu5,6.0,0.85,0.2,7,0.0014122459918022368,0.46223160043567085,0.003607383623463802,77,1.0467341290270369
n01_exact,student_t_nu5,6.0,0.85,0.2,8,0.0006657082584301175,0.46223160043567085,0.003607383623463802,77,1.0467341290270369
n01_exact,student_t_nu5,6.0,0.85,0.4,1,0.27808574145116166,0.5916919477306107,0.005574293608128264,77,0.9914358360774937
n01_exact,student_t_nu5,6.0,0.85,0.4,2,0.1583920519046551,0.5916919477306107,0.005574293608128264,77,0.9914358360774937
n01_exact,student_t_nu5,6.0,0.85,0.4,3,0.08543741071040507,0.5916919477306107,0.005574293608128264,77,0.9914358360774937
n01_exact,student_t_nu5,6.0,0.85,0.4,4,0.05299906269852406,0.5916919477306107,0.005574293608128264,77,0.9914358360774937
n01_exact,student_t_nu5,6.0,0.85,0.4,5,0.029585656228144783,0.5916919477306107,0.005574293608128264,77,0.9914358360774937
n01_exact,student_t_nu5,6.0,0.85,0.4,6,0.019242722261569607,0.5916919477306107,0.005574293608128264,77,0.9914358360774937
n01_exact,student_t_nu5,6.0,0.85,0.4,7,0.010878394688018813,0.5916919477306107,0.005574293608128264,77,0.9914358360774937
n01_exact,student_t_nu5,6.0,0.85,0.4,8,0.007141347013788015,0.5916919477306107,0.005574293608128264,77,0.9914358360774937
n01_exact,student_t_nu5,6.0,0.85,0.8,1,0.4454913261729807,0.7045933614568887,0.007728797304265564,77,0.9720454422489071
n01_exact,student_t_nu5,6.0,0.85,0.8,2,0.28145001724880264,0.7045933614568887,0.007728797304265564,77,0.9720454422489071
n01_exact,student_t_nu5,6.0,0.85,0.8,3,0.1780136388918157,0.7045933614568887,0.007728797304265564,77,0.9720454422489071
n01_exact,student_t_nu5,6.0,0.85,0.8,4,0.1340152391462709,0.7045933614568887,0.007728797304265564,77,0.9720454422489071
n01_exact,student_t_nu5,6.0,0.85,0.8,5,0.10092846505914435,0.7045933614568887,0.007728797304265564,77,0.9720454422489071
n01_exact,student_t_nu5,6.0,0.85,0.8,6,0.06701023610938776,0.7045933614568887,0.007728797304265564,77,0.9720454422489071
n01_exact,student_t_nu5,6.0,0.85,0.8,7,0.05113752622805687,0.7045933614568887,0.007728797304265564,77,0.9720454422489071
n01_exact,student_t_nu5,6.0,0.85,0.8,8,0.035693188830716496,0.7045933614568887,0.007728797304265564,77,0.9720454422489071
n01_exact,student_t_nu5,6.0,0.85,1.6,1,0.3368149262689238,0.7922671948225621,0.007859127868074934,77,0.9503212526413282
n01_exact,student_t_nu5,6.0,0.85,1.6,2,0.2753896584452341,0.7922671948225621,0.007859127868074934,77,0.9503212526413282
n01_exact,student_t_nu5,6.0,0.85,1.6,3,0.21099205173127342,0.7922671948225621,0.007859127868074934,77,0.9503212526413282
n01_exact,student_t_nu5,6.0,0.85,1.6,4,0.1545865247335006,0.7922671948225621,0.007859127868074934,77,0.9503212526413282
n01_exact,student_t_nu5,6.0,0.85,1.6,5,0.11928531665567772,0.7922671948225621,0.007859127868074934,77,0.9503212526413282
n01_exact,student_t_nu5,6.0,0.85,1.6,6,0.09728187671310133,0.7922671948225621,0.007859127868074934,77,0.9503212526413282
n01_exact,student_t_nu5,6.0,0.85,1.6,7,0.08285916329398774,0.7922671948225621,0.007859127868074934,77,0.9503212526413282
n01_exact,student_t_nu5,6.0,0.85,1.6,8,0.07024441080948762,0.7922671948225621,0.007859127868074934,77,0.9503212526413282
invariant,student_t_nu5,6.0,0.85,0.05,1,0.039399401943639716,0.22598358654000164,0.003097569399628849,77,1.0987719955408866
invariant,student_t_nu5,6.0,0.85,0.05,2,0.008282388538529617,0.22598358654000164,0.003097569399628849,77,1.0987719955408866
invariant,student_t_nu5,6.0,0.85,0.05,3,0.0019935817797526647,0.22598358654000164,0.003097569399628849,77,1.0987719955408866
invariant,student_t_nu5,6.0,0.85,0.05,4,0.0004545681960256014,0.22598358654000164,0.003097569399628849,77,1.0987719955408866
invariant,student_t_nu5,6.0,0.85,0.05,5,9.262442995013234e-05,0.22598358654000164,0.003097569399628849,77,1.0987719955408866
invariant,student_t_nu5,6.0,0.85,0.05,6,2.5425905060834184e-05,0.22598358654000164,0.003097569399628849,77,1.0987719955408866
invariant,student_t_nu5,6.0,0.85,0.05,7,4.443369141450841e-06,0.22598358654000164,0.003097569399628849,77,1.0987719955408866
invariant,student_t_nu5,6.0,0.85,0.05,8,1.2331247825090655e-06,0.22598358654000164,0.003097569399628849,77,1.0987719955408866
invariant,student_t_nu5,6.0,0.85,0.1,1,0.08990726136461354,0.3295338792577229,0.002859252932918821,77,1.0450006023640896
invariant,student_t_nu5,6.0,0.85,0.1,2,0.02953144947069192,0.3295338792577229,0.002859252932918821,77,1.0450006023640896
invariant,student_t_nu5,6.0,0.85,0.1,3,0.009755909023696082,0.3295338792577229,0.002859252932918821,77,1.0450006023640896
invariant,student_t_nu5,6.0,0.85,0.1,4,0.0029057961453048766,0.3295338792577229,0.002859252932918821,77,1.0450006023640896
invariant,student_t_nu5,6.0,0.85,0.1,5,0.0010034078746487928,0.3295338792577229,0.002859252932918821,77,1.0450006023640896
invariant,student_t_nu5,6.0,0.85,0.1,6,0.0003664482852305335,0.3295338792577229,0.002859252932918821,77,1.0450006023640896
invariant,student_t_nu5,6.0,0.85,0.1,7,0.00012012929865094221,0.3295338792577229,0.002859252932918821,77,1.0450006023640896
invariant,student_t_nu5,6.0,0.85,0.1,8,3.572612306890236e-05,0.3295338792577229,0.002859252932918821,77,1.0450006023640896
invariant,student_t_nu5,6.0,0.85,0.2,1,0.1607318437582133,0.46231044722405606,0.0034739634242834756,77,1.0380478215878806
invariant,student_t_nu5,6.0,0.85,0.2,2,0.07232051300251206,0.46231044722405606,0.0034739634242834756,77,1.0380478215878806
invariant,student_t_nu5,6.0,0.85,0.2,3,0.03296048215320401,0.46231044722405606,0.0034739634242834756,77,1.0380478215878806
invariant,student_t_nu5,6.0,0.85,0.2,4,0.01649445159099141,0.46231044722405606,0.0034739634242834756,77,1.0380478215878806
invariant,student_t_nu5,6.0,0.85,0.2,5,0.006887534038528259,0.46231044722405606,0.0034739634242834756,77,1.0380478215878806
invariant,student_t_nu5,6.0,0.85,0.2,6,0.0034995083829666013,0.46231044722405606,0.0034739634242834756,77,1.0380478215878806
invariant,student_t_nu5,6.0,0.85,0.2,7,0.0014459251516556314,0.46231044722405606,0.0034739634242834756,77,1.0380478215878806
invariant,student_t_nu5,6.0,0.85,0.2,8,0.000742275781297689,0.46231044722405606,0.0034739634242834756,77,1.0380478215878806
invariant,student_t_nu5,6.0,0.85,0.4,1,0.28387099902547336,0.5826237020136049,0.0026959332522129447,77,1.0086351891752805
invariant,student_t_nu5,6.0,0.85,0.4,2,0.16623723055964817,0.5826237020136049,0.0026959332522129447,77,1.0086351891752805
invariant,student_t_nu5,6.0,0.85,0.4,3,0.09519194071793473,0.5826237020136049,0.0026959332522129447,77,1.0086351891752805
invariant,student_t_nu5,6.0,0.85,0.4,4,0.05464410947985122,0.5826237020136049,0.0026959332522129447,77,1.0086351891752805
invariant,student_t_nu5,6.0,0.85,0.4,5,0.030873994234081954,0.5826237020136049,0.0026959332522129447,77,1.0086351891752805
invariant,student_t_nu5,6.0,0.85,0.4,6,0.019178896445334534,0.5826237020136049,0.0026959332522129447,77,1.0086351891752805
invariant,student_t_nu5,6.0,0.85,0.4,7,0.010680652569881736,0.5826237020136049,0.0026959332522129447,77,1.0086351891752805
invariant,student_t_nu5,6.0,0.85,0.4,8,0.006651384588519923,0.5826237020136049,0.0026959332522129447,77,1.0086351891752805
invariant,student_t_nu5,6.0,0.85,0.8,1,0.35622514525166177,0.7224433846297139,0.0029124090867914555,77,1.0018419548429938
invariant,student_t_nu5,6.0,0.85,0.8,2,0.26572754855430414,0.7224433846297139,0.0029124090867914555,77,1.0018419548429938
invariant,student_t_nu5,6.0,0.85,0.8,3,0.18318779778856967,0.7224433846297139,0.0029124090867914555,77,1.0018419548429938
invariant,student_t_nu5,6.0,0.85,0.8,4,0.12908913729758648,0.7224433846297139,0.0029124090867914555,77,1.0018419548429938
invariant,student_t_nu5,6.0,0.85,0.8,5,0.09389011654773806,0.7224433846297139,0.0029124090867914555,77,1.0018419548429938
invariant,student_t_nu5,6.0,0.85,0.8,6,0.07060882778946023,0.7224433846297139,0.0029124090867914555,77,1.0018419548429938
invariant,student_t_nu5,6.0,0.85,0.8,7,0.050353475902910935,0.7224433846297139,0.0029124090867914555,77,1.0018419548429938
invariant,student_t_nu5,6.0,0.85,0.8,8,0.037202572948922354,0.7224433846297139,0.0029124090867914555,77,1.0018419548429938
invariant,student_t_nu5,6.0,0.85,1.6,1,0.34247981255900417,0.7954567177511948,0.004559754794580488,77,0.9468939317130693
invariant,student_t_nu5,6.0,0.85,1.6,2,0.27117860253737575,0.7954567177511948,0.004559754794580488,77,0.9468939317130693
invariant,student_t_nu5,6.0,0.85,1.6,3,0.21425864219028706,0.7954567177511948,0.004559754794580488,77,0.9468939317130693
invariant,student_t_nu5,6.0,0.85,1.6,4,0.17774548362416207,0.7954567177511948,0.004559754794580488,77,0.9468939317130693
invariant,student_t_nu5,6.0,0.85,1.6,5,0.14881737345117552,0.7954567177511948,0.004559754794580488,77,0.9468939317130693
invariant,student_t_nu5,6.0,0.85,1.6,6,0.10969176800562853,0.7954567177511948,0.004559754794580488,77,0.9468939317130693
invariant,student_t_nu5,6.0,0.85,1.6,7,0.0839074590414671,0.7954567177511948,0.004559754794580488,77,0.9468939317130693
invariant,student_t_nu5,6.0,0.85,1.6,8,0.06943267960769552,0.7954567177511948,0.004559754794580488,77,0.9468939317130693
n01,uniform,-1.2,0.85,0.05,1,0.043184375697416684,0.24028911953642862,0.016196306148665542,74,1.1912799558038405
n01,uniform,-1.2,0.85,0.05,2,0.011369816751348665,0.24028911953642862,0.016196306148665542,74,1.1912799558038405
n01,uniform,-1.2,0.85,0.05,3,0.00330583024696121,0.24028911953642862,0.016196306148665542,74,1.1912799558038405
n01,uniform,-1.2,0.85,0.05,4,0.0007750403502929037,0.24028911953642862,0.016196306148665542,74,1.1912799558038405
n01,uniform,-1.2,0.85,0.05,5,0.0004489099871353329,0.24028911953642862,0.016196306148665542,74,1.1912799558038405
n01,uniform,-1.2,0.85,0.05,6,3.61229108223498e-05,0.24028911953642862,0.016196306148665542,74,1.1912799558038405
n01,uniform,-1.2,0.85,0.05,7,1.1886758995134903e-05,0.24028911953642862,0.016196306148665542,74,1.1912799558038405
n01,uniform,-1.2,0.85,0.05,8,1.6133286610224027e-06,0.24028911953642862,0.016196306148665542,74,1.1912799558038405
n01,uniform,-1.2,0.85,0.1,1,0.06912285511116682,0.3387613869308701,0.004570561179594915,74,1.0739906583693577
n01,uniform,-1.2,0.85,0.1,2,0.02393193911775623,0.3387613869308701,0.004570561179594915,74,1.0739906583693577
n01,uniform,-1.2,0.85,0.1,3,0.008359426392307369,0.3387613869308701,0.004570561179594915,74,1.0739906583693577
n01,uniform,-1.2,0.85,0.1,4,0.003164841439291491,0.3387613869308701,0.004570561179594915,74,1.0739906583693577
n01,uniform,-1.2,0.85,0.1,5,0.0008735389589871467,0.3387613869308701,0.004570561179594915,74,1.0739906583693577
n01,uniform,-1.2,0.85,0.1,6,0.00029038527806934657,0.3387613869308701,0.004570561179594915,74,1.0739906583693577
n01,uniform,-1.2,0.85,0.1,7,0.00012016637039494743,0.3387613869308701,0.004570561179594915,74,1.0739906583693577
n01,uniform,-1.2,0.85,0.1,8,3.514551664930498e-05,0.3387613869308701,0.004570561179594915,74,1.0739906583693577
n01,uniform,-1.2,0.85,0.2,1,0.15714731505627916,0.45853753650452417,0.005707411770401157,74,1.0538710629834667
n01,uniform,-1.2,0.85,0.2,2,0.06600118350261419,0.45853753650452417,0.005707411770401157,74,1.0538710629834667
n01,uniform,-1.2,0.85,0.2,3,0.029380634639286324,0.45853753650452417,0.005707411770401157,74,1.0538710629834667
n01,uniform,-1.2,0.85,0.2,4,0.015415061165931356,0.45853753650452417,0.005707411770401157,74,1.0538710629834667
n01,uniform,-1.2,0.85,0.2,5,0.006191782046930429,0.45853753650452417,0.005707411770401157,74,1.0538710629834667
n01,uniform,-1.2,0.85,0.2,6,0.00270843932788235,0.45853753650452417,0.005707411770401157,74,1.0538710629834667
n01,uniform,-1.2,0.85,0.2,7,0.0013271597870840902,0.45853753650452417,0.005707411770401157,74,1.0538710629834667
n01,uniform,-1.2,0.85,0.2,8,0.0006998277516539865,0.45853753650452417,0.005707411770401157,74,1.0538710629834667
n01,uniform,-1.2,0.85,0.4,1,0.28768502680159747,0.5845734457139595,0.004125472802203075,74,1.0001043218992725
