family,t,half_width,n_grid,score_rel,dlogev_per_site,forward_edge_max,forward_edge_mean,belief_edge_max,belief_edge_mean,zero_frac,shifted
gaussian,0.6769,10.0,401,3.2246373617873676e-16,2.3314683517128287e-14,3.203870374638984e-15,5.094125736967771e-18,1.5405548045497064e-15,3.421121272062996e-18,0.0,1
gaussian,0.6769,10.0,801,3.4619321239486e-16,2.353672812205332e-14,3.653607382441942e-15,5.82238229082653e-18,1.8183584845271703e-15,4.044897393842956e-18,0.0,1
gaussian,0.9821,6.0,201,0.00010457475787669294,3.859880664425219e-06,3.372866363989963e-05,4.944791768805771e-07,0.0007205619635524028,7.512167974098448e-06,0.0,1
gaussian,0.9821,6.0,401,0.00010405731294396147,3.835593012091465e-06,3.80037995151134e-05,5.597601214567484e-07,0.0008080021436023359,8.49304542508084e-06,0.0,1
gaussian,0.9821,6.0,801,0.00010392780158561703,3.829511947994746e-06,4.018950822422293e-05,5.932884534503176e-07,0.0008525218899096267,8.995814118064449e-06,0.0,1
gaussian,0.9821,8.0,201,4.3028624763226654e-10,6.185718604001522e-12,7.558066314207424e-10,4.383921537256547e-12,1.2344002608469627e-08,5.03228587607571e-11,0.0,1
gaussian,0.9821,8.0,401,4.19953632790361e-10,6.02629057766535e-12,9.010882562387845e-10,5.2556271628555934e-12,1.4854649070972094e-08,6.09265719868628e-11,0.0,1
gaussian,0.9821,8.0,801,4.173558851610524e-10,6.008304964666422e-12,9.786589270308145e-10,5.7230816298135845e-12,1.620379645933349e-08,6.665011704605965e-11,0.0,1
gaussian,0.9821,10.0,201,2.08663171972654e-16,4.1300296516055823e-14,1.0444313807207077e-16,3.7723017182160776e-19,2.5477236495552724e-16,6.828676395949303e-19,0.0,1
gaussian,0.9821,10.0,401,2.0710859194312853e-16,2.353672812205332e-14,1.3742464957397808e-16,4.989539336534013e-19,3.4901913510363503e-16,9.397333725921764e-19,0.0,1
gaussian,0.9821,10.0,801,2.2173904851231197e-16,2.375877272697835e-14,1.5624402495661158e-16,5.686467854615022e-19,4.041253449993152e-16,1.0903545889432395e-18,0.0,1
gaussian,1.425,6.0,201,1.0633826953920344e-05,4.943138551816162e-07,2.23102091284528e-06,7.232646394611745e-08,4.40505479713464e-05,9.863473088455933e-07,0.0,1
gaussian,1.425,6.0,401,1.0574933652715806e-05,4.91112196909782e-07,2.522126649238456e-06,8.209462194663704e-08,4.962692445449504e-05,1.116749386608293e-06,0.0,1
gaussian,1.425,6.0,801,1.056019003422641e-05,4.903105381703909e-07,2.6714509734926146e-06,8.712384183123977e-08,5.247682106488956e-05,1.183678907636533e-06,0.0,1
gaussian,1.425,8.0,201,5.7141014898334844e-11,1.31161748129216e-12,2.8463089660061543e-11,4.065411938221007e-13,8.581411911133334e-10,8.943015910737329e-12,0.0,1
gaussian,1.425,8.0,401,5.592958068831592e-11,1.2825296380469808e-12,3.399995247836165e-11,4.885353960562635e-13,1.0247134056676889e-09,1.0737905663828905e-11,0.0,1
gaussian,1.425,8.0,801,5.562517486347969e-11,1.297406626576958e-12,3.6961038744510275e-11,5.325876411827928e-13,1.1137366407263066e-09,1.1701173576100058e-11,0.0,1
gaussian,1.425,10.0,201,1.4067893687322868e-16,4.1522341120980855e-14,4.385834587148429e-18,3.4787063709250434e-20,9.56660975158434e-17,6.202413260849541e-19,0.0,1
gaussian,1.425,10.0,401,1.4419052666903112e-16,2.375877272697835e-14,5.738729770232904e-18,4.585422929607678e-20,1.2640231114956282e-16,8.241578081056867e-19,0.0,1
gaussian,1.425,10.0,801,1.4719161650270145e-16,2.375877272697835e-14,6.5081335654998904e-18,5.217836790342776e-20,1.4398492948656167e-16,9.412332544083544e-19,0.0,1
gaussian,2.0676,6.0,201,3.290909536598032e-07,1.6520154799692932e-08,2.3185543404956127e-07,9.030663200777687e-09,2.189977772634438e-06,3.5845223598461616e-08,0.0,1
gaussian,2.0676,6.0,401,3.2710813132766095e-07,1.6402678104654456e-08,2.62760960989083e-07,1.0285046888119892e-08,2.4742141258733946e-06,4.0718578702319684e-08,0.0,1
gaussian,2.0676,6.0,801,3.2661168184995393e-07,1.6373290501192628e-08,2.786505223589676e-07,1.0932816450025727e-08,2.619889785263423e-06,4.322753671783821e-08,0.0,1
gaussian,2.0676,8.0,201,1.7738069482118229e-12,7.793765632868599e-14,2.0074441560758683e-12,3.0630282128982624e-14,3.461639623854568e-11,2.7173609991392907e-13,0.0,1
gaussian,2.0676,8.0,401,1.7382080592123826e-12,7.72715225139109e-14,2.402152431490281e-12,3.690621557361482e-14,4.124007684054733e-11,3.2537142389602516e-13,0.0,1
gaussian,2.0676,8.0,801,1.729246697765105e-12,9.9253938401489e-14,2.613538972959116e-12,4.028509752365722e-14,4.477507330319163e-11,3.541047902462557e-13,0.0,1
gaussian,2.0676,10.0,201,9.991839568278818e-17,4.1522341120980855e-14,3.0799957160745875e-19,2.498994063860747e-21,7.764801464924411e-18,4.1196259882159766e-20,0.0,1
gaussian,2.0676,10.0,401,9.695672521075482e-17,2.375877272697835e-14,4.0208541124377424e-19,3.2861153787569618e-21,1.0096356841007802e-17,5.379533365245119e-20,0.0,1
gaussian,2.0676,10.0,801,9.270259008085289e-17,2.375877272697835e-14,4.555213073762799e-19,3.735296403932617e-21,1.14170279964123e-17,6.095182093419656e-20,0.0,1
gaussian,3.0,6.0,201,4.505653202480021e-09,2.046696812030291e-09,1.1117336221154488e-08,4.967753718150026e-09,2.3060894641148027e-08,5.201682969546442e-09,0.0,1
gaussian,3.0,6.0,401,4.471338508603869e-09,2.029360235411559e-09,1.2659866379373228e-08,5.668865793266219e-09,2.625337662365903e-08,5.9422482165835494e-09,0.0,1
gaussian,3.0,6.0,801,4.462743943075468e-09,2.025050793719174e-09,1.3456329002363062e-08,6.031527652362325e-09,2.790015311507455e-08,6.325346468240263e-09,0.0,1
gaussian,3.0,8.0,201,6.255269723492915e-15,3.863576125695545e-14,3.621738060101621e-14,1.055054375665888e-14,9.734167249168778e-14,1.2049072175724792e-14,0.0,1
gaussian,3.0,8.0,401,6.121471362724549e-15,3.863576125695545e-14,4.3678201238917353e-14,1.2773184100775184e-14,1.172042485866219e-13,1.4584969792253172e-14,0.0,1
gaussian,3.0,8.0,801,6.082463638466343e-15,6.084022174945858e-14,4.769763147855841e-14,1.3974028157681236e-14,1.2788966873396692e-13,1.595452685557018e-14,0.0,1
gaussian,3.0,10.0,201,6.020671829175365e-17,4.1300296516055823e-14,2.505657545650165e-21,4.8738046458577425e-22,8.153058324812826e-21,6.013949010823727e-22,0.0,1
gaussian,3.0,10.0,401,5.468886111238499e-17,2.375877272697835e-14,3.3050538713467784e-21,6.465283743209084e-22,1.0728886031681108e-20,7.969436716438748e-22,0.0,1
gaussian,3.0,10.0,801,4.7420730212485885e-17,2.398081733190338e-14,3.762122387055605e-21,7.37853434206827e-22,1.2199367007377713e-20,9.090776234521731e-22,0.0,1
laplace,0.05,6.0,201,5.697016741462219e-05,6.568606078061201e-06,0.0005024202347522501,2.477178852679114e-06,5.932107726974885e-10,5.793814154286146e-13,0.0,0
laplace,0.05,6.0,401,2.7737066217019197e-06,1.0122357126940429e-06,0.0005526010127142204,2.7246174040942758e-06,8.311731358690988e-10,8.118061780214323e-13,0.0,0
laplace,0.05,6.0,801,3.0815188819970074e-12,6.794564910705958e-14,0.0005779370767316454,2.8495418505755877e-06,9.718406907846631e-10,9.4920158613039e-13,0.0,0
laplace,0.05,8.0,201,0.00035592859804150454,1.6005188074763588e-05,3.4545855891194304e-06,1.703956529217974e-08,6.246480988160198e-34,6.10007916174174e-37,0.0,0
laplace,0.05,8.0,401,1.1650804439126347e-05,2.2221721198700806e-06,3.835905175879317e-06,1.8921024875849983e-08,1.7135806177549083e-33,1.6734185951098235e-36,0.0,0
laplace,0.05,8.0,801,2.157254891869086e-07,2.570936058488016e-07,4.0296558300158275e-06,1.9876715541973414e-08,2.6637311662639886e-33,2.6013000053830705e-36,0.0,0
laplace,0.05,10.0,201,0.0013045743150471667,3.3082387578486916e-05,2.2343290151272322e-08,1.1022574687961977e-10,2.2856932448047374e-73,2.2321223093820085e-76,0.0009911380597014926,0
laplace,0.05,10.0,401,2.692471530277194e-05,3.7029063406635032e-06,2.5061067196529253e-08,1.2361702599506417e-10,1.9835954737495443e-72,1.937104954836134e-75,0.0009449033665835412,0
laplace,0.05,10.0,801,8.912876751224635e-07,5.887387410918876e-07,2.6450033976182005e-08,1.3046795548057328e-10,4.969679708281859e-72,4.853202840126167e-75,0.000920480259051186,0
laplace,0.0725,6.0,201,3.708650288606775e-05,5.737612504885803e-06,0.001137612771657923,3.806888262545883e-06,7.92497745202369e-06,7.740686813826283e-09,0.0,0
laplace,0.0725,6.0,401,1.3135550523724154e-06,9.642805989251713e-07,0.0012512465896725132,4.187157018380876e-06,9.807378098391754e-06,9.57944285917214e-09,0.0,0
laplace,0.0725,6.0,801,1.301020072179411e-07,5.886926501830203e-10,0.0013086167506178436,4.379139431948009e-06,1.0837095985158472e-05,1.0585298345887324e-08,0.0,0
laplace,0.0725,8.0,201,0.00015600179052741465,1.1720714773844065e-05,7.819020168979972e-06,2.6181247013873457e-08,4.7270281948809704e-21,4.6162388763677995e-24,0.0,0
laplace,0.0725,8.0,401,6.963521761060583e-06,2.0464555365862225e-06,8.682303558935752e-06,2.9072105548063094e-08,8.585244012940418e-21,8.38402817960972e-24,0.0,0
laplace,0.0725,8.0,801,1.496281806595546e-07,2.5250746382710076e-07,9.12083741381798e-06,3.0540513812623076e-08,1.1238922306931996e-20,1.0975511195971866e-23,0.0,0
laplace,0.0725,10.0,201,0.0006827329650692935,2.0616156388708617e-05,5.057707688533902e-08,1.693593624459526e-10,1.1941161664830557e-46,1.1661290688916665e-49,0.0,0
laplace,0.0725,10.0,401,1.8532512767588533e-05,3.330941322765568e-06,5.672394184903909e-08,1.8993708388152681e-10,4.2982509383382276e-46,4.1975106822287316e-49,0.0,0
laplace,0.0725,10.0,801,4.1124807285077765e-07,5.764917139217118e-07,5.986752407180776e-08,2.0046330142661203e-10,7.476241597322596e-46,7.301017185365874e-49,0.0,0
laplace,0.1053,6.0,201,2.6424834683663844e-05,5.089314526030009e-06,0.0005141922155074848,2.5974119200316637e-06,5.1212534575411495e-06,5.084622589025758e-09,0.0,0
laplace,0.1053,6.0,401,6.297392903237834e-07,9.778361018675241e-07,0.0005655560103332285,2.8568706491025146e-06,6.2105357218882745e-06,6.167979936990139e-09,0.0,0
laplace,0.1053,6.0,801,1.0902597261853538e-07,5.53661116953208e-10,0.0005914870101722324,2.987859960739816e-06,6.798609496936879e-06,6.752996326363871e-09,0.0,0
laplace,0.1053,8.0,201,7.68979552437177e-05,1.0167242073588767e-05,3.537612916853384e-06,1.7868223247014226e-08,2.2939695901458875e-18,2.244042117269011e-21,0.0,0
laplace,0.1053,8.0,401,3.783605537323534e-06,1.9573965484021016e-06,3.928174788369735e-06,1.984111881618652e-08,3.584919469731332e-18,3.5070847884809246e-21,0.0,0
laplace,0.1053,8.0,801,1.1646976486421497e-07,2.5386012403316727e-07,4.126583198348349e-06,2.084328295869118e-08,4.4000763209157926e-18,4.304647328518058e-21,0.0,0
laplace,0.1053,10.0,201,0.0003105843114569574,1.6515223967283887e-05,2.288256693589322e-08,1.1558229852731665e-10,1.265260538241274e-37,1.2358306806743194e-40,0.0,0
laplace,0.1053,10.0,401,1.2240044184849608e-05,3.356757133587962e-06,2.5663955265804173e-08,1.2962828576115535e-10,3.066182586938502e-37,2.9948890916544626e-40,0.0,0
laplace,0.1053,10.0,801,2.7305401540219415e-07,5.806840619460019e-07,2.708624819056442e-08,1.368123326885318e-10,4.531400413108797e-37,4.426054644400618e-40,0.0,0
laplace,0.1527,6.0,201,1.8233173924438792e-05,4.951013796938852e-06,0.00020302677519077678,2.2380200277660036e-06,1.72690200177135e-05,1.994138834079009e-08,0.0,0
laplace,0.1527,6.0,401,6.442614556257936e-07,9.771299773753128e-07,0.00022330775048522852,2.461581097005194e-06,2.0497946873508925e-05,2.370827318425255e-08,0.0,0
laplace,0.1527,6.0,801,5.145625000698764e-07,3.0705145093179453e-09,0.00023354641656640163,2.5744469367775363e-06,2.2208208341360546e-05,2.5706872473444912e-08,0.0,0
laplace,0.1527,8.0,201,5.673382073681359e-05,9.055432648175099e-06,1.39691572654459e-06,1.5397836328134046e-08,8.393831719996696e-16,8.91656385046706e-19,0.0,0
laplace,0.1527,8.0,401,1.9949274897822843e-06,2.01457731519028e-06,1.5511641861300837e-06,1.7098040615709144e-08,1.1945077292845063e-15,1.269545505047022e-18,0.0,0
laplace,0.1527,8.0,801,9.542488469052356e-08,2.535729533015285e-07,1.6295133068366236e-06,1.7961659181308378e-08,1.406996420311836e-15,1.4957259022106348e-18,0.0,0
laplace,0.1527,10.0,201,0.00016159597959189274,1.8476044334692077e-05,9.036055127394243e-09,9.960406853707399e-11,8.781767058271519e-31,9.065133643952585e-34,0.0,0
laplace,0.1527,10.0,401,7.524923803370846e-06,3.3690069496383757e-06,1.0134243369794954e-08,1.1170695308339402e-10,1.6626058130275155e-30,1.7168923254522484e-33,0.0,0
laplace,0.1527,10.0,801,2.196760511283724e-07,5.799245987869739e-07,1.0695890051188014e-08,1.1789782848607453e-10,2.21634435099965e-30,2.2890768782937048e-33,0.0,0
laplace,0.2216,6.0,201,1.1119791491260604e-05,5.0608710189248285e-06,0.00041450256921139007,3.277934951608173e-06,4.2172465337135716e-05,6.01594266727035e-08,0.0,0
laplace,0.2216,6.0,401,1.930513785291785e-06,9.49472701572418e-07,0.0004559305353367984,3.6054209714358973e-06,4.8536796255311216e-05,6.953058810494683e-08,0.0,0
laplace,0.2216,6.0,801,1.8851040766395481e-06,1.6752628173577477e-08,0.00047684098163410714,3.7707447641212828e-06,5.1845514483583295e-05,7.441581697553837e-08,0.0,0
laplace,0.2216,8.0,201,4.1861357687388414e-05,1.0159158792433232e-05,2.9398603555926663e-06,2.2707195844069902e-08,3.0385625718020662e-12,3.183164083437562e-15,0.0,0
laplace,0.2216,8.0,401,8.905908973791988e-07,1.965257674818588e-06,3.264489692761535e-06,2.5214574145266317e-08,3.868855073761125e-12,4.057418873003137e-15,0.0,0
laplace,0.2216,8.0,801,7.41648593386903e-08,2.503152329857983e-07,3.4293784937145108e-06,2.6488160555467008e-08,4.332776217744222e-12,4.546283103865293e-15,0.0,0
laplace,0.2216,10.0,201,9.401416949259308e-05,1.7453267079359236e-05,1.9017083954893654e-08,1.4688735227871522e-10,2.408897108329304e-22,2.403660585107129e-25,0.0,0
laplace,0.2216,10.0,401,3.698742690480747e-06,3.305004799614153e-06,2.132796153061635e-08,1.6473482690785147e-10,3.6116749260042736e-22,3.6052468390179617e-25,0.0,0
laplace,0.2216,10.0,801,1.698014268784638e-07,5.723554150627308e-07,2.2509972740593188e-08,1.7386460276633537e-10,4.354016853000648e-22,4.347036911821772e-25,0.0,0
laplace,0.3215,6.0,201,8.578369146221927e-05,4.272690076412289e-06,0.0007595018992102122,3.5408210150676366e-06,0.0013548721441462108,1.5048704607940855e-06,0.0,0
laplace,0.3215,6.0,401,8.505634887747629e-05,1.3291973677276303e-07,0.0008354212447442837,3.894623495979615e-06,0.001517725069888973,1.6893085717180924e-06,0.0,0
laplace,0.3215,6.0,801,8.495233085026604e-05,8.40538167290461e-07,0.0008737390745241787,4.073221795116587e-06,0.0016005322756753532,1.7832456869691817e-06,0.0,0
laplace,0.3215,8.0,201,3.233027849116832e-05,1.1235368814865865e-05,6.919809968060247e-06,2.6283243571388255e-08,1.5412817271766327e-08,1.5161977597672592e-11,0.0,0
laplace,0.3215,8.0,401,5.513471298463062e-07,1.993500800434589e-06,7.683987422421662e-06,2.9185556567301195e-08,1.846176429455592e-08,1.8165401440839666e-11,0.0,0
laplace,0.3215,8.0,801,5.976991461195712e-08,2.5247012880313946e-07,8.072124842534973e-06,3.065974655284176e-08,2.009593653390439e-08,1.977546392360291e-11,0.0,0
laplace,0.3215,10.0,201,8.02684636619428e-05,2.269819937561479e-05,4.488260023202908e-08,1.7013796983447862e-10,1.5581986619913827e-15,1.5229927570876968e-18,0.0,0
laplace,0.3215,10.0,401,2.0542165833830853e-06,3.3407699733256635e-06,5.033627362814921e-08,1.9081199902509993e-10,2.0493790832583217e-15,2.0031046016370777e-18,0.0,0
laplace,0.3215,10.0,801,1.3692916612695916e-07,5.77220772735032e-07,5.3125950520002314e-08,2.013870761425013e-10,2.329671187890415e-15,2.277083311919916e-18,0.0,0
laplace,0.4665,6.0,201,1.4242235325963511e-05,4.732513101624036e-06,0.00027034755076079276,2.481497495436524e-06,0.0001170706400031423,3.6889919585884934e-07,0.0,0
laplace,0.4665,6.0,401,1.3554827016960681e-05,7.824085384022794e-07,0.0002973599425476232,2.729430696762135e-06,0.0001313318792351102,4.154142613475523e-07,0.0,0
laplace,0.4665,6.0,801,1.3512408936318244e-05,1.9763655378923772e-07,0.00031099581143539083,2.8545910710726717e-06,0.00013859708661939234,4.391648932083429e-07,0.0,0
laplace,0.4665,8.0,201,2.3499378911443583e-05,9.304454492209402e-06,2.8954106477002456e-06,1.8627492658668185e-08,2.999133081130902e-09,6.080422376150274e-12,0.0,0
laplace,0.4665,8.0,401,4.273669566188323e-07,1.9977764416090338e-06,3.2152207080230366e-06,2.0684467761394093e-08,3.5392759717539383e-09,7.188120605956191e-12,0.0,0
laplace,0.4665,8.0,801,5.161326522869513e-08,2.540835706277278e-07,3.3776490736079965e-06,2.1729290267634915e-08,3.825638373326921e-09,7.776004439685694e-12,0.0,0
laplace,0.4665,10.0,201,6.775025600759122e-05,1.7457552168309576e-05,1.924239461064073e-08,1.2106600434523905e-10,3.6909187450536716e-15,9.875656163245345e-18,0.0,0
laplace,0.4665,10.0,401,1.0911513923798652e-06,3.3115145618989317e-06,2.158096324456822e-08,1.3577897462361018e-10,4.523824541607626e-15,1.2268205976241874e-17,0.0,0
laplace,0.4665,10.0,801,1.1803361986592558e-07,5.808473906299128e-07,2.277701839379082e-08,1.4330418158150238e-10,4.977802704780695e-15,1.3585136935118524e-17,0.0,0
laplace,0.6769,6.0,201,0.0007503641068074655,7.283465695673286e-06,0.0002480396653520649,3.6649093548699804e-06,0.005305294064008368,1.0341379698226719e-05,0.0,0
laplace,0.6769,6.0,401,0.0007493104771297,1.128943853068165e-05,0.0002728524708394906,4.031200694156661e-06,0.005809250310525453,1.1394591113244207e-05,0.0,0
laplace,0.6769,6.0,801,0.0007490567312068915,1.2260560847021651e-05,0.00028537205917160245,4.216085022855043e-06,0.006061595771802335,1.192423193192504e-05,0.0,0
laplace,0.6769,8.0,201,1.321150234056092e-05,1.0085647417445998e-05,2.935035283709165e-06,3.20882063886397e-08,1.8090990111616604e-05,2.0377901978169093e-08,0.0,0
laplace,0.6769,8.0,401,1.2396379258968556e-06,1.9846406886792067e-06,3.2592708200960666e-06,3.5632194501061883e-08,2.0457702919680833e-05,2.3089910350588692e-08,0.0,0
laplace,0.6769,8.0,801,1.1767477332960487e-06,2.439314934488124e-07,3.4239364240259983e-06,3.7432195330527986e-08,2.166486022647853e-05,2.4475698811113374e-08,0.0,0
laplace,0.6769,10.0,201,4.484488440672359e-05,1.9485920148998304e-05,2.063942513287194e-08,2.132712151008594e-10,2.557003373729669e-09,2.5798650635223896e-12,0.0,0
laplace,0.6769,10.0,401,6.783151277601956e-07,3.3191813235688983e-06,2.3147841688361785e-08,2.3918974524813007e-10,3.032241967097703e-09,3.060915914515933e-12,0.0,0
laplace,0.6769,10.0,801,9.520803869218533e-08,5.788170158727013e-07,2.4430817104481266e-08,2.524466245225889e-10,3.2837019777808534e-09,3.3155633321735154e-12,0.0,0
laplace,0.9821,6.0,201,0.00016666053037737153,1.5147559699890678e-06,6.427608828296622e-05,2.338299888765161e-06,0.0005967436812327063,2.8165322497068156e-06,0.0,0
laplace,0.9821,6.0,401,0.00016629506033240507,2.474503002058981e-06,7.07016798989106e-05,2.571950742981145e-06,0.0006554233637869815,3.105240065267114e-06,0.0,0
laplace,0.9821,6.0,801,0.00016620345922426947,3.4486759818985746e-06,7.394465304949349e-05,2.6898961830592166e-06,0.000684871307144738,3.250535312448684e-06,0.0,0
laplace,0.9821,8.0,201,6.2492228184264385e-06,9.83439045221246e-06,1.0265136175628987e-06,2.0060395823355474e-08,4.119114077602847e-06,9.768096690923871e-09,0.0,0
laplace,0.9821,8.0,401,6.290068825912002e-07,1.984586590841886e-06,1.1398643876198034e-06,2.227594158862718e-08,4.607058015683686e-06,1.0967602894102705e-08,0.0,0
laplace,0.9821,8.0,801,5.274343467173121e-07,2.4692373390422517e-07,1.1974415513860086e-06,2.340122966820343e-08,4.85400685893031e-06,1.1576670425705176e-08,0.0,0
laplace,0.9821,10.0,201,2.443281971462008e-05,1.8559901277859225e-05,1.0632666290758852e-08,1.4007062813033227e-10,4.580600202168912e-09,8.113748718007149e-12,0.0,0
laplace,0.9821,10.0,401,4.86998370755462e-07,3.3085934973975384e-06,1.1924980008641547e-08,1.5709499208633223e-10,5.279237764935084e-09,9.363748258292637e-12,0.0,0
laplace,0.9821,10.0,801,7.535044808544034e-08,5.780818728151615e-07,1.2586011025528916e-08,1.658022760447097e-10,5.639713036025857e-09,1.0010036614462266e-11,0.0,0
laplace,1.425,6.0,201,6.144601815010481e-05,1.927817829816547e-06,2.5403266449387582e-05,2.0571719970854643e-06,0.00012068391248277449,2.2897910929422555e-06,0.0,0
laplace,1.425,6.0,401,6.109315059922361e-05,2.0602220351939593e-06,2.7942530730135978e-05,2.2627285547955964e-06,0.0001321906591733632,2.5227244788572605e-06,0.0,0
laplace,1.425,6.0,801,6.1021428025853534e-05,3.0377590620744854e-06,2.9224141515966195e-05,2.3664928208545537e-06,0.0001379585682981665,2.6399004282998698e-06,0.0,0
laplace,1.425,8.0,201,3.494435042146974e-06,9.723710781894823e-06,3.202222806858804e-07,1.7306685037881755e-08,1.6483925689142616e-06,1.4503208738857676e-08,0.0,0
laplace,1.425,8.0,401,5.072945878755548e-07,1.984765265694577e-06,3.555987599165725e-07,1.921819787016666e-08,1.8286163150417157e-06,1.6172581188389346e-08,0.0,0
laplace,1.425,8.0,801,4.098567162707694e-07,2.421640901140165e-07,3.735648900662996e-07,2.018903069577884e-08,1.919333349512709e-06,1.7016006031131224e-08,0.0,0
laplace,1.425,10.0,201,1.4144711380253116e-05,1.8241023822307412e-05,2.6474717672182586e-09,1.210938020224561e-10,9.396412868167178e-09,5.074260072860889e-11,0.0,0
laplace,1.425,10.0,401,3.2739272156051843e-07,3.3158184349346698e-06,2.9693014708320202e-09,1.3581489674062325e-10,1.0602439813362472e-08,5.7486183192858814e-11,0.0,0
laplace,1.425,10.0,801,4.999452196924861e-08,5.798710740467783e-07,3.133901139496339e-09,1.433428644302171e-10,1.1213519147298078e-08,6.091403454357147e-11,0.0,0
laplace,2.0676,6.0,201,1.2436922304155584e-05,3.0533561419243682e-06,4.972619590572094e-06,1.7746753013988892e-06,1.3284486594996779e-05,1.4598506963798706e-06,0.0,0
laplace,2.0676,6.0,401,1.221339758763869e-05,9.703353469614484e-07,5.469546698305949e-06,1.9520015393449252e-06,1.4582505880470196e-05,1.6085579073136466e-06,0.0,0
laplace,2.0676,6.0,801,1.2183943470395803e-05,1.952980524633219e-06,5.720379339827354e-06,2.04151579575351e-06,1.5233912436804001e-05,1.683378082365674e-06,0.0,0
laplace,2.0676,8.0,201,1.4856986030638584e-06,9.920853524914008e-06,5.179614239890289e-08,1.4608799750053198e-08,1.8305949217120726e-07,1.0508228550893992e-08,0.0,0
laplace,2.0676,8.0,401,1.442255473078854e-07,1.9970083779963232e-06,5.7517752444175746e-08,1.6222388832630518e-08,2.0286558167080645e-07,1.1696710356251244e-08,0.0,0
laplace,2.0676,8.0,801,9.636813155202109e-08,2.4577347756959966e-07,6.042353007782524e-08,1.7041880606618272e-08,2.1282712378165378e-07,1.2296506054892879e-08,0.0,0
laplace,2.0676,10.0,201,5.945943135311578e-06,1.906958067876552e-05,4.119316938040872e-10,1.0164585602380836e-10,1.7086040390011357e-09,5.850208200740849e-11,0.0,0
laplace,2.0676,10.0,401,1.1587005017556695e-07,3.3346787449151094e-06,4.620176245189861e-10,1.1400528092237516e-10,1.9151271842444337e-09,6.587243067258774e-11,0.0,0
laplace,2.0676,10.0,801,1.6615753005827314e-08,5.825999698227946e-07,4.876281731030711e-10,1.2032438990085012e-10,2.01916543762265e-09,6.960101837505962e-11,0.0,0
laplace,3.0,6.0,201,3.4336571545838713e-06,2.5048072640476704e-06,2.7651479738089e-06,1.814223369948594e-06,4.660674025857062e-06,1.789597080314881e-06,0.0,0
laplace,3.0,6.0,401,3.3846267560944487e-06,1.5116338774046056e-06,3.0414609088777803e-06,1.995502925034297e-06,5.122696505984091e-06,1.9706811121101487e-06,0.0,0
laplace,3.0,6.0,801,3.377955048927189e-06,2.4930418400792576e-06,3.180937751526411e-06,2.0870124424920886e-06,5.354755764705119e-06,2.0617539990412543e-06,0.0,0
laplace,3.0,8.0,201,3.076220423619321e-07,9.882678997374938e-06,2.5742641447861543e-08,1.505540278432375e-08,6.100824221621334e-08,1.554075431747154e-08,0.0,0
laplace,3.0,8.0,401,4.297427052638381e-08,1.989586614570271e-06,2.858620389306619e-08,1.671833914543091e-08,6.762794498984876e-08,1.727410599483017e-08,0.0,0
laplace,3.0,8.0,801,3.242779728640851e-08,2.4030809964159516e-07,3.003033764016125e-08,1.75628885561312e-08,7.095821380529799e-08,1.8147991348838282e-08,0.0,0
laplace,3.0,10.0,201,1.1685400253199563e-06,1.8940176094162098e-05,1.9305319546818874e-10,1.0528787038596448e-10,6.449206863896537e-10,1.1180364905267819e-10,0.0,0
laplace,3.0,10.0,401,2.403294334474134e-08,3.3305693785123935e-06,2.165270888580741e-10,1.1809039012086733e-10,7.217547501046119e-10,1.2555661274018702e-10,0.0,0
laplace,3.0,10.0,801,3.5978782632644527e-09,5.819317876465391e-07,2.285293647530319e-10,1.2463596569194936e-10,7.604329323348415e-10,1.3249888171552697e-10,0.0,0
laplace,0.05,6.0,201,0.23292264237630414,0.012816566588354172,0.028860406270080265,0.0004418270751595912,0.932567611946493,0.0059740197353310666,5.344371890547264e-05,1
laplace,0.05,6.0,401,0.2337634350875065,0.012840996936574367,0.0314430176034696,0.00048544526709099996,0.9423590540654304,0.006354370338792962,5.114167705735661e-05,1
laplace,0.05,6.0,801,0.23398104693246666,0.012847254932437435,0.03280073866523583,0.0005075628698572121,0.9473527242049518,0.006543032441885349,4.9986345193508115e-05,1
laplace,0.05,8.0,201,0.00019279036754111864,8.469461551419144e-06,0.0023680207804983007,6.146805531533614e-06,0.003561021258457973,3.4775885713595635e-06,0.0027887904228855722,1
laplace,0.05,8.0,401,2.9655104051740375e-05,1.2135633353782538e-06,0.0026297062996909967,6.825694564457638e-06,0.004518327119636447,4.412473899570492e-06,0.002720250155860349,1
laplace,0.05,8.0,801,2.9047786637811864e-05,3.838286488644371e-08,0.002762596236363137,7.170517489164869e-06,0.005042432804403609,4.924306129427639e-06,0.002682194132334582,1
laplace,0.05,10.0,201,0.0007028207161367885,9.361595547652257e-07,1.5344591227677615e-05,3.978352094886244e-08,8.427933604231076e-20,8.230403910393212e-23,0.03782357742537314,1
laplace,0.05,10.0,401,1.3262359522359262e-05,2.312120309211352e-06,1.7207871219963017e-05,4.4617474297645175e-08,2.192110094604631e-19,2.1407325142664413e-22,0.03697299719451372,1
laplace,0.05,10.0,801,5.804926289482387e-07,3.947201983045545e-07,1.816157708099568e-05,4.709024913044697e-08,3.3287034180481553e-19,3.250686931694808e-22,0.03658634714419476,1
laplace,0.0725,6.0,201,0.15704165912118256,0.007733419666915653,0.0220041996233316,0.00038997747622339775,0.6952446931126961,0.004915949708035467,0.0,1
