t,trial,alpha,delta,posterior_mean_mse,posterior_mean_rel_error,score_mse,score_rel_error,score_cosine,score_max_abs_error,identity_residual,grid_self_conv_rel_error,legacy_vs_analytic_max_abs_mean
0.0725,11,0.9300657466602784,0.1349777068892587,0.0014740097127558644,0.07263407704823954,0.06998477229902356,0.19105638315796736,0.9845008955130297,0.565645758205916,1.0207462805756505e-15,8.96768017495051e-06,1.1458590895740972e-05
0.0725,12,0.9300657466602784,0.1349777068892587,0.0014993584034103768,0.0846162186400449,0.07118830734236975,0.14749166712508696,0.9951604953893167,0.6009567703440295,1.0310926302207052e-15,8.541815571036983e-06,2.4939278491231676e-06
0.0725,13,0.9300657466602784,0.1349777068892587,0.0013786150434215222,0.03166702557100483,0.06545551163396138,0.16882186877434785,0.9857987246191302,0.5638978803459689,1.798605332350292e-15,7.646955662074992e-06,4.26155583954646e-05
0.0725,14,0.9300657466602784,0.1349777068892587,0.00999712899410301,0.0891234214101277,0.4746554858096419,0.3437075761330702,0.9599576663121193,2.4855942955132386,6.389299882582954e-16,5.875242071225492e-06,0.0005356026373815048
0.0725,15,0.9300657466602784,0.1349777068892587,0.0038401725744693278,0.061471043810696735,0.18232824443925727,0.20650498193725855,0.9814102797985704,1.1613866632564722,1.0332114978947494e-15,3.92879493109064e-06,5.9027470586614506e-05
0.0725,16,0.9300657466602784,0.1349777068892587,0.0012500081033671555,0.04706052293298235,0.05934935959311004,0.16984990194097577,0.9972447964868153,0.5127410466178568,1.7435303358958658e-15,1.2363251885254049e-05,6.034545695143834e-06
0.0725,17,0.9300657466602784,0.1349777068892587,0.0017660148494034798,0.06498301402359394,0.08384893670823958,0.16116203851606262,0.9876531066306183,0.7448274315838295,9.10913835908496e-16,8.215849444275245e-06,1.0251369168046143e-05
0.0725,18,0.9300657466602784,0.1349777068892587,0.0013311023356993937,0.043274315378168046,0.063199647237365,0.1056647913804305,0.9964330491100462,0.5708495110646976,2.1129867878311936e-15,4.2509861983385105e-06,1.915299009969118e-05
0.0725,19,0.9300657466602784,0.1349777068892587,0.0015812545350440054,0.04579106992660513,0.07507666850780237,0.16410861425612297,0.9937974086856325,0.536761962139658,1.4146810707973261e-15,8.064025438866008e-06,1.7617278925241564e-05
0.0725,20,0.9300657466602784,0.1349777068892587,0.0016023685910116882,0.06043151303234219,0.07607914656912015,0.1584642332534886,0.9913855419102401,0.5918693407291955,1.059717083815962e-15,6.3723130251964186e-06,2.5301217129403142e-05
0.0725,21,0.9300657466602784,0.1349777068892587,0.00198392294925847,0.06810894853715926,0.09419503457889197,0.18702828103904426,0.9873075785361365,0.8370858146323712,1.1876127239658735e-15,7.4336837418030294e-06,1.3014838015301677e-05
0.0725,22,0.9300657466602784,0.1349777068892587,0.002444915624456149,0.08414511120067096,0.11608258872865951,0.1765675195369278,0.9843368804045122,0.7259272187305061,1.1627904438603857e-15,8.492981072640524e-06,2.4178603713731484e-05
0.0725,23,0.9300657466602784,0.1349777068892587,0.001316799306163055,0.046893224475537745,0.06252055112515874,0.14219064790978483,0.9958411156162067,0.5758937596369418,1.5263648685165212e-15,8.171529229290996e-06,4.384549157743223e-06
0.0725,24,0.9300657466602784,0.1349777068892587,0.0019738875421643374,0.07615404944744772,0.0937185616802855,0.1981211294108935,0.9813692440029866,0.7661601470850554,9.11482738662185e-16,1.0051170003739262e-05,1.1167473280310203e-05
0.0725,25,0.9300657466602784,0.1349777068892587,0.0015388051528527655,0.07471472298858499,0.07306120665488569,0.12750953493049585,0.9960896591618303,0.5507291151809679,1.0485978891500788e-15,6.139327181080939e-06,4.7508602550594414e-06
0.0725,26,0.9300657466602784,0.1349777068892587,0.004319907853048855,0.0921654920119501,0.2051056820264395,0.24013574589642817,0.9707842653764863,1.201178336213836,8.35497339775183e-16,4.904387498827862e-06,2.9107306157516444e-05
0.0725,27,0.9300657466602784,0.1349777068892587,0.015534575464513579,0.122697348332369,0.7375689028624786,0.45369257964064336,0.9302693292717166,3.227067787970924,5.709502532307126e-16,6.4908967228416904e-06,8.191062583673414e-05
0.0725,28,0.9300657466602784,0.1349777068892587,0.001440665776972016,0.0344940670357452,0.06840162957398466,0.18114731508002577,0.9846279853286788,0.5203629680745054,2.2422819603454503e-15,8.49887301836739e-06,7.325658182555372e-05
0.0725,29,0.9300657466602784,0.1349777068892587,0.0016410781597604885,0.0510299574338386,0.07791704514688,0.17747693753806854,0.9877762147855929,0.6001698357937597,1.4810996312953783e-15,9.357767455862207e-06,8.773809508588748e-06
0.0725,30,0.9300657466602784,0.1349777068892587,0.0017134472815349842,0.061993746971433804,0.08135307169747802,0.14000558551055803,0.9915526868991236,0.5445813814520952,1.6459548166169183e-15,5.978294841602968e-06,1.7461490067427476e-05
0.0725,31,0.9300657466602784,0.1349777068892587,0.0015131356143753753,0.062111606931026006,0.0718424380200424,0.1487580228776914,0.9953533615416765,0.4828751007450074,1.261947202331037e-15,9.497699709100828e-06,6.527970730529908e-06
0.0725,32,0.9300657466602784,0.1349777068892587,0.004635098269268346,0.07179966577095798,0.22007066449505172,0.23642143862831444,0.9743288296151923,1.217120241257311,8.882232736251845e-16,5.244496347202731e-06,6.592655833514982e-05
0.0725,33,0.9300657466602784,0.1349777068892587,0.00367689469561104,0.068056953683968,0.17457594465827386,0.2727565398287214,0.9624691283070488,1.470892904150555,9.324538432886062e-16,7.055330218461613e-06,1.0857498956462486e-05
0.0725,34,0.9300657466602784,0.1349777068892587,0.003327652322744342,0.04390397154154877,0.1579942032146917,0.20914829882487354,0.9780937961627959,1.1193481553146678,1.8780917940035758e-15,4.30573816539848e-06,0.00010791845517088561
0.0725,35,0.9300657466602784,0.1349777068892587,0.001857016753626086,0.0428091629304276,0.08816963248838436,0.1486592855057413,0.9909147000773292,0.5986352652616629,1.4242924789992253e-15,6.124512532615973e-06,0.00015267095425008925
0.0725,36,0.9300657466602784,0.1349777068892587,0.0066010525272645355,0.06804766132016538,0.31341256034926673,0.28626689282497575,0.9602791124874779,2.2512712630027427,9.552092341852271e-16,4.9119214687553745e-06,0.0002667177459622083
0.0725,37,0.9300657466602784,0.1349777068892587,0.0013918688697776617,0.039903723866313585,0.06608479243964285,0.1607581057403081,0.9913178662063935,0.6072579217932352,2.2889479784643452e-15,8.311290797929723e-06,7.01472591742025e-05
0.0725,38,0.9300657466602784,0.1349777068892587,0.004030939529178309,0.08150870818250328,0.19138570299733232,0.2529512991702214,0.967629767441093,1.7121281511376232,5.888496555248475e-16,6.487843303867482e-06,2.0876570223649082e-05
0.0725,39,0.9300657466602784,0.1349777068892587,0.0015106970751258273,0.10358224015206388,0.071726658176365,0.19808998438649583,0.99646463114708,0.522342044853207,8.743673593003163e-16,1.6724144535668245e-05,1.2311658594277297e-06
0.0725,40,0.9300657466602784,0.1349777068892587,0.0019095129012647056,0.07873348926263325,0.09066210652520443,0.16468144165674325,0.9885362620253023,0.5487104199412935,1.0360563432090775e-15,6.6092694904158945e-06,9.788432341395481e-06
0.0725,41,0.9300657466602784,0.1349777068892587,0.0024323738218743375,0.04672853178788744,0.11548711422783943,0.1672758673656868,0.9859112730445291,0.9549979597521658,1.215637151237701e-15,4.242631916246148e-06,1.947014365466515e-05
0.0725,42,0.9300657466602784,0.1349777068892587,0.0144189608331882,0.06687419973363691,0.6846004351033401,0.45110020147864144,0.936414054565332,2.2137300943171616,9.512334331201035e-16,4.809282840746299e-06,0.0009281854872833506
0.0725,43,0.9300657466602784,0.1349777068892587,0.00311187570060812,0.08159167368779706,0.14774930615806228,0.2533049034583387,0.9674209377287636,1.1742154546813726,1.0603767082539395e-15,8.647836320877506e-06,2.5577854427416558e-05
0.0725,44,0.9300657466602784,0.1349777068892587,0.0019424274552488417,0.09273735294881578,0.09222486255453682,0.15789958146704167,0.9972502852815854,0.6179649838187564,1.0709437753418916e-15,7.946690239925988e-06,2.6294072528465495e-06
0.0725,45,0.9300657466602784,0.1349777068892587,0.0014353766840257656,0.06311844203740473,0.0681505077785797,0.143384414623545,0.9922171975975957,0.5319177413194893,1.3590108696611815e-15,7.5379767958623095e-06,1.0733998042300463e-05
0.0725,46,0.9300657466602784,0.1349777068892587,0.00198126328992999,0.05537970199984729,0.09406875613521151,0.17344593250603352,0.986810572561576,0.8258483046074158,9.963050223514195e-16,5.8509132587239e-06,7.191155073305033e-06
0.0725,47,0.9300657466602784,0.1349777068892587,0.0019836976167982526,0.042330714878161445,0.09418433597848028,0.19701635198069972,0.9856272590905892,0.7192068503544184,2.1002810121123495e-15,7.023095773157398e-06,9.92056814717035e-05
0.0725,48,0.9300657466602784,0.1349777068892587,0.002685866096183228,0.0825675799879404,0.12752271951832336,0.19798066671994652,0.9822594186257373,0.9390060509378584,6.752708667951455e-16,8.877705549989707e-06,5.940840513807277e-06
0.0725,49,0.9300657466602784,0.1349777068892587,0.009384139244566984,0.09084141794941436,0.4455512352259012,0.2739928223048587,0.969733190495505,1.996875460649549,8.001724494577604e-16,3.000139386622982e-06,0.00017032516703885392
0.0725,50,0.9300657466602784,0.1349777068892587,0.0012671368008831275,0.03524011497571835,0.060162616103606764,0.1602791043439663,0.9929257567824116,0.5021019736845393,1.866802926816303e-15,8.017759189849937e-06,1.2692015206150487e-05
0.0725,51,0.9300657466602784,0.1349777068892587,0.001746316814558638,0.04323941785636683,0.08291369016852919,0.18283152948874767,0.9846605950287088,0.5492304233870873,1.5541786979528123e-15,6.9481027734155605e-06,2.2944759568988005e-05
0.0725,52,0.9300657466602784,0.1349777068892587,0.0019808374734113475,0.07751946755270034,0.09404853871612637,0.17950730631480968,0.9953607226316883,0.6571998634358742,9.345689580734004e-16,9.164617542331464e-06,2.826669936795319e-06
0.0725,53,0.9300657466602784,0.1349777068892587,0.0021256921802987024,0.07232321957713186,0.10092612140111396,0.18984412482477944,0.9828536221459573,0.8740054856867965,7.288934284152229e-16,7.345538914177362e-06,1.470487285276656e-05
0.0725,54,0.9300657466602784,0.1349777068892587,0.001819604920057683,0.04788007999748643,0.08639334931269313,0.18381695801167647,0.9848177788364123,0.5755116010640933,1.3322615558555281e-15,7.778661815655405e-06,3.322232347824361e-05
0.0725,55,0.9300657466602784,0.1349777068892587,0.0012989805697439794,0.056245648004006936,0.06167453213345628,0.13313715565850984,0.9940455101571339,0.4875951682740818,1.6414437956561672e-15,8.838188808251257e-06,1.6280717139993683e-05
0.0725,56,0.9300657466602784,0.1349777068892587,0.0033042003093068954,0.0869790694868552,0.15688072085011184,0.230039035144527,0.9733771325822131,1.4787804873362362,1.0098032152332019e-15,7.054860663645081e-06,3.819861804310598e-06
0.0725,57,0.9300657466602784,0.1349777068892587,0.0014055838867828695,0.06078745524520801,0.06673597019911104,0.14594760019610445,0.9926974732530008,0.5578456767199851,1.0638770806407836e-15,8.815946371626936e-06,3.4644633020164406e-06
0.0725,58,0.9300657466602784,0.1349777068892587,0.0012627894066207712,0.08407726816823595,0.059956205389408525,0.11311284605467321,0.9966746325333189,0.49742717684157145,7.74125496467649e-16,7.330004344300867e-06,2.333745530117004e-06
0.0725,59,0.9300657466602784,0.1349777068892587,0.01481523154834399,0.07418100126969934,0.7034150436699954,0.5654139898023609,0.8868228262536124,3.5273535996948855,7.006149227826276e-16,4.6526316848385375e-06,0.0036338595016531805
0.1053,0,0.9000544657400421,0.18990195870140736,0.0011302593810315375,0.06897584207638942,0.025389655842671874,0.12645215885834363,0.9962445635746657,0.3761756459855332,7.827688805940259e-16,8.157764117510034e-06,1.4008048686342534e-05
0.1053,1,0.9000544657400421,0.18990195870140736,0.003292252275665896,0.08972411098560162,0.07395572523372668,0.13787265833942622,0.9904504938605153,1.022561439985957,7.680477531133303e-16,2.6745781412388065e-06,2.0761912763483936e-05
0.1053,2,0.9000544657400421,0.18990195870140736,0.0017791946280579782,0.054945425055231464,0.03996705538714055,0.13887794116857174,0.9933184409416713,0.3511563332978611,1.1726758052872342e-15,4.9316752785777206e-06,4.096468680037102e-05
0.1053,3,0.9000544657400421,0.18990195870140736,0.0014192966365346956,0.045417214713416726,0.031882463216000675,0.10558353086484303,0.994587711788189,0.45879911827861575,1.445821731094571e-15,4.458405054593776e-06,9.634831311911007e-05
0.1053,4,0.9000544657400421,0.18990195870140736,0.0017109065651503999,0.03769015498584886,0.03843306200076958,0.1196289400676438,0.9939982960031618,0.43501787969273886,1.7804939639446835e-15,3.132017871626249e-06,4.16437685060167e-05
0.1053,5,0.9000544657400421,0.18990195870140736,0.0018223242461756141,0.05044409941632056,0.04093590039653409,0.12209148475181165,0.9928357035858687,0.4329699993794036,1.2919437853539766e-15,3.165949426186927e-06,3.136972231621016e-05
0.1053,6,0.9000544657400421,0.18990195870140736,0.0037812930975204082,0.07307051603189861,0.08494132585627702,0.14947605548317058,0.9888238609443465,0.9723671855502491,1.0524462639683713e-15,3.2525766240413635e-06,7.298990300841357e-05
0.1053,7,0.9000544657400421,0.18990195870140736,0.003475450760818068,0.07785447715577797,0.07807101643765144,0.15579701223990325,0.9879361443765114,0.7555377958797025,8.254740767724854e-16,3.064750577798211e-06,6.002294728513213e-05
0.1053,8,0.9000544657400421,0.18990195870140736,0.0030129586531830025,0.04739556640415372,0.06768179460072277,0.19107986638232352,0.9820060203159667,0.9010650596908665,1.2291047165126303e-15,5.371467407625632e-06,0.0004999588605452132
0.1053,9,0.9000544657400421,0.18990195870140736,0.003674411564232635,0.08353753674846699,0.08254038551315257,0.1716051042038118,0.9853852924699221,0.9423670924138352,9.03282273918657e-16,3.761868121053876e-06,3.666593194689982e-05
0.1053,10,0.9000544657400421,0.18990195870140736,0.0015429849612608661,0.05562589546263298,0.03466094402249306,0.12000395763950734,0.9984349888498146,0.3826295633013297,1.2439255093428744e-15,4.458347785406328e-06,7.958125544771377e-06
0.1053,11,0.9000544657400421,0.18990195870140736,0.0016552798435639133,0.04928626169346755,0.037183487486777876,0.1449685806029894,0.9914929818987361,0.5001638434055659,1.3324784909700342e-15,3.3690114564650112e-06,2.5022628144188985e-05
0.1053,12,0.9000544657400421,0.18990195870140736,0.005922230980993377,0.05217015601425602,0.1330344246211882,0.24023652096192363,0.9735892315860373,1.4113974219564436,1.2068146900817155e-15,2.253060104255137e-06,0.0005451600369426046
0.1053,13,0.9000544657400421,0.18990195870140736,0.0022812235829953948,0.07714641478090252,0.051244415790275805,0.1411128980820429,0.9903668674629409,0.567435511024438,1.2708682589852442e-15,4.316202823471562e-06,1.6888907962475663e-05
0.1053,14,0.9000544657400421,0.18990195870140736,0.005113890979188157,0.09757735534689434,0.11487622589783984,0.215979044422304,0.9796163608668477,1.2551517589128411,7.068151796182597e-16,4.386989763401299e-06,1.2551590197085183e-05
0.1053,15,0.9000544657400421,0.18990195870140736,0.0012202347071891258,0.05281081535624254,0.027410822491506438,0.11164716532696657,0.9937866735088758,0.4343479364380247,1.6789192113623926e-15,6.825968401185537e-06,3.4131988562058346e-05
0.1053,16,0.9000544657400421,0.18990195870140736,0.0015131197539551763,0.032589297777656484,0.03399006497659704,0.12790026208494487,0.9929179902778876,0.45799188688041004,2.2023493280097486e-15,5.371704270604872e-06,0.00010329190361435536
0.1053,17,0.9000544657400421,0.18990195870140736,0.0199866880175677,0.06357329446344394,0.44897227903365516,0.39008384584613165,0.9414615803917924,2.559732289805539,9.512097694957739e-16,2.3663046864760236e-06,0.04151138350293371
0.1053,18,0.9000544657400421,0.18990195870140736,0.001207738880248084,0.04924211259448815,0.02713012166227454,0.12184989669143366,0.9982482736076023,0.36284621765115244,1.463851638450298e-15,8.393860514721517e-06,2.3282766128396304e-06
0.1053,19,0.9000544657400421,0.18990195870140736,0.0010437752475084792,0.06788025064965936,0.02344691382888907,0.08624525858724798,0.9968684358946216,0.3201757610213132,1.4658884052653315e-15,4.542950188725675e-06,9.881347374895988e-06
0.1053,20,0.9000544657400421,0.18990195870140736,0.004154442281918165,0.07355731360124294,0.09332358706890787,0.20658476116261315,0.9787436732061778,1.100068305832428,8.589831302452015e-16,3.960906744897088e-06,8.54131888811116e-05
0.1053,21,0.9000544657400421,0.18990195870140736,0.0030599153060367913,0.052297407216086826,0.06873660845627638,0.1512392988370285,0.988802628676864,0.8377882233091078,1.0437495525007036e-15,3.050691291518961e-06,9.510823836200721e-05
0.1053,22,0.9000544657400421,0.18990195870140736,0.0017770640957361285,0.04286408175913774,0.0399191960343927,0.12483887020449158,0.9937013216032622,0.3692109225461375,1.7360692639884764e-15,3.0829650832778455e-06,0.00010744863079525935
0.1053,23,0.9000544657400421,0.18990195870140736,0.0049280449912861585,0.0736930357918205,0.11070146234200307,0.17917416344042295,0.9842747094390483,1.2636452880168392,9.00153048798006e-16,2.7512277576166305e-06,0.00011277883068627759
0.1053,24,0.9000544657400421,0.18990195870140736,0.0014087645780278364,0.06776731127566445,0.03164587562797288,0.12146323953020723,0.9978232725034625,0.4485955856307955,1.1150443896511987e-15,3.902884162837941e-06,1.1274446043874065e-05
0.1053,25,0.9000544657400421,0.18990195870140736,0.001066435544577657,0.040463857379408524,0.023955944900459568,0.1065266971454744,0.9958532835360708,0.33234637372900977,1.6277328484449887e-15,2.948428588806668e-06,3.646892061381912e-05
0.1053,26,0.9000544657400421,0.18990195870140736,0.0012180276786227953,0.05681715214478166,0.027361244760346223,0.13178445982115886,0.995012513350059,0.394911832749691,1.1374092705618325e-15,6.959936431938655e-06,5.360931948805714e-06
0.1053,27,0.9000544657400421,0.18990195870140736,0.0010341339519270487,0.039122592597353754,0.02323033595234305,0.11630687356733878,0.993490737158967,0.3412672791530005,1.8281447860654325e-15,5.752527170977672e-06,1.052518468847019e-05
0.1053,28,0.9000544657400421,0.18990195870140736,0.0013799550541334121,0.03880765769711563,0.030998710995724384,0.1079894961362027,0.9951402083190235,0.36916872279385515,1.9327065963749357e-15,4.1738533532358644e-06,0.0001547245948676501
0.1053,29,0.9000544657400421,0.18990195870140736,0.0013345258099870666,0.045133863719387296,0.029978208185992547,0.1146454017907117,0.9944120306533949,0.34131998644252515,1.830740927690148e-15,4.691977689982068e-06,8.163041188335995e-06
0.1053,30,0.9000544657400421,0.18990195870140736,0.006914813041462221,0.0844515011353491,0.1553313569305789,0.21682845525074038,0.9787656503665383,1.7814125216425076,9.009339669596397e-16,3.970244950369952e-06,3.736913973551026e-05
0.1053,31,0.9000544657400421,0.18990195870140736,0.001441104173922449,0.02295843900564053,0.03237233826445719,0.10787019097886909,0.9951098162753529,0.3611924993918425,3.807665189640397e-15,2.8590837419843e-06,0.0006411578097735848
0.1053,32,0.9000544657400421,0.18990195870140736,0.0031360959747186064,0.08429044520279133,0.07044789791085333,0.16178292405553032,0.9869391999525604,0.8035873769494382,7.633301238865158e-16,4.602785630079445e-06,1.1415852167490081e-05
0.1053,33,0.9000544657400421,0.18990195870140736,0.001518822778272146,0.099415134321274,0.03411817523792314,0.11009529467587761,0.9975431820487296,0.4013047268571288,1.2799381894607962e-15,5.024122120891714e-06,6.158376648468522e-06
0.1053,34,0.9000544657400421,0.18990195870140736,0.0017765570734642282,0.05533416990397679,0.0399078065062859,0.14277980800409937,0.9898209118997731,0.4871161601781422,1.5857410467570177e-15,3.714151558851709e-06,2.337173067767928e-05
0.1053,35,0.9000544657400421,0.18990195870140736,0.002126249030574217,0.042530870659874785,0.04776313475303752,0.14157306381212653,0.990095271539675,0.8465796209672851,1.3060192926743446e-15,3.831232823977053e-06,0.00010285466458226367
0.1053,36,0.9000544657400421,0.18990195870140736,0.003381949408372057,0.04943624614624628,0.07597064266569303,0.17682118959082832,0.9845735311977964,0.7329564707782393,1.2790532485341286e-15,3.7907674885161137e-06,0.0001331318741450982
0.1053,37,0.9000544657400421,0.18990195870140736,0.006294703499544184,0.052036450494178016,0.14140148550612164,0.2400985537919599,0.974238269475294,1.3944802957613855,1.0127453506677502e-15,2.631905597391332e-06,0.0008357167646990682
0.1053,38,0.9000544657400421,0.18990195870140736,0.005092381840736976,0.06118520651766033,0.11439305395349424,0.2187411722240423,0.9765121484659833,1.1900874960742676,8.762205132891066e-16,3.0596093971893703e-06,6.372054472286726e-05
0.1053,39,0.9000544657400421,0.18990195870140736,0.003087615739737486,0.05468847477355735,0.06935885896811161,0.16329960867946813,0.986677982656443,0.7048655525591814,1.3741969730656798e-15,3.292142084851471e-06,0.00021996983357164268
0.1053,40,0.9000544657400421,0.18990195870140736,0.0016989360932567657,0.06345472388489865,0.038164162519151154,0.1125456329674155,0.9964871495738211,0.459974084106078,1.1053458316402066e-15,3.288409774750018e-06,7.887471772938248e-06
0.1053,41,0.9000544657400421,0.18990195870140736,0.0016611719453518488,0.04768231984493323,0.0373158451022919,0.1125405105638078,0.9968703320828796,0.46231545971044197,1.1190099467380474e-15,4.592413941226117e-06,2.8507345722905697e-05
0.1053,42,0.9000544657400421,0.18990195870140736,0.0014705273315349923,0.06068421189545922,0.03303328729803687,0.1293025369316888,0.9938787943919214,0.49255874678192724,1.0641731685196188e-15,4.630415107415149e-06,9.770728898850223e-06
0.1053,43,0.9000544657400421,0.18990195870140736,0.001830501157577052,0.04832847900138061,0.04111958298287022,0.12300576401739628,0.9935543646013031,0.3916521376759441,1.6945775751997353e-15,4.465751227591391e-06,4.561608559827679e-05
0.1053,44,0.9000544657400421,0.18990195870140736,0.0015353655879660612,0.052468652269511466,0.0344897857300351,0.13942764856964174,0.9924865062581711,0.43739904853421274,1.3740930547579832e-15,5.886148463270381e-06,7.783244974080006e-06
0.1053,45,0.9000544657400421,0.18990195870140736,0.005609024519173891,0.06811263525606791,0.12599869069430852,0.1975535972327994,0.9802953557356926,1.4153328527414617,1.114216504996691e-15,2.527617033691861e-06,0.0006588287447812924
0.1053,46,0.9000544657400421,0.18990195870140736,0.0021383846980813728,0.08687927197261253,0.04803574511717053,0.11996346377625666,0.9932363144623578,0.4586325910722113,1.1373674322118925e-15,2.4544602699844633e-06,2.7381659927439017e-05
0.1053,47,0.9000544657400421,0.18990195870140736,0.008569085158202197,0.0893679361456224,0.19249220727965866,0.23345657210930781,0.979489303707329,1.4028655491303264,1.090584197515712e-15,2.285279939888063e-06,0.00010470014754648815
0.1053,48,0.9000544657400421,0.18990195870140736,0.005903365969544891,0.06977591841007291,0.13261064919743717,0.21574569885964548,0.9766773391555267,1.2835655150502938,1.1308295989146565e-15,3.843455873773911e-06,0.00043947570564562
0.1053,49,0.9000544657400421,0.18990195870140736,0.002416337817473249,0.07717733777440673,0.05427956327094342,0.15295870649711668,0.9923970935913848,0.46641781285571504,9.444411954048006e-16,4.487031935285234e-06,4.5407009103937135e-05
0.1053,50,0.9000544657400421,0.18990195870140736,0.0014350261463595194,0.07049941350023102,0.03223580409308473,0.11057411262135727,0.9973529518995907,0.4202910485386293,9.700831000883124e-16,3.5963783576308377e-06,1.1249328551454774e-05
0.1053,51,0.9000544657400421,0.18990195870140736,0.004080888837820181,0.05308601949573879,0.09167131444632923,0.24171256073243214,0.9703710344412361,1.1929767506337237,1.06475223879051e-15,4.8551267107012095e-06,0.00038120060227431196
0.1053,52,0.9000544657400421,0.18990195870140736,0.0027212755076535997,0.06460328448870688,0.06112955110300403,0.14377736632571625,0.9905360927995301,0.648024608609304,1.6610289656235792e-15,5.356512775025573e-06,0.0004218784146325927
0.1053,53,0.9000544657400421,0.18990195870140736,0.0016510895524501994,0.0597493894263272,0.03708935860712134,0.11375102787341888,0.9936045375609502,0.3879468261398147,1.1997271791705482e-15,3.1185829382572327e-06,3.0216177353215024e-05
0.1053,54,0.9000544657400421,0.18990195870140736,0.003081295998861751,0.05620241461433712,0.06921689505386094,0.1606676278181881,0.9871070666168187,0.7606369738456387,1.3476846317426651e-15,3.143705856728126e-06,5.6604575696672654e-05
0.1053,55,0.9000544657400421,0.18990195870140736,0.0011395750294579945,0.04847942172616127,0.025598918522963192,0.14054633243961676,0.9960339797236472,0.3163901399056339,1.5068062220712435e-15,6.014501278222839e-06,8.209667927916442e-06
0.1053,56,0.9000544657400421,0.18990195870140736,0.005453459949745999,0.09410166103091187,0.12250415577128679,0.1950251792237383,0.9812602233061358,1.0508104090077564,9.120991620010424e-16,2.126246755582012e-06,6.664070611883677e-05
0.1053,57,0.9000544657400421,0.18990195870140736,0.01656428612800913,0.1599528956530133,0.37209292939985833,0.37502412877975316,0.9414235920082525,2.624960987243406,4.0391374754662247e-16,2.2888423240335707e-06,0.00010766174602838685
0.1053,58,0.9000544657400421,0.18990195870140736,0.001532226503414943,0.06140816747153378,0.034419270698041994,0.11087721660317162,0.9943008060890249,0.44841704863088194,1.1961155832140517e-15,4.799365161539189e-06,4.798753356938246e-05
0.1053,59,0.9000544657400421,0.18990195870140736,0.002255814547442861,0.0489316368193885,0.050673638251243804,0.1386689877594347,0.991020865820412,0.6095260241859739,1.3523270669233712e-15,4.361885125635396e-06,2.8441288117075914e-05
0.1527,0,0.8583871993476365,0.2631714159961208,0.008359769493129277,0.08870255928476636,0.08893717562847732,0.2201030129033156,0.9809106357454783,1.1297750419697876,6.14822568301988e-16,1.6641343695923284e-06,0.0008197363348136921
0.1527,1,0.8583871993476365,0.2631714159961208,0.001593572703291081,0.04744867643857279,0.016953560203523475,0.08317154031491525,0.9974064690786221,0.25084254840412923,1.4452564968988178e-15,1.6239038535666825e-06,8.72100608373394e-05
0.1527,2,0.8583871993476365,0.2631714159961208,0.0011803173214356838,0.04961581667540776,0.012557055430790932,0.07552034010134126,0.9989024804891974,0.21990460037283643,1.4779592270966465e-15,1.9892728615480852e-06,1.3319017820201395e-05
0.1527,3,0.8583871993476365,0.2631714159961208,0.0016361071819542715,0.054841074759918354,0.017406072249727976,0.08491885431020753,0.9968582095815816,0.2634447563700846,2.0170555922117117e-15,2.4573967805779972e-06,6.346794046607762e-05
0.1527,4,0.8583871993476365,0.2631714159961208,0.0014864401916210414,0.05384701990828129,0.015813808322356286,0.07460412008638795,0.9984406458853793,0.279556486397762,1.4029494000210387e-15,1.4753876296420768e-06,4.888783455470058e-05
0.1527,5,0.8583871993476365,0.2631714159961208,0.012780549642065781,0.06774244983472505,0.13596858012401888,0.24769960009374162,0.9734424686917793,1.2255551199161188,8.417819266691169e-16,1.4775414857223966e-06,0.005863199376843209
0.1527,6,0.8583871993476365,0.2631714159961208,0.0015382138043851508,0.051486328310023276,0.016364612850532197,0.08339680558981484,0.9973924227839223,0.29615220515282237,2.1050560510264254e-15,1.1338735363606255e-06,3.5309998212773586e-05
0.1527,7,0.8583871993476365,0.2631714159961208,0.0013198309312304306,0.08701808205347276,0.014041300472125637,0.0920372660495574,0.9988367165582905,0.23760471563706198,1.0108474958557258e-15,3.030365007606992e-06,4.473807033736343e-06
0.1527,8,0.8583871993476365,0.2631714159961208,0.0031396180047500127,0.07933987271542331,0.03340149009183492,0.13257006618744813,0.9912217223383543,0.5764738335955988,1.178845667650348e-15,2.608413317992029e-06,0.0001640846298845977
0.1527,9,0.8583871993476365,0.2631714159961208,0.0013171578152004456,0.04216215900967361,0.014012861961945483,0.08776782273016225,0.9966386229677588,0.26919521857896545,1.479677057075761e-15,2.424440804216216e-06,0.0001324871752164114
0.1527,10,0.8583871993476365,0.2631714159961208,0.0026801286883899322,0.046663857390099595,0.02851311582958855,0.1064269583203882,0.9943205579887058,0.5244763998966613,1.5297868831932292e-15,1.2729326027402414e-06,0.0003237333387891006
0.1527,11,0.8583871993476365,0.2631714159961208,0.003349474300995716,0.05627269119903513,0.0356340906786436,0.13933541680712924,0.9902657793425806,0.6134269313257823,1.1014732811521153e-15,1.658741437846701e-06,0.0006099488080797411
0.1527,12,0.8583871993476365,0.2631714159961208,0.0012975549129611117,0.06015076621322044,0.013804312340963657,0.08593676912639034,0.9979034158325352,0.22103864897483883,1.3275691094943894e-15,2.7533176329985053e-06,3.380821273946122e-05
