rho,t,trial,half_width,grid_size,grid_step,score_rel_error,mean_rel_error,identity_residual,resolution_ok
0.5,0.01,2,8.0,401,0.04,5.791581139779788e-15,2.754567449719271e-16,1.743966729955789,1.0
0.5,0.01,3,8.0,401,0.04,7.281568893046046e-15,4.711582664547024e-16,2.403026915557539,1.0
0.5,0.01,4,8.0,401,0.04,1.0647828109562975e-14,3.549510768259417e-16,1.3890175708366863,1.0
0.5,0.02,0,8.0,401,0.04,3.0605658518836436e-15,4.736428093602496e-16,2.1406556596843975,1.0
0.5,0.02,1,8.0,401,0.04,4.656114536784031e-15,3.03099750562333e-16,1.5761626762451348,1.0
0.5,0.02,2,8.0,401,0.04,3.613220954277258e-15,4.654210003601511e-16,1.6634062091157893,1.0
0.5,0.02,3,8.0,401,0.04,3.0003394141378826e-15,4.809321923159314e-16,2.9273576122027616,1.0
0.5,0.02,4,8.0,401,0.04,4.342552228790034e-15,3.2930866898509033e-16,1.5107302381882364,1.0
0.5,0.05,0,8.0,401,0.04,1.4523968544697867e-15,4.031425132513746e-16,2.103919208776434,1.0
0.5,0.05,1,8.0,401,0.04,1.3878772326753353e-15,3.743046512498531e-16,1.4985033567958363,1.0
0.5,0.05,2,8.0,401,0.04,1.8659856483890736e-15,3.994022086033065e-16,1.7320277172782539,1.0
0.5,0.05,3,8.0,401,0.04,1.3984984635271178e-15,4.874770627306465e-16,2.2249361891874324,1.0
0.5,0.05,4,8.0,401,0.04,1.3502581802545634e-15,5.004962373859461e-16,2.6610094770001465,1.0
0.5,0.1,0,8.0,401,0.04,8.41714227345702e-16,3.6271346973876264e-16,1.4747516218366787,1.0
0.5,0.1,1,8.0,401,0.04,8.671553289233272e-16,2.85489519805951e-16,1.6644195649531675,1.0
0.5,0.1,2,8.0,401,0.04,8.890904073771609e-16,2.914210113010485e-16,1.4789420857190019,1.0
0.5,0.1,3,8.0,401,0.04,6.299476251075463e-16,4.3804329182212656e-16,2.6275982286336625,1.0
0.5,0.1,4,8.0,401,0.04,7.525417293611735e-16,4.2498826505239865e-16,2.076006712968921,1.0
0.5,0.2,0,8.0,401,0.04,4.735241530933311e-16,3.9703088591327694e-16,1.9855530070612135,1.0
0.5,0.2,1,8.0,401,0.04,7.804127400527359e-16,4.2395731860835685e-16,1.6912912810270575,1.0
0.5,0.2,2,8.0,401,0.04,4.040458866687353e-16,4.045516486878377e-16,2.045997154557436,1.0
0.5,0.2,3,8.0,401,0.04,4.821004946917014e-16,4.729222311428353e-16,1.9028669219886793,1.0
0.5,0.2,4,8.0,401,0.04,3.1871904088831887e-16,3.641438120656756e-16,1.7603651131464362,1.0
0.5,0.4,0,8.0,401,0.04,3.7440676373218643e-16,3.250203334078141e-16,1.4741447999021693,1.0
0.5,0.4,1,8.0,401,0.04,3.845084826554557e-16,2.5148866124238677e-16,1.3542340706105267,1.0
0.5,0.4,2,8.0,401,0.04,3.330465208314592e-16,4.0874253542017517e-16,1.442502264072028,1.0
0.5,0.4,3,8.0,401,0.04,2.7306102759694214e-16,3.6587946862185018e-16,1.6292462918213566,1.0
0.5,0.4,4,8.0,401,0.04,3.249216410964811e-16,3.9863219391768203e-16,1.671727128960698,1.0
0.5,0.8,0,8.0,401,0.04,2.3152089167021565e-15,6.834852801524092e-15,0.15026586436906395,1.0
0.5,0.8,1,8.0,401,0.04,1.9867551552395636e-16,4.455234364448553e-16,1.2819605225303008,1.0
0.5,0.8,2,8.0,401,0.04,5.4517914753950686e-15,1.6992355623241436e-14,0.06816375016296423,1.0
0.5,0.8,3,8.0,401,0.04,4.573372540246769e-16,1.1422862786517625e-15,0.9887746211286697,1.0
0.5,0.8,4,8.0,401,0.04,6.690191963011504e-16,2.6458549329259822e-15,0.5254073694254037,1.0
0.5,1.6,0,8.0,401,0.04,1.2830191199734142e-14,2.2603778229225597e-13,0.024891575481436258,1.0
0.5,1.6,1,8.0,401,0.04,2.2457141147320366e-15,5.735431012155615e-14,0.12994826292388728,1.0
0.5,1.6,2,8.0,401,0.04,9.004556861404972e-15,1.415402202900687e-13,0.031166923540413595,1.0
0.5,1.6,3,8.0,401,0.04,3.673449573917218e-15,9.47583356295979e-14,0.08617031902354039,1.0
0.5,1.6,4,8.0,401,0.04,3.2466633525848794e-15,8.064066593510439e-14,0.09187748672387516,1.0
0.5,2.4,0,8.0,401,0.04,2.4197765347053836e-15,2.123298193211686e-13,0.1442987597484267,1.0
0.5,2.4,1,8.0,401,0.04,1.969321228053011e-15,1.8057957014506298e-13,0.1602561317335718,1.0
0.5,2.4,2,8.0,401,0.04,1.6982271333338572e-15,1.7005029372835132e-13,0.2054113979236254,1.0
0.5,2.4,3,8.0,401,0.04,7.424561805437659e-16,9.920704089669061e-14,0.343471298206423,1.0
0.5,2.4,4,8.0,401,0.04,1.4017007546483445e-15,1.60248616697415e-13,0.25539718892771907,1.0
0.5,0.005,0,8.0,801,0.02,1.242495787374422e-14,3.228313581186382e-16,2.091924120555672,1.0
0.5,0.005,1,8.0,801,0.02,1.852584859544773e-14,4.040280596847772e-16,1.3847032882506844,1.0
0.5,0.005,2,8.0,801,0.02,1.480086808187696e-14,2.68580723933646e-16,1.4534766786626414,1.0
0.5,0.005,3,8.0,801,0.02,1.075556503609919e-14,4.0800518940867186e-16,2.85082278049191,1.0
0.5,0.005,4,8.0,801,0.02,1.2015947186073115e-14,3.157778611978709e-16,2.130384633967944,1.0
0.5,0.01,0,8.0,801,0.02,7.973631931207488e-15,4.151201474692351e-16,2.1208093021648122,1.0
0.5,0.01,1,8.0,801,0.02,4.436667075076128e-15,3.6345436964704916e-16,3.611607955710624,1.0
0.5,0.01,2,8.0,801,0.02,4.722530575764377e-15,2.464287226425196e-16,2.1422541177376835,1.0
0.5,0.01,3,8.0,801,0.02,7.911843056281298e-15,5.542575978826338e-16,2.2058725071587517,1.0
0.5,0.01,4,8.0,801,0.02,8.668473685932718e-15,3.173873177671689e-16,1.7056188056619577,1.0
0.5,0.02,0,8.0,801,0.02,2.8959973269693185e-15,5.197048338962426e-16,2.2500095972438885,1.0
0.5,0.02,1,8.0,801,0.02,4.231085166281073e-15,3.663501264448118e-16,1.725218899181605,1.0
0.5,0.02,2,8.0,801,0.02,3.3223038875433452e-15,3.4837599370287634e-16,1.8235285888108488,1.0
0.5,0.02,3,8.0,801,0.02,3.400785013392978e-15,4.627411541045994e-16,2.580962943507,1.0
0.5,0.02,4,8.0,801,0.02,4.788559353185169e-15,3.5315388923329664e-16,1.3672183248946295,1.0
0.5,0.05,0,8.0,801,0.02,1.5316921323699102e-15,3.8515241796137976e-16,1.9851737552548845,1.0
0.5,0.05,1,8.0,801,0.02,1.250702976988059e-15,3.6656036048997154e-16,1.679420145518993,1.0
0.5,0.05,2,8.0,801,0.02,1.5724229184266314e-15,4.1884141758537024e-16,2.017102463096176,1.0
0.5,0.05,3,8.0,801,0.02,1.1789529095358867e-15,4.11442157121986e-16,2.688363421987488,1.0
0.5,0.05,4,8.0,801,0.02,1.093617967311109e-15,5.525103229741493e-16,3.2784352076943613,1.0
0.5,0.1,0,8.0,801,0.02,5.512854794838577e-16,4.0988660720652773e-16,2.2783527613161882,1.0
0.5,0.1,1,8.0,801,0.02,7.814443982100839e-16,2.8544485274476764e-16,1.73083907042078,1.0
0.5,0.1,2,8.0,801,0.02,1.1630975600414863e-15,3.0681561544054635e-16,1.0970110424453772,1.0
0.5,0.1,3,8.0,801,0.02,7.027710109485443e-16,3.2654926373604025e-16,2.354038495651027,1.0
0.5,0.1,4,8.0,801,0.02,5.586279279880544e-16,4.0293793082892047e-16,2.7100129609157593,1.0
0.5,0.2,0,8.0,801,0.02,4.822429189733084e-16,3.1825729149541637e-16,1.8151402825546752,1.0
0.5,0.2,1,8.0,801,0.02,6.858923760877371e-16,4.3216370538166075e-16,1.931936722131227,1.0
0.5,0.2,2,8.0,801,0.02,4.7960002764997e-16,4.1497922099180615e-16,1.804107077806455,1.0
0.5,0.2,3,8.0,801,0.02,4.925290151878876e-16,4.2961229098682267e-16,2.0078450534505445,1.0
0.5,0.2,4,8.0,801,0.02,3.345211932765515e-16,3.3779517544785326e-16,1.699444106763904,1.0
0.5,0.4,0,8.0,801,0.02,3.7791685284343056e-16,2.8228633610261422e-16,1.4336861538280017,1.0
0.5,0.4,1,8.0,801,0.02,4.043413102502531e-16,3.0174710305191436e-16,1.225615008678217,1.0
0.5,0.4,2,8.0,801,0.02,2.961835379814364e-16,4.148009503612605e-16,1.5316053938252239,1.0
0.5,0.4,3,8.0,801,0.02,2.5512611800534383e-16,3.7199837896177048e-16,1.728470855202667,1.0
0.5,0.4,4,8.0,801,0.02,3.701787978969117e-16,3.4238419536172146e-16,1.3844468440327322,1.0
0.5,0.8,0,8.0,801,0.02,2.33899233626099e-15,6.802479142457579e-15,0.1523171777917238,1.0
0.5,0.8,1,8.0,801,0.02,1.8707849904441189e-16,3.7378827969529327e-16,1.2606602371921014,1.0
0.5,0.8,2,8.0,801,0.02,5.399584510705304e-15,1.6883999615720126e-14,0.06874556816781478,1.0
0.5,0.8,3,8.0,801,0.02,4.590444849488419e-16,1.2313693648397974e-15,0.9799905018559697,1.0
0.5,0.8,4,8.0,801,0.02,6.589386149728046e-16,2.626949735629036e-15,0.5081813579694704,1.0
0.5,1.6,0,8.0,801,0.02,1.2739960711860764e-14,2.248164235446219e-13,0.023045084431916538,1.0
0.5,1.6,1,8.0,801,0.02,2.161645197616413e-15,5.664286495512767e-14,0.13396316831678992,1.0
0.5,1.6,2,8.0,801,0.02,8.961987904404186e-15,1.4055355713333893e-13,0.03011297022713986,1.0
0.5,1.6,3,8.0,801,0.02,3.640246941415676e-15,9.428140618380828e-14,0.08870183204827223,1.0
0.5,1.6,4,8.0,801,0.02,3.2354756618561107e-15,7.998037980189556e-14,0.0888401914978051,1.0
0.5,2.4,0,8.0,801,0.02,2.3967545180884205e-15,2.1080417372860437e-13,0.14002860293939395,1.0
0.5,2.4,1,8.0,801,0.02,1.9449187334762216e-15,1.7881979572441204e-13,0.16862698445075056,1.0
0.5,2.4,2,8.0,801,0.02,1.687715245532894e-15,1.6870609228253591e-13,0.20550003924869642,1.0
0.5,2.4,3,8.0,801,0.02,7.446308265368749e-16,9.912250476016736e-14,0.34084755085662777,1.0
0.5,2.4,4,8.0,801,0.02,1.3965742415488786e-15,1.5889719668277803e-13,0.25353475252301216,1.0
0.8,0.005,0,8.0,101,0.16,0.016573800027898287,0.00034692011110435447,1.6469717826580872e-12,0.0
0.8,0.005,1,8.0,101,0.16,0.015745404065491138,0.00046440417029662085,1.828460049617415e-12,0.0
0.8,0.005,2,8.0,101,0.16,0.014745576541460135,0.0002952477364001847,2.0414309814265086e-12,0.0
0.8,0.005,3,8.0,101,0.16,0.015059608068389154,0.00028074644279397256,2.3999208007593035e-12,0.0
0.8,0.005,4,8.0,101,0.16,0.016966499189525797,0.00034536956999461715,2.3301184012424762e-12,0.0
0.8,0.01,0,8.0,101,0.16,2.1853476258885735e-05,1.2736180604998876e-06,7.737217714013045e-10,0.0
0.8,0.01,1,8.0,101,0.16,1.474066486130013e-05,6.137130765940257e-07,1.2572799467220034e-09,0.0
0.8,0.01,2,8.0,101,0.16,1.322786854264644e-05,5.847228945879292e-07,1.0259686359760656e-09,0.0
0.8,0.01,3,8.0,101,0.16,1.4384473727959944e-05,6.075342716712561e-07,1.077129860085462e-09,0.0
0.8,0.01,4,8.0,101,0.16,1.4666971830033929e-05,6.49865576066924e-07,9.99527681479279e-10,0.0
0.8,0.02,0,8.0,101,0.16,4.7435714100226955e-11,2.628268876390068e-12,0.00014517871656010467,0.0
0.8,0.02,1,8.0,101,0.16,6.441523511713918e-11,3.749510373978943e-12,9.741693675498653e-05,0.0
0.8,0.02,2,8.0,101,0.16,4.881757041798649e-11,3.182444754202819e-12,0.00018907642981122935,0.0
0.8,0.02,3,8.0,101,0.16,4.003402798631022e-11,6.749290979188413e-12,0.00016289242170764234,0.0
0.8,0.02,4,8.0,101,0.16,5.704130622393547e-11,6.5388161140098716e-12,0.00014857771267122243,0.0
0.8,0.05,0,8.0,101,0.16,1.7224911158072381e-15,5.32560619212896e-16,1.9118500310601048,0.0
0.8,0.05,1,8.0,101,0.16,1.69811449140005e-15,3.689378147822575e-16,2.1964057669883847,0.0
0.8,0.05,2,8.0,101,0.16,1.7628383870347781e-15,5.725996755635803e-16,1.9225652959628694,0.0
0.8,0.05,3,8.0,101,0.16,1.8659146249503005e-15,1.205045197083723e-15,2.090982790840447,0.0
0.8,0.05,4,8.0,101,0.16,1.892681665165579e-15,5.164452160150369e-16,1.6784318047521518,0.0
0.8,0.1,0,8.0,101,0.16,7.935183387331447e-16,1.0152595649078438e-15,2.0379935565427783,0.0
0.8,0.1,1,8.0,101,0.16,7.955513644833377e-16,6.342574958653034e-16,1.8722802576828432,0.0
0.8,0.1,2,8.0,101,0.16,9.304396915708065e-16,4.4145276439438305e-16,1.2207217747220838,0.0
0.8,0.1,3,8.0,101,0.16,1.0588006913546397e-15,4.611156289827729e-16,1.3307001013161737,0.0
0.8,0.1,4,8.0,101,0.16,1.1223916837203684e-15,4.981488700172746e-16,1.2131080219113535,0.0
0.8,0.2,0,8.0,101,0.16,7.336007044539593e-16,3.451797143103168e-16,1.44466090437497,1.0
0.8,0.2,1,8.0,101,0.16,7.637376784680909e-16,5.430160663099078e-16,1.1999473996743122,1.0
0.8,0.2,2,8.0,101,0.16,8.002813393801748e-16,6.726910700106509e-16,1.0547257898695228,1.0
0.8,0.2,3,8.0,101,0.16,6.802205520496567e-16,4.3077341177573317e-16,1.1561958897568572,1.0
0.8,0.2,4,8.0,101,0.16,8.092414921556431e-16,5.911608953799809e-16,1.1117109699545784,1.0
0.8,0.4,0,8.0,101,0.16,6.191743795097483e-16,9.673135261191973e-16,0.9634016258554686,1.0
0.8,0.4,1,8.0,101,0.16,5.989973449059671e-16,1.555785853734899e-15,0.8836472391601691,1.0
0.8,0.4,2,8.0,101,0.16,5.175531251306938e-16,6.956073081384702e-16,0.9464576544775928,1.0
0.8,0.4,3,8.0,101,0.16,7.577981651662401e-16,5.665667802322806e-16,0.8101655168284282,1.0
0.8,0.4,4,8.0,101,0.16,6.841723385652859e-16,1.0081058429450894e-15,0.8883963639189362,1.0
0.8,0.8,0,8.0,101,0.16,4.0029666454138844e-16,1.026223486402056e-15,0.7330237922298988,1.0
0.8,0.8,1,8.0,101,0.16,3.580364452378574e-16,5.131177962167267e-16,1.1689617348049142,1.0
0.8,0.8,2,8.0,101,0.16,4.592828393627965e-16,1.3749301580125391e-15,0.8097376200939786,1.0
0.8,0.8,3,8.0,101,0.16,3.8590284266820344e-16,7.102440537848918e-16,1.096979948946378,1.0
0.8,0.8,4,8.0,101,0.16,3.422309777222871e-16,1.0106362092899472e-15,1.2160727886802565,1.0
0.8,1.6,0,8.0,101,0.16,4.2363230590442816e-16,6.394841423067606e-15,0.707525211189063,1.0
0.8,1.6,1,8.0,101,0.16,2.0257302405871277e-14,2.4816777998517306e-13,0.02024209286788575,1.0
0.8,1.6,2,8.0,101,0.16,5.8590007508495115e-16,7.609656230497097e-15,0.5083437462709351,1.0
0.8,1.6,3,8.0,101,0.16,6.012058849246539e-15,5.710876566162567e-14,0.04373076210344718,1.0
0.8,1.6,4,8.0,101,0.16,2.6600986452951693e-14,2.296915155864618e-13,0.009259747310294402,1.0
0.8,2.4,0,8.0,101,0.16,3.5593122788487224e-15,3.0417885072566733e-13,0.07202497752981972,1.0
0.8,2.4,1,8.0,101,0.16,5.414800388655203e-15,4.0814787548697095e-13,0.06146967450908522,1.0
0.8,2.4,2,8.0,101,0.16,1.8404239872064504e-15,1.6299626404818688e-13,0.18489042231679734,1.0
0.8,2.4,3,8.0,101,0.16,5.3313972096141e-15,3.401607525095702e-13,0.056518155529898396,1.0
0.8,2.4,4,8.0,101,0.16,1.6098029496558333e-15,2.0489525999253547e-13,0.21438554667159718,1.0
0.8,0.005,0,8.0,201,0.08,8.158221216848754e-12,1.7065722151801776e-13,0.0034523969473691284,0.0
0.8,0.005,1,8.0,201,0.08,6.151734202534437e-12,1.8133661953988014e-13,0.0044853030428165346,0.0
0.8,0.005,2,8.0,201,0.08,6.002137634574415e-12,1.2012916535236168e-13,0.004875592321040556,0.0
0.8,0.005,3,8.0,201,0.08,6.3062617641267925e-12,1.1757116127837208e-13,0.005780974726304224,0.0
0.8,0.005,4,8.0,201,0.08,7.229119904055552e-12,1.4714523613688903e-13,0.005549829747962813,0.0
0.8,0.01,0,8.0,201,0.08,6.959464393629015e-15,8.860786950394807e-16,2.4427244028809985,0.0
0.8,0.01,1,8.0,201,0.08,4.340582383808105e-15,7.696850403185785e-16,4.165816654382929,0.0
0.8,0.01,2,8.0,201,0.08,4.69697795260705e-15,6.195281623478729e-16,2.9433654269387453,0.0
0.8,0.01,3,8.0,201,0.08,4.361312894765189e-15,6.40487237729163e-16,3.6463544457251422,0.0
0.8,0.01,4,8.0,201,0.08,3.460796812937689e-15,6.652498231814136e-16,4.114440005398058,0.0
0.8,0.02,0,8.0,201,0.08,2.943386231066692e-15,3.927861873154704e-16,2.3613174854698804,0.0
0.8,0.02,1,8.0,201,0.08,5.168170773193651e-15,4.899737017485139e-16,1.2624792227146175,0.0
0.8,0.02,2,8.0,201,0.08,4.020771555784984e-15,5.36498407321629e-16,2.269425228516887,0.0
0.8,0.02,3,8.0,201,0.08,1.4140813521200134e-15,1.0603258965853593e-15,4.5621549281328795,0.0
0.8,0.02,4,8.0,201,0.08,2.724175054368538e-15,9.836481455589165e-16,3.105207972866371,0.0
0.8,0.05,0,8.0,201,0.08,1.979335349929322e-15,5.431088246877046e-16,1.6422245587830628,1.0
0.8,0.05,1,8.0,201,0.08,1.6422457246387682e-15,3.933059213381964e-16,2.278266148819129,1.0
0.8,0.05,2,8.0,201,0.08,1.5468629824494142e-15,5.918404193941426e-16,2.17930378644671,1.0
0.8,0.05,3,8.0,201,0.08,1.789033594042692e-15,1.2088865529511898e-15,2.1634839258015908,1.0
0.8,0.05,4,8.0,201,0.08,1.8862142849305644e-15,5.399306545132e-16,1.6753718427915247,1.0
0.8,0.1,0,8.0,201,0.08,9.042426184069135e-16,1.0555335822592846e-15,1.7558242769704921,1.0
0.8,0.1,1,8.0,201,0.08,9.170597049848217e-16,6.637953896674065e-16,1.6415581842541591,1.0
0.8,0.1,2,8.0,201,0.08,7.641424248777116e-16,4.1609349365133967e-16,1.5027087630855895,1.0
0.8,0.1,3,8.0,201,0.08,9.77521129812255e-16,4.940606265322407e-16,1.4379808026500527,1.0
0.8,0.1,4,8.0,201,0.08,1.0556134211842695e-15,4.816757770575727e-16,1.3015250383142272,1.0
0.8,0.2,0,8.0,201,0.08,8.676145620570286e-16,3.7976076573914343e-16,1.3026465224925021,1.0
0.8,0.2,1,8.0,201,0.08,8.106977830236468e-16,5.309515593406575e-16,1.0990427304964534,1.0
