rho,t,trial,half_width,grid_size,grid_step,score_rel_error,mean_rel_error,identity_residual,resolution_ok
0.2,0.4,0,6.0,601,0.02,1.1044398642122076e-10,1.3871036386506374e-10,4.866164819349143e-06,1.0
0.2,0.4,1,6.0,601,0.02,1.1143133505381917e-08,1.249705802043843e-08,4.6467094108955666e-08,1.0
0.2,0.4,2,6.0,601,0.02,1.191836819139671e-10,1.4983067152561847e-10,3.814909010827149e-06,1.0
0.2,0.4,3,6.0,601,0.02,7.929605816484145e-10,9.687416796513747e-10,5.305550253188357e-07,1.0
0.2,0.4,4,6.0,601,0.02,7.071872032597575e-10,8.008321050813142e-10,6.608501507705311e-07,1.0
0.2,0.8,0,6.0,601,0.02,4.726746073137279e-08,1.626242733367266e-07,9.461506425010844e-09,1.0
0.2,0.8,1,6.0,601,0.02,2.7583310378462314e-09,9.660114675170047e-09,1.3344777431400688e-07,1.0
0.2,0.8,2,6.0,601,0.02,5.52004063960003e-08,1.9936453455779607e-07,6.627804717911969e-09,1.0
0.2,0.8,3,6.0,601,0.02,1.4598461713043193e-09,5.462759242267526e-09,2.455383041675175e-07,1.0
0.2,0.8,4,6.0,601,0.02,1.4037509635358898e-08,4.9221432070676614e-08,3.419728113802531e-08,1.0
0.2,1.6,0,6.0,601,0.02,1.1113800898391315e-08,2.391143580810975e-07,1.644880056180435e-08,1.0
0.2,1.6,1,6.0,601,0.02,2.62002228730421e-09,6.205044769100814e-08,8.202119204939126e-08,1.0
0.2,1.6,2,6.0,601,0.02,2.8382466181927022e-09,6.66279878163718e-08,7.888703742417808e-08,1.0
0.2,1.6,3,6.0,601,0.02,2.1686856378601825e-09,5.002101261454642e-08,1.3172003432645953e-07,1.0
0.2,1.6,4,6.0,601,0.02,4.306850845357634e-09,9.401349194177867e-08,7.220344511135282e-08,1.0
0.2,2.4,0,6.0,601,0.02,9.550298200607649e-10,9.559180257790609e-08,3.33877502915126e-07,1.0
0.2,2.4,1,6.0,601,0.02,8.803950711149076e-10,9.016603531357228e-08,3.306304666037272e-07,1.0
0.2,2.4,2,6.0,601,0.02,6.894129788172237e-10,8.169586579774055e-08,3.593364773342786e-07,1.0
0.2,2.4,3,6.0,601,0.02,8.015442857910893e-10,8.741566383919558e-08,3.170260158223781e-07,1.0
0.2,2.4,4,6.0,601,0.02,5.544959108395068e-10,7.289319646487403e-08,6.053861167517346e-07,1.0
0.2,0.005,0,7.0,701,0.02,1.315362826513788e-14,2.966015708263973e-16,1.9093763919881483,1.0
0.2,0.005,1,7.0,701,0.02,1.1743926300336331e-14,2.93821739530698e-16,1.9718071510791793,1.0
0.2,0.005,2,7.0,701,0.02,1.4002466024675075e-14,2.87432514465817e-16,2.103754368547574,1.0
0.2,0.005,3,7.0,701,0.02,1.3427396471852187e-14,3.7070947324309328e-16,2.52779059518824,1.0
0.2,0.005,4,7.0,701,0.02,1.598238010260955e-14,3.785561766637372e-16,2.0216379583118282,1.0
0.2,0.01,0,7.0,701,0.02,8.206043575995246e-15,3.6052037026271723e-16,1.6609255522810766,1.0
0.2,0.01,1,7.0,701,0.02,9.13016181505586e-15,2.2450009236039004e-16,1.3069514099253945,1.0
0.2,0.01,2,7.0,701,0.02,7.160085572989362e-15,4.2479478750257664e-16,2.061642351528999,1.0
0.2,0.01,3,7.0,701,0.02,6.447368429927104e-15,3.178206913986415e-16,2.1247767421298094,1.0
0.2,0.01,4,7.0,701,0.02,9.09705504155558e-15,2.6380262024409697e-16,1.3452919361824502,1.0
0.2,0.02,0,7.0,701,0.02,4.0521590322642116e-15,2.7899088607795817e-16,1.2324845281365928,1.0
0.2,0.02,1,7.0,701,0.02,3.0928217236755157e-15,2.6509493916367287e-16,1.8176433763907351,1.0
0.2,0.02,2,7.0,701,0.02,3.606403017149784e-15,3.4668220324523442e-16,1.9448653678414471,1.0
0.2,0.02,3,7.0,701,0.02,5.4761716144179505e-15,3.810931636965964e-16,2.1492720743044758,1.0
0.2,0.02,4,7.0,701,0.02,3.626732609084733e-15,3.055601078308962e-16,1.6718867081645445,1.0
0.2,0.05,0,7.0,701,0.02,1.7475190222869303e-15,4.016650121161059e-16,1.5102405691664593,1.0
0.2,0.05,1,7.0,701,0.02,1.5956104333912095e-15,2.1328984602070822e-16,1.2851782309364086,1.0
0.2,0.05,2,7.0,701,0.02,9.432917628697632e-16,3.6160029691518526e-16,2.8785118191287684,1.0
0.2,0.05,3,7.0,701,0.02,1.3526788214332367e-15,3.6034691998542357e-16,2.247005072599048,1.0
0.2,0.05,4,7.0,701,0.02,1.032796852837248e-15,2.8440305298873995e-16,2.551587298250954,1.0
0.2,0.1,0,7.0,701,0.02,8.830589982596429e-16,3.7828626457370456e-16,1.7960707135028215,1.0
