family,rho,n,t,n_chains,rep,rho_true,q_true,rho_hat,q_hat,rho_abs_err,q_rel_err,loglik,em_iters,em_converged,restart_rho_std,restart_rho_range,restart_loglik_range,ridge_width,ridge_width_censored,profile_curvature,profile_peak_at_edge,profile_scan_lo,profile_scan_hi,profile_peak_rho
student,0.95,80,2.4,4000,1,0.95,0.09750000000000003,0.7821194971286473,0.6951321669582439,0.1678805028713527,6.1295606867512165,-113.29584968317707,300,0,0.23217233078727492,0.654969437810071,0.007052221440432049,0.49500000000000005,1,24.387456974412487,0,0.49999999999999994,0.995,0.9455
gaussian,0.7,20,2.4,4000,0,0.7,0.51,0.6404407392091743,0.4861785137320266,0.05955926079082563,0.04670879660386946,-28.371806241594662,300,0,0.21094523042396915,0.5959604509161225,0.0006468888891895119,0.7450000000000001,1,0.03694278287613466,0,0.24999999999999994,0.995,0.678375
uniform,0.5,80,0.5,1000,1,0.5,0.75,0.4891683927110618,0.744303775942947,0.010831607288938228,0.007594965409403927,-111.77675266269632,84,1,0.00034642100064937646,0.0007450922576655028,5.1278763777418135e-06,0.4724999999999999,0,15.248440851797772,0,0.04999999999999999,0.95,0.4775
student,0.7,40,0.8,250,2,0.7,0.51,0.722006073036117,0.5109921730621104,0.022006073036117013,0.0019454373766870843,-56.09803125045703,283,1,5.106705974327965e-06,1.5153388521316202e-05,4.276806464531546e-08,0.689125,1,7.379622299495696,0,0.24999999999999994,0.995,0.715625
laplace,0.95,40,1.2,1000,1,0.95,0.09750000000000003,0.922863426069694,0.1781470199799602,0.027136573930305996,0.8271489228713862,-56.205143517678394,300,0,0.004350825434781138,0.013511650923094587,0.009625864919179605,0.4455,0,30.32234045804993,0,0.49999999999999994,0.995,0.933125
mixture,0.95,40,0.08,1000,2,0.95,0.09750000000000003,0.9509982360976436,0.09569392649530103,0.000998236097643601,0.018523830817425598,-33.15361481693822,55,1,1.8916155895000017e-07,5.205555715370735e-07,1.8846314731035818e-08,0.08662500000000006,0,394.003960310276,0,0.49999999999999994,0.995,0.9455
gaussian,0.5,20,0.15,250,0,0.5,0.75,0.5182661340993525,0.7613985480750629,0.018266134099352516,0.015198064100083878,-27.02280836905952,28,1,5.99128320441308e-07,1.3387904218564728e-06,8.616084201662488e-08,0.4950000000000001,0,15.46516022979518,0,0.04999999999999999,0.95,0.5225
laplace,0.7,80,0.5,1000,0,0.7,0.51,0.7014162251132698,0.510514620250063,0.0014162251132698866,0.0010090593138490029,-110.07756756659734,111,1,0.00011054557507286169,0.0002994452491796862,4.5567020379166934e-08,0.3538750000000001,0,29.828079538278008,0,0.24999999999999994,0.995,0.6970000000000001
laplace,0.5,40,0.3,4000,0,0.5,0.75,0.49009110690437896,0.752456902426061,0.00990889309562104,0.0032758699014146706,-55.09513700886584,38,1,0.00011675844635043886,0.00025598228058076877,7.549397622597098e-07,0.4724999999999999,0,16.867439834469856,0,0.04999999999999999,0.95,0.49999999999999994
mixture,0.85,80,0.08,250,0,0.85,0.2775000000000001,0.8402071948797032,0.2794164067601553,0.009792805120296788,0.006905970306865577,-82.35705116465371,27,1,8.949903496976482e-07,2.7391365695628167e-06,3.6486426324700005e-08,0.119,0,216.33309149655804,0,0.39999999999999997,0.995,0.84625
student,0.95,20,0.5,250,1,0.95,0.09750000000000003,0.9434688795081007,0.1185632749652742,0.0065311204918993004,0.21603358938742734,-26.224970905868062,147,1,0.0004671951017930515,0.0010002012510385017,6.69242846136342e-05,0.24750000000000005,0,97.45428156729258,0,0.49999999999999994,0.995,0.9455
uniform,0.5,80,0.5,1000,2,0.5,0.75,0.5085982993694351,0.7576915105059757,0.008598299369435125,0.010255347341300958,-112.10275896815816,88,1,0.000443313038897433,0.0009524975512661404,1.1748241988129848e-05,0.44999999999999996,0,17.14526531719611,0,0.04999999999999999,0.95,0.49999999999999994
uniform,0.5,20,2.4,250,0,0.5,0.75,0.623898773022356,0.4578210107903993,0.12389877302235597,0.389571985612801,-27.990317214398043,300,0,0.2022796098020994,0.5682355821957236,0.0025665793583407037,0.8999999999999999,1,0.02565739775328435,0,0.04999999999999999,0.95,0.635
mixture,0.95,80,2.4,1000,0,0.95,0.09750000000000003,0.7735208010415198,0.7101866279401557,0.1764791989584802,6.283965414770826,-113.42824314235625,300,0,0.23118711005925938,0.6463682247306805,0.00864390653788405,0.49500000000000005,1,9.884694437342,0,0.49999999999999994,0.995,0.933125
mixture,0.85,80,1.2,250,0,0.85,0.2775000000000001,0.8427528100085709,0.3224158308197937,0.007247189991429037,0.16185884980105802,-112.74987553208196,300,0,0.0073028235426976324,0.02318894823062756,0.010557137424612506,0.5652499999999999,0,17.224137953605318,0,0.39999999999999997,0.995,0.8611249999999999
student,0.95,40,2.4,4000,1,0.95,0.09750000000000003,0.7640710565622686,0.7138293770306114,0.18592894343773136,6.3213269439037045,-56.73247416533666,300,0,0.22220055810112974,0.6236600115674695,0.003596975240760969,0.49500000000000005,1,4.407399934950307,0,0.49999999999999994,0.995,0.933125
student,0.5,40,1.2,4000,0,0.5,0.75,0.5268365108119915,0.6747877984258274,0.026836510811991454,0.10028293543223017,-56.626946506101596,300,0,0.036777044884075,0.11389466893947015,0.0011367333325935647,0.8999999999999999,1,0.5731766556195532,0,0.04999999999999999,0.95,0.5225
student,0.95,20,0.3,4000,0,0.95,0.09750000000000003,0.9501271546480975,0.09780960576427204,0.0001271546480975383,0.0031754437361231915,-23.884189424626967,145,1,8.335510812348478e-07,2.621365400190534e-06,1.6361756394189797e-08,0.17325000000000002,0,126.63834838675837,0,0.49999999999999994,0.995,0.9455
uniform,0.5,40,0.3,4000,2,0.5,0.75,0.5020206990398343,0.7534043298881833,0.0020206990398342617,0.004539106517577718,-55.18889380052146,31,1,0.00015915374989902405,0.0003608221047621818,1.93465108111468e-06,0.44999999999999996,0,16.847121864505695,0,0.04999999999999999,0.95,0.49999999999999994
uniform,0.95,80,2.4,250,1,0.95,0.09750000000000003,0.6426709987735821,0.4829944156989226,0.3073290012264178,3.953788878963307,-113.58444807656433,300,0,0.2165025065556287,0.6085171057569713,0.0026090842138586368,0.49500000000000005,1,4.397893346185621,0,0.49999999999999994,0.995,0.92075
mixture,0.7,40,0.15,4000,1,0.7,0.51,0.6997308253222028,0.5052923303846387,0.0002691746777971904,0.009230724736002524,-50.21083260954544,32,1,8.796499832752524e-07,2.802801523316134e-06,1.9617637292412837e-08,0.27937499999999993,0,44.76544003914393,0,0.24999999999999994,0.995,0.6970000000000001
mixture,0.95,20,0.8,4000,0,0.95,0.09750000000000003,0.9428794749685484,0.11543663511377542,0.007120525031451552,0.18396548834641413,-27.475524052521884,300,0,0.00038326155124048964,0.001211085897077413,0.00024131940801908058,0.47025000000000006,0,50.48356123458716,0,0.49999999999999994,0.995,0.9455
mixture,0.95,20,1.8,250,2,0.95,0.09750000000000003,0.86986740830907,0.4790169888555618,0.08013259169093001,3.9129947574929402,-28.234761560425238,300,0,0.1341389902909014,0.38778342859983006,0.0452926149615287,0.49500000000000005,1,1.6282932550070501,0,0.49999999999999994,0.995,0.87125
student,0.7,40,1.8,1000,1,0.7,0.51,0.6481080390709704,0.6704058903873031,0.05189196092902959,0.31452135370059436,-56.73842190509482,240,1,0.14187552776040818,0.43681550263699037,0.013769997751786889,0.726375,1,0.415067281775472,0,0.24999999999999994,0.995,0.6225
gaussian,0.7,80,1.8,1000,1,0.7,0.51,0.695342703919076,0.5102880170622761,0.004657296080923912,0.0005647393377962793,-113.41951543664821,298,1,0.1502566507297125,0.45947895544893,0.02486165519431438,0.726375,1,0.7582547570252044,0,0.24999999999999994,0.995,0.6225
gaussian,0.95,40,0.08,250,1,0.95,0.09750000000000003,0.9571104190478119,0.09804525483448584,0.0071104190478119556,0.005592357276777525,-33.44112802243493,54,1,1.4823960480379051e-07,4.196386240717942e-07,2.189513281791733e-08,0.07425000000000004,0,595.371532697118,0,0.49999999999999994,0.995,0.957875
uniform,0.7,20,2.4,1000,2,0.7,0.51,0.6622618974054394,0.4917971664436803,0.03773810259456056,0.03569183050258762,-28.33145582592315,300,0,0.21910668166953015,0.6140254892318566,0.0010298709541558537,0.7450000000000001,1,0.13340585906239938,0,0.24999999999999994,0.995,0.752875
student,0.85,80,0.08,1000,2,0.85,0.2775000000000001,0.8463434241596823,0.2757866582268466,0.003656575840317644,0.0061742045879404125,-82.49239077626812,23,1,3.0491261806084295e-06,7.728690676556127e-06,2.9181066452110827e-08,0.11899999999999988,0,218.822757503994,0,0.39999999999999997,0.995,0.84625
gaussian,0.95,80,0.8,1000,0,0.95,0.09750000000000003,0.947949950047491,0.10102890958123391,0.0020500499525089033,0.03619394442291155,-109.43143157250553,300,0,0.0001931638651535944,0.0006069381296140985,0.0003499947813452309,0.13612499999999994,0,199.18270614889934,0,0.49999999999999994,0.995,0.9455
mixture,0.7,80,0.3,250,2,0.7,0.51,0.6949357247126118,0.5210774761308365,0.005064275287388176,0.02172054143301282,-106.41763504375092,53,1,9.245731100237493e-05,0.000256319336654931,2.8089580013102022e-06,0.26075000000000004,0,56.330003619167584,0,0.24999999999999994,0.995,0.6970000000000001
laplace,0.85,20,1.2,4000,0,0.85,0.2775000000000001,0.8200763984966193,0.35203345369444594,0.029923601503380692,0.26858902232232734,-28.22450703249728,300,0,0.011368503381581525,0.036107226179197593,0.0032567215811454275,0.580125,1,2.5025496231611637,0,0.39999999999999997,0.995,0.84625
laplace,0.5,40,0.08,250,1,0.5,0.75,0.5090925393108104,0.7511387482336825,0.009092539310810444,0.0015183309782433874,-52.92720173039329,15,1,1.1572291065640026e-06,2.5821879749976517e-06,6.773923644232127e-08,0.2925,0,38.545880147073895,0,0.04999999999999999,0.95,0.49999999999999994
gaussian,0.85,40,1.8,1000,0,0.85,0.2775000000000001,0.7887390496073459,0.48507373068826526,0.06126095039265411,0.7480134439216761,-56.70832057605492,300,0,0.17706359051582996,0.5342994626606972,0.03064962385491299,0.580125,1,0.719637323950991,0,0.39999999999999997,0.995,0.801625
uniform,0.5,80,0.5,4000,1,0.5,0.75,0.499103180856662,0.7433652059977975,0.0008968191433380013,0.008846392002936613,-111.88149454537157,96,1,0.00024769294656860305,0.00053368790426922,4.7229163158135634e-07,0.4724999999999999,0,16.178545275876903,0,0.04999999999999999,0.95,0.49999999999999994
student,0.85,40,0.5,4000,2,0.85,0.2775000000000001,0.8517659195966338,0.27793084106046073,0.0017659195966338581,0.0015525803980564019,-53.78574000519774,198,1,8.340225100599675e-07,2.198084506743747e-06,4.4911416807735804e-08,0.31237500000000007,0,36.617034333698655,0,0.39999999999999997,0.995,0.84625
uniform,0.5,40,0.08,4000,0,0.5,0.75,0.49999241883634565,0.7527544678499626,7.581163654346579e-06,0.003672623799950111,-52.897884950990544,14,1,2.2327752173947197e-06,5.106539434862611e-06,9.093972863638555e-08,0.29250000000000004,0,38.422279824303125,0,0.04999999999999999,0.95,0.49999999999999994
laplace,0.95,80,2.4,1000,1,0.95,0.09750000000000003,0.7788079110865782,0.6969906987041088,0.17119208891342175,6.14862255081137,-113.37830042473392,300,0,0.2306549081907015,0.6516822609756188,0.0054484651786737,0.49500000000000005,1,24.857329365466633,0,0.49999999999999994,0.995,0.9455
gaussian,0.7,20,2.4,1000,2,0.7,0.51,0.13572996286211128,0.42279341834493195,0.5642700371378887,0.17099329736287855,-28.126931187015884,300,0,0.18844622941456798,0.5322278442205705,0.00165722788137046,0.7450000000000001,1,0.005448303093167367,0,0.24999999999999994,0.995,0.454875
uniform,0.95,80,0.3,1000,0,0.95,0.09750000000000003,0.9496166089996134,0.09788450622483845,0.00038339100038653484,0.003943653588086342,-94.15122224479256,128,1,1.3781556661413244e-06,3.2606131377121983e-06,6.596685864224128e-08,0.08662500000000006,0,459.9857853538208,0,0.49999999999999994,0.995,0.9455
student,0.85,40,2.4,1000,1,0.85,0.2775000000000001,0.12707131011834655,0.43152630678191256,0.7229286898816534,0.5550497541690538,-56.60307511205209,2,1,0.19025427396106226,0.5417300488325862,0.0032136361819752324,0.595,1,nan,1,0.39999999999999997,0.995,0.39999999999999997
gaussian,0.5,20,1.8,4000,2,0.5,0.75,0.4817401997883229,0.9519563795090094,0.018259800211677113,0.2692751726786791,-28.393714063373192,300,0,0.1403602970591824,0.42496241470202245,0.0031815207864624995,0.8999999999999999,1,0.07600021811772463,0,0.04999999999999999,0.95,0.45499999999999996
laplace,0.5,80,0.3,250,1,0.5,0.75,0.5071570611898463,0.7508159145867545,0.00715706118984627,0.001087886115672602,-110.41256279111072,32,1,0.0001518867136698324,0.0003261591449827961,3.353228393621066e-06,0.315,0,33.970026386887795,0,0.04999999999999999,0.95,0.49999999999999994
mixture,0.85,80,2.4,1000,2,0.85,0.2775000000000001,0.7604170375350118,0.7178872541782864,0.0895829624649882,1.5869810961379682,-113.60440350104294,300,0,0.22369969780184648,0.622973740941136,0.007954243005031003,0.580125,1,1.5311523850702502,0,0.39999999999999997,0.995,0.84625
uniform,0.95,20,0.15,4000,0,0.95,0.09750000000000003,0.9481884184530578,0.09922109103075988,0.0018115815469421648,0.01765221570010099,-20.363460790904586,71,1,1.781905373078227e-06,4.496430638489812e-06,1.6845405070853303e-09,0.13612499999999994,0,189.18313748704588,0,0.49999999999999994,0.995,0.9455
uniform,0.5,80,1.8,250,1,0.5,0.75,0.33148819425976916,1.2882659791816007,0.16851180574023084,0.7176879722421342,-113.99191363832067,300,0,0.12387159175373898,0.37604036879305314,0.014878694802717973,0.8999999999999999,1,0.402523135444762,0,0.04999999999999999,0.95,0.34249999999999997
mixture,0.85,20,2.4,250,1,0.85,0.2775000000000001,0.8339081925499353,0.6872207523980873,0.016091807450064666,1.4764711798129266,-28.638236396659288,300,0,0.26150358540311125,0.7219634195004105,0.004246496978705494,0.595,1,1.9645622314148978,0,0.39999999999999997,0.995,0.9057499999999998
uniform,0.7,40,0.5,1000,0,0.7,0.51,0.7126384640772022,0.4869170516720767,0.01263846407720226,0.045260682995928024,-54.872966516325235,51,1,8.252217501522714e-06,2.4715320701029775e-05,4.135962683449179e-09,0.502875,0,15.88598942183704,0,0.24999999999999994,0.995,0.715625
uniform,0.7,80,0.8,1000,0,0.7,0.51,0.697858263811988,0.5178618170022693,0.0021417361880119445,0.015415327455429978,-112.4517436009299,300,1,0.0007277249263877581,0.002344602856507949,1.6246686840304392e-05,0.577375,0,11.801648381724373,0,0.24999999999999994,0.995,0.6970000000000001
laplace,0.5,20,0.5,250,2,0.5,0.75,0.48821364835339565,0.7828183224525298,0.011786351646604354,0.04375776327003974,-28.142423005229947,42,1,0.001217073583925601,0.0032741817428463826,3.497100709992651e-05,0.8325,1,4.044240793436022,0,0.04999999999999999,0.95,0.49999999999999994
laplace,0.95,20,0.3,1000,1,0.95,0.09750000000000003,0.9490012043392204,0.09160772753201711,0.000998795660779539,0.060433563774183775,-23.843817712734744,108,1,0.00027585641707672894,0.0007402695235555479,6.429081739156572e-05,0.17325000000000002,0,238.5722331214964,0,0.49999999999999994,0.995,0.957875
mixture,0.85,80,0.15,1000,2,0.85,0.2775000000000001,0.848754482390639,0.2776647445139201,0.0012455176093609799,0.0005936739240360795,-91.07604420365375,48,1,8.39758178156926e-07,2.096803958351323e-06,5.1387161192906206e-08,0.13387499999999997,0,179.9999338690251,0,0.39999999999999997,0.995,0.84625
uniform,0.95,20,1.2,4000,1,0.95,0.09750000000000003,0.9157347433274635,0.18955786466153432,0.03426525667253644,0.9441832272977873,-28.115431111572896,300,0,0.005388537713689784,0.01676474408708828,0.00513324828001771,0.49500000000000005,1,12.971539582543382,0,0.49999999999999994,0.995,0.933125
uniform,0.5,20,0.5,4000,0,0.5,0.75,0.515525603056153,0.7158496386674802,0.015525603056153026,0.04553381511002641,-27.909054247905512,97,1,0.0003022285441473739,0.0006502237287190349,6.958788212330091e-07,0.8325,1,3.965158565464405,0,0.04999999999999999,0.95,0.5225
uniform,0.95,20,0.15,4000,1,0.95,0.09750000000000003,0.9493365162344896,0.0995370415688916,0.0006634837655103976,0.02089273403991345,-20.32306797629479,79,1,7.494762775436539e-07,1.9226197216504204e-06,9.950426260729728e-09,0.13612499999999994,0,190.50593734240385,0,0.49999999999999994,0.995,0.9455
laplace,0.85,40,0.8,250,2,0.85,0.2775000000000001,0.8574856796933058,0.2918409701227513,0.0074856796933058245,0.051679171613517844,-55.52176742025602,300,0,0.00018978969110634364,0.0006017163382072699,3.110653168647559e-05,0.461125,0,23.575520569914456,0,0.39999999999999997,0.995,0.8611249999999999
laplace,0.85,40,0.08,1000,1,0.85,0.2775000000000001,0.852485698877872,0.28295881270363304,0.002485698877871978,0.019671397130208875,-41.785149342413916,26,1,1.2710719838320058e-06,3.2245181164070047e-06,1.6335519603671855e-08,0.16362500000000013,0,114.92836998836378,0,0.39999999999999997,0.995,0.84625
laplace,0.7,40,1.8,1000,1,0.7,0.51,0.7014336267143744,0.7048361754311586,0.0014336267143744141,0.38203171653168355,-56.91080671796194,159,1,0.14728394466719325,0.45695830644934166,0.02484464183044821,0.726375,1,0.388189036389688,0,0.24999999999999994,0.995,0.6597500000000001
mixture,0.7,20,1.8,250,0,0.7,0.51,0.67638615294226,0.5079068884825676,0.023613847057739945,0.004104140230259629,-28.450648914981677,105,1,0.17467949300603683,0.5082385159526754,0.003646796968713062,0.7450000000000001,1,0.18434432264469072,0,0.24999999999999994,0.995,0.5293749999999999
laplace,0.7,80,1.8,1000,1,0.7,0.51,0.6569396033796883,0.6686029525657391,0.04306039662031169,0.3109861815014492,-113.49830296722263,300,0,0.14955023944589385,0.45978293507013024,0.02877479487321466,0.726375,1,0.8354798294584231,0,0.24999999999999994,0.995,0.6225
mixture,0.85,40,0.3,1000,1,0.85,0.2775000000000001,0.8489550650272691,0.27875674815565815,0.0010449349727308377,0.0045288221825516084,-50.493507199708446,111,1,1.2530027450504983e-07,4.086426609317684e-07,2.2670192834084446e-08,0.238,0,61.232476031561205,0,0.39999999999999997,0.995,0.84625
student,0.7,40,0.3,4000,0,0.7,0.51,0.6956219453143643,0.5182312093749316,0.0043780546856356795,0.016139626225356085,-53.249583721647724,25,1,9.195830357397302e-05,0.0002487169692209079,1.5277230787091867e-06,0.3538750000000001,0,27.667102985157864,0,0.24999999999999994,0.995,0.6970000000000001
student,0.5,40,0.5,1000,1,0.5,0.75,0.5069100816643503,0.7228707017334367,0.006910081664350254,0.03617239768875106,-55.76177434701321,95,1,0.00027613231111720785,0.0005905423381777908,1.232543873186387e-06,0.675,0,7.964041580416272,0,0.04999999999999999,0.95,0.49999999999999994
uniform,0.7,20,0.5,1000,2,0.7,0.51,0.6967437556091537,0.5237853296900761,0.0032562443908462635,0.02703005821583542,-27.646532022439025,54,1,0.0002499152982522557,0.0006719377797703707,1.860130051767328e-06,0.689125,1,7.1040148514122174,0,0.24999999999999994,0.995,0.6970000000000001
uniform,0.7,40,0.8,250,0,0.7,0.51,0.7177054057892127,0.4638605505310486,0.017705405789212758,0.09046950876264986,-56.12455959744269,300,0,0.0007170937150561184,0.002266063523898132,4.9848200362134776e-05,0.7077500000000001,1,5.981241579129159,0,0.24999999999999994,0.995,0.715625
laplace,0.7,40,0.3,1000,2,0.7,0.51,0.6840784596236199,0.5142168306173124,0.01592154037638005,0.008268295328063476,-53.11679152651694,46,1,0.00013899402980721464,0.00038279448196587573,3.4711513023921725e-06,0.3725000000000001,0,24.917608846294762,0,0.24999999999999994,0.995,0.678375
uniform,0.95,40,2.4,250,2,0.95,0.09750000000000003,0.12323684298209754,0.4240968536372148,0.8267631570179024,3.3497113193560475,-56.40195540618895,300,0,0.17001776363284168,0.4897880535409744,0.0046264409110889915,0.49500000000000005,1,nan,1,0.49999999999999994,0.995,0.49999999999999994
student,0.85,40,0.15,250,2,0.85,0.2775000000000001,0.8440273789172714,0.2847811959944538,0.0059726210827285575,0.026238544124157485,-46.04127446377957,53,1,4.3342731790099233e-07,1.2552274402111152e-06,3.552360539060828e-08,0.19337500000000007,0,92.1525040958961,0,0.39999999999999997,0.995,0.84625
gaussian,0.7,20,0.15,4000,1,0.7,0.51,0.7022961728942433,0.5016676906881194,0.0022961728942433313,0.016337861395844235,-25.1622160909822,25,1,7.500063568081138e-06,1.9959884017040075e-05,1.1295334445549088e-08,0.391125,0,22.130371269591016,0,0.24999999999999994,0.995,0.6970000000000001
student,0.85,80,0.15,250,0,0.85,0.2775000000000001,0.8465707371250746,0.27064913851746225,0.0034292628749253984,0.02468778912626244,-90.42694202095046,38,1,4.340136933332093e-06,1.2323417220905242e-05,5.219455090355041e-08,0.13387499999999997,0,178.05579996860882,0,0.39999999999999997,0.995,0.84625
gaussian,0.5,20,0.15,4000,2,0.5,0.75,0.5070820238808965,0.7504955289624426,0.007082023880896515,0.0006607052832568646,-26.97972485624694,23,1,3.1940372878806327e-06,7.408703483480217e-06,9.13964726123595e-08,0.4949999999999999,0,14.477573523782796,0,0.04999999999999999,0.95,0.49999999999999994
student,0.95,80,0.3,1000,2,0.95,0.09750000000000003,0.9489000161638569,0.10137646350401724,0.0010999838361430703,0.03975860004120218,-94.6066407987499,141,1,3.379551310647859e-07,1.052847778071353e-06,6.462838086918055e-08,0.08662500000000006,0,464.9550887192738,0,0.49999999999999994,0.995,0.9455
uniform,0.7,40,0.08,250,0,0.7,0.51,0.6941933022712934,0.5068123318829844,0.005806697728706567,0.00625032964120716,-47.89265721859785,17,1,1.4725981680323779e-06,3.4173736177534053e-06,1.0289262775131647e-08,0.24212500000000015,0,56.839885655086604,0,0.24999999999999994,0.995,0.6970000000000001
mixture,0.85,40,2.4,4000,1,0.85,0.2775000000000001,0.7686936313946487,0.7137220858586807,0.08130636860535123,1.5719714805718215,-56.73951987443644,300,0,0.22823582407501364,0.6415398808536337,0.003527857576330007,0.595,1,1.0026592618068066,0,0.39999999999999997,0.995,0.8611249999999999
student,0.95,80,0.8,4000,2,0.95,0.09750000000000003,0.9488691069385001,0.10088626968310896,0.001130893061499827,0.0347309711088095,-109.32967032814389,300,0,0.0001811973778209483,0.0005698779497599338,0.00032883374065306725,0.13612499999999994,0,199.46488175878721,0,0.49999999999999994,0.995,0.9455
laplace,0.5,40,0.5,250,2,0.5,0.75,0.46045096112754497,0.7164079315068803,0.03954903887245503,0.044789424657492916,-55.51456961735233,81,1,0.0003319264620470065,0.0007149018256830675,1.6933781665784409e-06,0.72,1,6.759044904342367,0,0.04999999999999999,0.95,0.45499999999999996
laplace,0.85,80,1.2,250,0,0.85,0.2775000000000001,0.835411143368919,0.30208122916150815,0.014588856631081004,0.08858100598741643,-112.55927497822279,300,0,0.010366303329178709,0.03279139391676067,0.016668919301011442,0.580125,1,15.612677145585442,0,0.39999999999999997,0.995,0.8611249999999999
uniform,0.85,20,1.2,250,0,0.85,0.2775000000000001,0.808712869586527,0.32200515408095404,0.04128713041347298,0.16037893362505926,-28.146686912965954,300,0,0.013996445545887711,0.044324466939933416,0.004554674942138348,0.580125,1,2.5413946191482664,0,0.39999999999999997,0.995,0.84625
laplace,0.7,20,0.8,1000,0,0.7,0.51,0.6842775969439385,0.539875014990973,0.01572240305606143,0.05857846076661373,-28.122034459645022,147,1,0.002868321919867116,0.007723512780695496,0.00010582148126658808,0.726375,1,2.7416108376588544,0,0.24999999999999994,0.995,0.6970000000000001
mixture,0.95,80,1.8,1000,1,0.95,0.09750000000000003,0.8663563437981421,0.3857474495284585,0.08364365620185787,2.956384097727778,-112.99547469953853,300,0,0.20089353162781867,0.5902232441511621,0.13410814899148704,0.482625,1,14.997963572277019,0,0.49999999999999994,0.995,0.92075
gaussian,0.95,20,2.4,1000,1,0.95,0.09750000000000003,0.7582781656596719,0.7309490948928735,0.19172183434032808,6.496913793773059,-28.435021874054396,300,0,0.22283720877779858,0.6208240741789663,0.0019280125954281857,0.49500000000000005,1,0.9203900008373083,0,0.49999999999999994,0.995,0.92075
student,0.7,80,0.15,4000,0,0.7,0.51,0.7007238167969555,0.5187799346619812,0.0007238167969555453,0.017215558160747522,-100.84038314554154,26,1,2.4777000988550442e-05,6.918346518880458e-05,2.2404617538995808e-07,0.18625000000000003,0,91.11935517300988,0,0.24999999999999994,0.995,0.6970000000000001
laplace,0.95,40,0.5,4000,2,0.95,0.09750000000000003,0.9505187686661096,0.09775352271214462,0.0005187686661096702,0.0026002329450726704,-51.7679158943094,242,1,8.43502585109264e-07,2.721521029203089e-06,4.314565416052574e-08,0.14849999999999997,0,163.24027649608314,0,0.49999999999999994,0.995,0.9455
gaussian,0.85,20,2.4,4000,1,0.85,0.2775000000000001,0.7299230115628926,0.7063782696649878,0.12007698843710735,1.5455072780720276,-28.383951990070127,300,0,0.2122660613258217,0.6027783678031049,0.0006970548988824987,0.595,1,0.15487644343668797,0,0.39999999999999997,0.995,0.831375
mixture,0.5,40,0.15,250,2,0.5,0.75,0.4942830572610544,0.7594598129263013,0.005716942738945574,0.012613083901735026,-53.931255466184076,12,1,0.0001278078695083446,0.00034655881052841897,5.704354670399425e-06,0.33749999999999997,0,29.552046561292695,0,0.04999999999999999,0.95,0.49999999999999994
uniform,0.7,20,0.5,1000,1,0.7,0.51,0.702641123916452,0.4854121953584542,0.002641123916451993,0.04821138165008982,-27.434955893628707,182,1,4.899856400336673e-07,1.4102399045201608e-06,1.49349723699288e-08,0.689125,1,6.515733341127678,0,0.24999999999999994,0.995,0.6970000000000001
uniform,0.7,20,0.5,1000,0,0.7,0.51,0.6878952538275777,0.5073616277166396,0.012104746172422298,0.005173278986981158,-27.486372482176808,70,1,0.0011573584181059228,0.002475178866238159,3.0240096673850303e-05,0.689125,1,6.753563361519334,0,0.24999999999999994,0.995,0.6970000000000001
student,0.7,20,2.4,1000,2,0.7,0.51,0.6458676740692961,0.48314663300421545,0.05413232593070383,0.05265366077604815,-28.411079725822272,300,0,0.21892309632112777,0.6138743913689807,0.000553923362605957,0.7450000000000001,1,0.060873150456330495,0,0.24999999999999994,0.995,0.7342500000000001
uniform,0.7,40,0.15,250,2,0.7,0.51,0.7083116845287706,0.5007507794203807,0.008311684528770624,0.01813572662670451,-50.040417506755944,22,1,3.855639517185701e-05,0.00011015745473819116,8.048846922292796e-07,0.26075000000000004,0,48.403601284353954,0,0.24999999999999994,0.995,0.715625
gaussian,0.85,40,0.3,4000,2,0.85,0.2775000000000001,0.8527518047315147,0.2755019489501448,0.0027518047315147065,0.007200183963442475,-50.58640287594849,91,1,1.6453200070830166e-06,4.707466695008655e-06,3.3338267257931875e-08,0.238,0,60.711860067728395,0,0.39999999999999997,0.995,0.84625
student,0.5,80,1.8,1000,1,0.5,0.75,0.6131747827051115,0.48249655552551424,0.1131747827051115,0.35667125929931437,-113.48053537784351,300,0,0.14789049911060517,0.4392062271349191,0.007287841160845687,0.8999999999999999,1,0.15981694481142963,0,0.04999999999999999,0.95,0.41
gaussian,0.95,40,0.5,250,0,0.95,0.09750000000000003,0.946001976593667,0.11788214357207116,0.003998023406332929,0.20904762638021668,-51.94836321809629,299,1,3.6323720251345234e-07,1.068078500310321e-06,1.9205930357202305e-07,0.14849999999999997,0,192.35940999569436,0,0.49999999999999994,0.995,0.9455
uniform,0.7,40,0.5,4000,2,0.7,0.51,0.7004300894807145,0.5087868219561347,0.0004300894807145461,0.002378780478167328,-55.02674476139756,12,1,2.1408652480179504e-05,5.962003453763298e-05,4.1518372739801634e-07,0.5028750000000002,0,14.607815578750975,0,0.24999999999999994,0.995,0.6970000000000001
mixture,0.7,80,1.2,250,1,0.7,0.51,0.6771958334545232,0.49350337397783445,0.02280416654547679,0.03234632553365796,-112.70437370523605,99,1,0.02007402959553522,0.06204540634242184,0.00605734545919745,0.726375,1,2.6829631866536663,0,0.24999999999999994,0.995,0.678375
