seed,n_obs,t,arm,omega_hat_deg,omega_err_deg,tv_to_truth,mass_near_pm_omega,spread,moved_from_uniform,is_flat,mode_psi_deg,n_iters,min_loglik_increase,final_loglik
1279549347,128,0.2216,joint,29.828454399534635,0.17154560046536393,0.3494182337548343,0.9861478239246232,0.13289707068037604,0.9559332201912277,False,-30.937499999999996,200,9.807492187974276e-05,-650.0849695690968
1279549347,128,0.2216,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1478.7224321850158
1279549347,128,0.3215,joint,30.209810510620475,0.20981051062047737,0.5241858852963829,0.9837998350129942,0.13662883634844014,0.9290945358069196,False,30.937499999999996,200,7.719071379597153e-05,-944.0510108167739
1279549347,128,0.3215,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1538.395720195068
1279549347,128,0.4665,joint,30.313950021870237,0.31395002187023985,0.41206194335960983,0.88337157823869,0.14245667142533947,0.912624571336264,False,30.937499999999996,200,0.0007550491695837991,-1227.279557154187
1279549347,128,0.4665,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1527.9603962929675
1279549347,128,0.6769,joint,36.84924407173366,6.849244071733659,0.6455010310647684,0.925222129748111,0.2315110200028252,0.8823234223966554,False,-28.125000000000007,200,0.0008600020255471463,-1434.3770092025193
1279549347,128,0.6769,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1576.8644196234227
1279549347,128,0.9821,joint,45.422375324391425,15.422375324391428,0.8265974520666874,0.738382830723278,0.36638063095030315,0.8395187249477924,False,28.125000000000007,200,0.0008104705857476802,-1469.3189580869248
1279549347,128,0.9821,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1523.2103414355695
1279549347,128,1.425,joint,33.362624409915384,3.3626244099153846,0.8531996674662843,0.5824317830765664,0.21296205645053967,0.7778872177268452,False,-25.31249999999999,200,0.0009107834944188653,-1498.0519366202466
1279549347,128,1.425,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1512.2439265995652
1279549347,128,2.0676,joint,64.56874125912609,34.56874125912609,0.9356567416470682,0.282739096502639,0.5876679558255632,0.5384267143999691,False,28.125000000000007,200,0.002493247143320332,-1571.971776796603
1279549347,128,2.0676,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1573.3470858385654
1279549347,128,3.0,joint,93.89964668089165,63.89964668089164,0.9852489570459216,0.05796409190238191,0.9260341388152697,0.18643876001742188,False,-81.5625,200,0.0006746370963810477,-1509.3225926341775
1279549347,128,3.0,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1509.4766158261018
1279549347,256,0.05,joint,30.016519786038064,0.01651978603806687,0.3462266401602464,0.9962234713397654,0.13434340792057942,0.9648289159697389,False,-30.937499999999996,200,3.262122299929615e-05,1055.1884571936298
1279549347,256,0.05,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-2967.401521354952
1279549347,256,0.0725,joint,30.18462125108419,0.18462125108419233,0.30598248643438064,0.9955137277819304,0.13601792571768778,0.9636526820497782,False,-30.937499999999996,200,0.00013983741331458077,457.6692568325831
1279549347,256,0.0725,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-3036.2565799218114
1279549347,256,0.1053,joint,29.91244976726721,0.08755023273279013,0.4399476936352973,0.9847829587322607,0.13370160287488997,0.9603267101068949,False,-30.937499999999996,200,0.00011825671208498534,-137.95665893662692
1279549347,256,0.1053,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-3041.282756825801
1279549347,256,0.1527,joint,30.72550901129758,0.7255090112975803,0.16763749628474212,0.9931869193213859,0.1428913605100558,0.9609842246477307,False,-30.937499999999996,200,0.0002232308771681346,-861.8642655274265
1279549347,256,0.1527,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-3139.2439895523657
1279549347,256,0.2216,joint,30.312927015141458,0.31292701514145904,0.2326035259562551,0.9999338929367729,0.13661606263779558,0.9743746598172767,False,-30.937499999999996,200,0.0003218083991214371,-1376.1806545704276
1279549347,256,0.2216,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-3043.0119958142445
