n_components,init_id,rho_init,iteration,log_evidence,seconds,rho_hat
8,2,0.6,18,-104914.25056124748,1.5175523750003777,0.8264526638860685
8,2,0.6,19,-104895.38639530275,1.3098644170022453,0.8290073433368963
8,2,0.6,20,-104879.19236588017,1.3317424999986542,0.8312488094674142
8,2,0.6,21,-104865.16178332323,1.3172574170021107,0.8332184289787263
8,2,0.6,22,-104852.89866197197,1.3240035829949193,0.8349514943929975
8,2,0.6,23,-104842.09303013483,1.3226705409979331,0.8364783395075109
8,2,0.6,24,-104832.50170689078,1.3253160840031342,0.8378252015218215
8,2,0.6,25,-104823.93329314524,1.3230657089952729,0.8390148922595547
8,2,0.6,26,-104816.23644477643,1.3216674170034821,0.8400673252429395
8,2,0.6,27,-104809.29072158606,1.3210440000038943,0.8409999338828973
8,2,0.6,28,-104802.999467501,1.3127736669994192,0.8418280074671893
8,2,0.6,29,-104797.284295619,1.3159240830063936,0.8425649651240398
8,2,0.6,30,-104792.08084007958,1.3302537919953465,0.8432225829508969
8,2,0.6,31,-104787.33550456891,1.3169355409991113,0.8438111856530086
8,2,0.6,32,-104783.00299060898,1.3345305420007207,0.8443398110749426
8,2,0.6,33,-104779.04443157851,1.3218111660025897,0.844816353742328
8,2,0.6,34,-104775.42599324932,1.3514770839974517,0.8452476918180266
8,2,0.6,35,-104772.11783018545,1.33276024999941,0.845639800603064
8,2,0.6,36,-104769.09331080243,1.3446973329992034,0.8459978547850034
8,2,0.6,37,-104766.32844306204,1.3331977920024656,0.8463263209779972
8,2,0.6,38,-104763.80144833607,1.3299794999984442,0.8466290416455988
8,2,0.6,39,-104761.49244346685,1.3528903749975143,0.846909311197153
8,2,0.6,40,-104759.38320096112,1.3195580000028713,0.8471699448589348
8,2,0.6,41,-104757.45696501076,1.3334232500055805,0.8474133408087919
8,2,0.6,42,-104755.69830702172,1.3257334579975577,0.847641536002226
8,2,0.6,43,-104754.09300889124,1.329381249997823,0.8478562560893983
8,2,0.6,44,-104752.6279656919,1.3268462919950252,0.8480589598126638
8,2,0.6,45,-104751.29110194897,1.3558137080035522,0.8482508782732454
8,2,0.6,46,-104750.07129753442,1.3393335000000661,0.8484330494572343
8,2,0.6,47,-104748.9583205173,1.3565967500035185,0.8486063484113145
8,2,0.6,48,-104747.94276523139,1.3142042090039467,0.8487715134553285
8,2,0.6,49,-104747.0159944573,1.3637865829950897,0.8489291688111085
8,2,0.6,50,-104746.17008503861,1.357696749997558,0.8490798440148342
8,2,0.6,51,-104745.39777652979,1.3850424579941318,0.8492239904639237
8,2,0.6,52,-104744.69242264186,1.4117742910020752,0.849361995429872
8,2,0.6,53,-104744.04794535559,1.3705269170022802,0.8494941938463131
8,2,0.6,54,-104743.45879162272,1.3509138749941485,0.849620878157775
8,2,0.6,55,-104742.91989260027,1.4735500409951783,0.8497423064898955
8,2,0.6,56,-104742.42662536814,1.3448945419950178,0.8498587093769934
8,2,0.6,57,-104741.97477707503,1.362229667000065,0.8499702952584225
8,2,0.6,58,-104741.56051144889,1.3610000829939963,0.8500772549315558
8,2,0.6,59,-104741.18033759634,1.3306640420050826,0.8501797651269136
8,3,-0.4,0,-124824.81059028352,1.3408963749971008,-0.4
8,3,-0.4,1,-118585.3151101102,1.3363693330029491,-0.10064975846790783
8,3,-0.4,2,-114034.62783851245,1.3394772089959588,0.15053096303376745
8,3,-0.4,3,-110980.4400112817,1.325559124998108,0.3445315353016336
8,3,-0.4,4,-109063.3459651339,1.3264797080046264,0.48310106062909675
8,3,-0.4,5,-107866.58722968142,1.3276198750027106,0.5773016274760172
8,3,-0.4,6,-107084.31185353985,1.316373499998008,0.6405621706988915
8,3,-0.4,7,-106542.60897635591,1.3197659580036998,0.6838446919708056
8,3,-0.4,8,-106150.58428202852,1.3347271250022459,0.7145610257381284
8,3,-0.4,9,-105858.76272493799,1.329015374998562,0.7372909049927345
8,3,-0.4,10,-105637.56221830551,1.3292029579970404,0.7547725737929729
8,3,-0.4,11,-105467.71835519382,1.3474501250020694,0.7686489968569002
8,3,-0.4,12,-105335.95511846853,1.3266112499986775,0.7799332029586884
8,3,-0.4,13,-105232.80607526083,1.3401867909997236,0.7892760798700057
8,3,-0.4,14,-105151.37478553025,1.4707289159996435,0.7971157351187698
8,3,-0.4,15,-105086.5614144567,1.9491788750019623,0.8037606064588059
8,3,-0.4,16,-105034.5516034661,1.3779826659956598,0.8094365424866802
8,3,-0.4,17,-104992.46650255776,1.3560074999986682,0.8143143538287841
8,3,-0.4,18,-104958.11735339023,1.371434082997439,0.8185266207560946
8,3,-0.4,19,-104929.8302115885,1.3416501249957946,0.8221784168118272
8,3,-0.4,20,-104906.3188224226,1.4097140839949134,0.8253544497306127
8,3,-0.4,21,-104886.59116138861,1.3529490840010112,0.8281239968445214
8,3,-0.4,22,-104869.87988642586,1.3235170000043581,0.8305444209762078
8,3,-0.4,23,-104855.59002611431,1.4033134159981273,0.8326637350417873
8,3,-0.4,24,-104843.25926797604,1.335875834003673,0.8345225072442543
8,3,-0.4,25,-104832.52758297679,1.3347468329957337,0.8361552969459226
8,3,-0.4,26,-104823.11385640876,1.3246357919997536,0.8375917499166485
8,3,-0.4,27,-104814.79783827031,1.34862462500314,0.8388574429324144
8,3,-0.4,28,-104807.40617354136,1.3349563749943627,0.8399745422095856
8,3,-0.4,29,-104800.8015874442,1.549612041999353,0.8409623227258507
8,3,-0.4,30,-104794.87452504774,1.328843750001397,0.841837583159337
8,3,-0.4,31,-104789.53670683471,1.3913311659998726,0.8426149822422737
8,3,-0.4,32,-104784.71618136369,1.3234400000001187,0.8433073157186275
8,3,-0.4,33,-104780.35354598022,1.3211962080022204,0.8439257481476984
8,3,-0.4,34,-104776.39907546373,1.3332344160007779,0.8444800100680034
8,3,-0.4,35,-104772.81055246084,1.4175121250009397,0.8449785682269313
8,3,-0.4,36,-104769.55163648396,1.3428812910060515,0.8454287744769939
8,3,-0.4,37,-104766.59064278835,1.3448012919980101,0.8458369973794058
8,3,-0.4,38,-104763.89963036435,1.3283106250019046,0.8462087394172957
8,3,-0.4,39,-104761.45372084888,1.3994492499987246,0.8465487419068335
8,3,-0.4,40,-104759.23058831188,1.3349063749992638,0.8468610791268025
8,3,-0.4,41,-104757.21007433877,1.376329208003881,0.8471492428027126
8,3,-0.4,42,-104755.37389423288,1.4312197090039263,0.8474162178300739
8,3,-0.4,43,-104753.7054090333,1.3938471250003204,0.8476645499632505
8,3,-0.4,44,-104752.18944484917,1.3323385410039918,0.8478964061008866
8,3,-0.4,45,-104750.81214615896,1.3826098339995951,0.8481136277433706
8,3,-0.4,46,-104749.56085356003,1.5157695000016247,0.8483177781657284
8,3,-0.4,47,-104748.42399927053,1.402757791998738,0.8485101838292612
8,3,-0.4,48,-104747.39101572575,1.4644694159942446,0.8486919705397465
8,3,-0.4,49,-104746.45225406572,1.3599196249997476,0.8488640948445392
8,3,-0.4,50,-104745.5989103319,1.3775473329951637,0.849027371143075
8,3,-0.4,51,-104744.82295789782,1.4406377090053866,0.8491824949640877
8,3,-0.4,52,-104744.11708513735,1.4147969589976128,0.8493300628382849
8,3,-0.4,53,-104743.47463765566,1.5990192919998663,0.8494705891677801
8,3,-0.4,54,-104742.88956461521,1.3778218750012456,0.849604520464016
8,3,-0.4,55,-104742.35636882223,1.3849010829944746,0.8497322472951067
8,3,-0.4,56,-104741.87006032132,1.3556081249989802,0.8498541142523008
8,3,-0.4,57,-104741.42611329313,1.3480388750031125,0.8499704282143752
8,3,-0.4,58,-104741.02042607771,1.3530063750004047,0.850081465158801
8,3,-0.4,59,-104740.64928416089,1.3545273749987246,0.8501874757400073
