t,score_norm_mean,posterior_var_mean,x_var,corr_with_clean_mean,mse_vs_clean,sampler
0.18836490894898,7.914143362933937,0.17814572930506767,1.0000395342088322,0.21133510401900693,1.2147031380618545,gauss
0.1778279410038923,8.01057596432133,0.17131830902294326,0.9982384685622524,0.21194654761059897,1.2103123328005432,gauss
0.16788040181225602,8.163231045451246,0.16475001085580004,0.9997374276248062,0.20997198418881488,1.2119179703967016,gauss
0.15848931924611134,8.284768144507355,0.15842775462302117,1.0015453368856102,0.2125801680931466,1.2058142931385176,gauss
0.14962356560944332,8.434762478158882,0.15233940970308169,1.005279492123882,0.2140973959044781,1.2049604315717592,gauss
0.1412537544622754,8.530972447343244,0.14647372353423732,1.0072885590270988,0.21561045978908694,1.2009488417569198,gauss
0.1333521432163324,8.668084430201613,0.14082025500059103,1.012184786044215,0.21339805509704363,1.2028007605979356,gauss
0.12589254117941673,8.750918096974276,0.13536931245399844,1.0108021606085962,0.21581285673038372,1.1964163182033327,gauss
0.11885022274370183,8.84773031090766,0.13011189609286786,1.011095701434168,0.21566310855133253,1.194329457127437,gauss
0.11220184543019633,8.911781692131543,0.12503964440573598,1.0065305941873597,0.21502204706162753,1.192332981198341,gauss
0.10592537251772886,9.082207618967606,0.12014478438621325,1.0090145219403783,0.21251136110440957,1.1985768858403925,gauss
0.1,9.18116106248603,0.11542008523315533,1.0091007004049795,0.21161265884737962,1.1957579208322602,gauss
0.0944060876285923,9.311212538738966,0.11085881526319334,1.009605127474235,0.21153097076435828,1.1954100353136028,gauss
0.08912509381337455,9.457369220927383,0.10645470178009926,1.0085472048893416,0.21192196901869706,1.1952026882311482,gauss
0.08413951416451952,9.623661600754367,0.10220189366537888,1.0120477991604246,0.2115263457043409,1.1976849816101816,gauss
0.07943282347242814,9.736778736412331,0.09809492647582836,1.0149050530783297,0.21159398393706258,1.1987921518620581,gauss
0.07498942093324558,9.897642176054642,0.09412868985566426,1.01335234656436,0.21474983285725954,1.192121814401632,gauss
0.07079457843841377,10.028372440637467,0.09029839709254855,1.0139069618295005,0.21595592759927204,1.1889677072565983,gauss
0.06683439175686146,10.152750080758091,0.08659955666783344,1.0140990908755334,0.2169112394893977,1.1857468747272448,gauss
0.0630957344480193,10.23998323146138,0.0830279456712117,1.0148763502649336,0.21827709460260006,1.1825802484889518,gauss
0.059566214352901034,10.317933821295187,0.07957958496834312,1.013826205331314,0.21987559387589578,1.1769490931272923,gauss
0.05623413251903491,10.413833241290776,0.07625071602667531,1.011880601655432,0.2218894570500256,1.171193784933618,gauss
0.05308844442309882,10.542883351542645,0.07303777931939512,1.0140297958939641,0.22046950993645942,1.1744926847213248,gauss
0.05011872336272722,10.718766429303683,0.06993739424010344,1.016278228550887,0.21852776694500342,1.1766017805045577,gauss
0.04731512589614803,10.862396739383833,0.06694634047133168,1.0162785071056277,0.21870339033661387,1.1771040589230146,gauss
0.0446683592150963,10.987831145310084,0.06406154075838871,1.0157939425143179,0.2178053245263852,1.1762605592018662,gauss
0.042169650342858224,11.137359396306229,0.06128004504628535,1.0203418665441175,0.2194646911796931,1.176604312397493,gauss
0.03981071705534971,11.251796983980103,0.05859901594171022,1.0193833059135198,0.21735986699368914,1.1780375099709588,gauss
0.037583740428844416,11.378298098455723,0.05601571546436498,1.017079886532643,0.21660038562371986,1.1763419882483133,gauss
0.03548133892335753,11.48976456387478,0.05352749305258129,1.0153168492297122,0.21749146944895018,1.174267567830038,gauss
0.03349654391578276,11.560516712444976,0.05113177478725921,1.0128440219999728,0.21826957844900405,1.1707446703170639,gauss
0.03162277660168379,11.661656124970516,0.0488260537960171,1.0128311592358046,0.21854644810600135,1.1687041283000337,gauss
0.02985382618917959,11.736736961701826,0.046607881796311076,1.0106376537885062,0.21854884211312725,1.1661652378464522,gauss
0.028183829312644536,11.782155069611935,0.04447486173242318,1.0109118613838515,0.2189864225713854,1.164755196916515,gauss
0.026607250597988085,11.860260895825085,0.04242464145693045,1.0073244083300517,0.2196150071714461,1.1630408421129628,gauss
0.025118864315095794,11.992951472481728,0.04045490840280737,1.006016592704696,0.22004933683933753,1.1626862317297155,gauss
0.023713737056616554,12.028782064979696,0.03856338518794758,1.004792566205844,0.22029292249882615,1.1606858784905574,gauss
0.02238721138568339,12.054317807299208,0.03674782608983953,1.0022446401981697,0.22030237299044778,1.1590370302746322,gauss
0.021134890398366465,12.089078232267742,0.03500601432459712,1.0005267849083028,0.21947278838832884,1.1567270552994102,gauss
0.01995262314968879,12.15509245894219,0.033335760061692025,1.0003978299601806,0.2198655039149027,1.15646141096106,gauss
0.018836490894898,12.207238542206106,0.03173489910367889,1.0005244543716827,0.22034388981453878,1.1560536894449496,gauss
0.01778279410038923,12.291365240947895,0.03020129215903248,1.0003693686994446,0.22157940124981537,1.1545376073789204,gauss
0.016788040181225598,12.364866074608692,0.028732824635969666,0.9991313098293424,0.2210022244000777,1.1548773318382055,gauss
0.015848931924611134,12.407542661953848,0.02732740688580555,0.9988614258254946,0.2209645754372775,1.15474829913239,gauss
0.014962356560944329,12.467416851912477,0.02598297482597183,0.9991330480283014,0.22177136788275015,1.1542191176894452,gauss
0.01412537544622754,12.490790662522336,0.024697490875236233,0.998298176657058,0.22270578600339705,1.1515397782195143,gauss
0.01333521432163324,12.579758153244875,0.023468945136826732,0.9977269996377816,0.22344419330719162,1.1499821798178789,gauss
0.012589254117941668,12.636712806131118,0.02229535676897614,0.9972895465498959,0.22341660931961876,1.148575225561705,gauss
0.011885022274370183,12.689214586592112,0.021174775486751268,0.9970048103185993,0.22424062560644586,1.1474153112499872,gauss
0.01122018454301963,12.74306766306567,0.020105283143784094,0.9960082980335873,0.22427681001468386,1.1470452948042555,gauss
0.010592537251772886,12.824964183752,0.01908499534757303,0.9942260891512081,0.2245655832047072,1.1447574173696333,gauss
