t,trial,alpha,delta,posterior_mean_mse,posterior_mean_rel_error,score_mse,score_rel_error,score_cosine,score_max_abs_error,identity_residual,grid_self_conv_rel_error,legacy_vs_analytic_max_abs_mean
0.12,6,0.8869204367171575,0.21337213893344653,0.002796804645025911,0.05096771251894454,0.04832323884656934,0.13768550986414754,0.9916015223123628,0.7940601607202677,8.151719029415503e-16,2.5130352405863897e-06,0.00031982040138434087
0.12,7,0.8869204367171575,0.21337213893344653,0.001795263791467476,0.09478678596192952,0.03101859872192712,0.1311953664110539,0.9982577928227668,0.34070204482458943,1.0340745140364551e-15,4.204391500845329e-06,2.9083051503731028e-06
0.12,8,0.8869204367171575,0.21337213893344653,0.00283872441168063,0.046599862178808314,0.049047529297120106,0.12738696021959683,0.9918548688382237,0.5649938730616304,1.5355609207644142e-15,2.7897126686670913e-06,0.0005190067758560346
0.12,9,0.8869204367171575,0.21337213893344653,0.0016574481398026971,0.06889797915096506,0.028637417517856624,0.10373207213672937,0.9982644117728232,0.343328482741029,1.2240080068755023e-15,2.239459458027689e-06,5.190264440013692e-06
0.12,10,0.8869204367171575,0.21337213893344653,0.001629160415053141,0.04911315109513987,0.028148661722227554,0.10281519485289119,0.9949825673918549,0.40956321198831125,1.7693759798844387e-15,2.788658035292965e-06,0.00028068905003730826
0.12,11,0.8869204367171575,0.21337213893344653,0.006498015075765794,0.08988040069232117,0.11227281644189693,0.19605828445658557,0.9816046877324677,1.5207791523596832,7.307146820665556e-16,2.4613004501243967e-06,0.00014238170039693188
0.12,12,0.8869204367171575,0.21337213893344653,0.0011459064677757109,0.03361795311944691,0.019798991694552664,0.09367220795649686,0.9980136657920521,0.3460469974360829,2.6525548659490012e-15,2.9962903923170435e-06,3.629421211415185e-05
0.12,13,0.8869204367171575,0.21337213893344653,0.001452645418248354,0.04068668455895434,0.02509883256602624,0.10569072978914444,0.9955482514603822,0.29583138431329603,1.6844760309514024e-15,3.342901508415713e-06,4.737346692285094e-05
0.12,14,0.8869204367171575,0.21337213893344653,0.0034303570521807708,0.057263609255096826,0.05926976825369551,0.14306577396450668,0.9897848773813704,0.7789845680628968,1.3711041599519191e-15,2.4049088919453377e-06,0.00014692618378275846
0.12,15,0.8869204367171575,0.21337213893344653,0.01005141595777076,0.0857743653250657,0.17366853810737834,0.2845256580341898,0.9671088368156475,1.7390511201786283,8.468333630722219e-16,4.32678231704477e-06,0.001072962721882842
0.12,16,0.8869204367171575,0.21337213893344653,0.00359870274015226,0.07512130289505828,0.06217844795111536,0.18717609510954342,0.9824127839156507,0.8360557454537674,8.718707779347918e-16,4.006710497185962e-06,0.00022524413430846657
0.12,17,0.8869204367171575,0.21337213893344653,0.0017165044517540838,0.06407394301092073,0.029657793493311258,0.09982315717242905,0.9953226149527531,0.3582828685347681,1.4629457180749692e-15,2.593323433012386e-06,6.983928428211383e-06
0.12,18,0.8869204367171575,0.21337213893344653,0.0012910770963376309,0.06299337561670106,0.02230725231618046,0.10017449565736404,0.9965447449904178,0.31916212502828234,1.3328571770217795e-15,4.602745233318036e-06,1.596497612932346e-05
0.12,19,0.8869204367171575,0.21337213893344653,0.00463447878746662,0.06601849769638843,0.08007460434335542,0.174257007621601,0.9862076636416574,1.188394014575298,1.0860422788293878e-15,2.9090675836045677e-06,8.647107976578194e-05
0.12,20,0.8869204367171575,0.21337213893344653,0.0025598705471467993,0.059244271219586274,0.04422948742096601,0.11673950761261094,0.9934431731608072,0.6394978591676574,1.0051924717440614e-15,1.7914838504809764e-06,3.524939671795124e-05
0.12,21,0.8869204367171575,0.21337213893344653,0.0011670704455190918,0.054084261936311516,0.020164663266664683,0.10589606092485392,0.9947033489642146,0.3668344669595833,1.1473859726640129e-15,4.276580696524464e-06,1.0268664334178723e-05
0.12,22,0.8869204367171575,0.21337213893344653,0.0064618824631234775,0.11637406935035868,0.1116485165380868,0.21715859281528802,0.9765421843326544,1.4862608112324287,7.562326574570523e-16,4.195509683285578e-06,3.656006917590604e-05
0.12,23,0.8869204367171575,0.21337213893344653,0.005418068570904882,0.07644588385082272,0.09361348212309685,0.21854570433715514,0.9790827762593194,1.306678352891724,1.0577358041609505e-15,3.579632993712797e-06,0.00017594009438748337
0.12,24,0.8869204367171575,0.21337213893344653,0.0028235873515855847,0.0489949311683624,0.048785990911981755,0.15568433187187122,0.9878100348710956,0.6895270375746383,1.2637907914585666e-15,3.8341951610606384e-06,0.00037842903961715635
0.12,25,0.8869204367171575,0.21337213893344653,0.002575109715800686,0.06255310003483526,0.0444927900395435,0.13471393837751094,0.991000016848372,0.6349127414276052,1.063236450620526e-15,2.2280824644288085e-06,5.608046033611647e-05
0.12,26,0.8869204367171575,0.21337213893344653,0.0014488251982765527,0.06197101923307449,0.025032826739529907,0.1059075751364723,0.9952150887281985,0.34556122468664485,1.2243672152167008e-15,2.6212431642406216e-06,2.1682410583978573e-05
0.12,27,0.8869204367171575,0.21337213893344653,0.0014322602055608295,0.04747519031306397,0.02474661650996767,0.09689911607259946,0.9973285947409088,0.34847697194477334,2.0333072929154437e-15,1.922386707345259e-06,2.7020354730566964e-05
0.12,28,0.8869204367171575,0.21337213893344653,0.003173175605741779,0.04781863199072019,0.0548261827908065,0.1389128686683573,0.990305263886092,0.5518009993834394,1.2740933333766634e-15,2.5389576568980856e-06,0.00011263930653382381
0.12,29,0.8869204367171575,0.21337213893344653,0.013518126984372325,0.06230861276574606,0.23356643095750634,0.30734430178619504,0.9600620780843078,1.9464708623723506,1.2805080405194605e-15,1.629701397497224e-06,0.0032949050857578044
0.12,30,0.8869204367171575,0.21337213893344653,0.005147587447983398,0.04415147179206955,0.08894010462078569,0.17218119477445368,0.9855725281883456,1.1018441748702568,1.8311640777635904e-15,1.6769764633957375e-06,0.0022321490996843885
0.12,31,0.8869204367171575,0.21337213893344653,0.010420444437629786,0.09787744173963178,0.18004461854085776,0.32732733367710143,0.9567207802748218,2.0468214922657353,6.753579922496577e-16,3.2223929720385804e-06,0.00031243933155050696
