n_chains,seed,n_components,t,mse_vs_bayes,heldout_log_evidence_per_edge,em_seconds_total,fitted_rho,innovation_mean,innovation_var,innovation_excess_kurtosis,grid_spacing,s_min,s_median,s_min_over_h,s_median_over_h,resolved,min_weight,effective_n_components,column_mass_residual_max,column_mass_residual_interior
128,2,4,0.4,0.0010175994584054925,-1.3179847754854366,17.97377349807357,0.8389628568920223,-0.01883372657121281,0.29359979602688957,1.1743504695784992,0.040000000000000036,0.36967138612026196,0.5291794471300686,9.24178465300654,13.229486178251703,True,0.164405202377395,3.745559519650466,0.015297415822318583,1.0301532959999804e-09
128,2,4,0.8,0.0015373526723986026,-1.3179847754854366,17.97377349807357,0.8389628568920223,-0.01883372657121281,0.29359979602688957,1.1743504695784992,0.040000000000000036,0.36967138612026196,0.5291794471300686,9.24178465300654,13.229486178251703,True,0.164405202377395,3.745559519650466,0.015297415822318583,1.0301532959999804e-09
128,2,4,1.6,0.005418370545640556,-1.3179847754854366,17.97377349807357,0.8389628568920223,-0.01883372657121281,0.29359979602688957,1.1743504695784992,0.040000000000000036,0.36967138612026196,0.5291794471300686,9.24178465300654,13.229486178251703,True,0.164405202377395,3.745559519650466,0.015297415822318583,1.0301532959999804e-09
128,2,8,0.1,0.000619317823203782,-1.3176020499495695,21.495417004000046,0.8389281675456918,-0.01880761520483344,0.29374650403666275,1.7965864310264266,0.040000000000000036,0.3794638679737523,0.45489162483025597,9.4865966993438,11.37229062075639,True,0.07606621557644633,7.656908826701399,0.01419315414503819,6.404266350568122e-08
128,2,8,0.2,0.0005752297325574369,-1.3176020499495695,21.495417004000046,0.8389281675456918,-0.01880761520483344,0.29374650403666275,1.7965864310264266,0.040000000000000036,0.3794638679737523,0.45489162483025597,9.4865966993438,11.37229062075639,True,0.07606621557644633,7.656908826701399,0.01419315414503819,6.404266350568122e-08
128,2,8,0.4,0.0005892692845983752,-1.3176020499495695,21.495417004000046,0.8389281675456918,-0.01880761520483344,0.29374650403666275,1.7965864310264266,0.040000000000000036,0.3794638679737523,0.45489162483025597,9.4865966993438,11.37229062075639,True,0.07606621557644633,7.656908826701399,0.01419315414503819,6.404266350568122e-08
128,2,8,0.8,0.0012771828805935293,-1.3176020499495695,21.495417004000046,0.8389281675456918,-0.01880761520483344,0.29374650403666275,1.7965864310264266,0.040000000000000036,0.3794638679737523,0.45489162483025597,9.4865966993438,11.37229062075639,True,0.07606621557644633,7.656908826701399,0.01419315414503819,6.404266350568122e-08
128,2,8,1.6,0.005373078067197704,-1.3176020499495695,21.495417004000046,0.8389281675456918,-0.01880761520483344,0.29374650403666275,1.7965864310264266,0.040000000000000036,0.3794638679737523,0.45489162483025597,9.4865966993438,11.37229062075639,True,0.07606621557644633,7.656908826701399,0.01419315414503819,6.404266350568122e-08
128,2,16,0.1,0.0008150306851303618,-1.3175041606911757,32.01206779292261,0.8390958092367213,-0.01878639879509824,0.29374879804007825,2.294564045856478,0.040000000000000036,0.38422816270448157,0.47965983497594755,9.60570406761203,11.991495874398678,True,0.0348467750939766,15.43161859663586,0.012447851799992526,3.955313456760479e-06
128,2,16,0.2,0.0006379433170674521,-1.3175041606911757,32.01206779292261,0.8390958092367213,-0.01878639879509824,0.29374879804007825,2.294564045856478,0.040000000000000036,0.38422816270448157,0.47965983497594755,9.60570406761203,11.991495874398678,True,0.0348467750939766,15.43161859663586,0.012447851799992526,3.955313456760479e-06
