t,trial,relative_score_error,score_cosine,posterior_mean_mse
1.3,81.0,0.00821965721089388,0.9999662317402501,0.0006438687849018457
1.3,82.0,0.020470598873793065,0.9997954040166483,0.0035346904032836847
1.3,83.0,0.017160666627670674,0.999858027639466,0.0031961999398891594
1.3,84.0,0.02328632893335676,0.9997336096349676,0.007904972829352043
1.3,85.0,0.09403672363303338,0.995588432336315,0.08336424738185545
1.3,86.0,0.02241008189590446,0.9997527385247436,0.004750874765279164
1.3,87.0,0.012668084316418127,0.9999198716568749,0.0016325707029250186
1.3,88.0,0.015980375346877896,0.999872783804888,0.0025245484257448592
1.3,89.0,0.039207594144291216,0.9992318711277186,0.018951522174213472
1.3,90.0,0.022224269612854283,0.9997549051802823,0.004708570852682228
1.3,91.0,0.01711251681484834,0.9998549665473376,0.0025413452672487825
1.3,92.0,0.01218819401061146,0.9999278912757844,0.0017398958467487815
1.3,93.0,0.07850274463524616,0.9971021035114733,0.07311104600761338
1.3,94.0,1.070660000719538,0.6958746838957657,16.33811246623584
1.3,95.0,0.3390380079733533,0.9484017318731744,1.0372835222157344
1.3,96.0,0.06767257232775321,0.9977428131402832,0.049598029980429975
1.3,97.0,0.026280998567386485,0.9996609437619205,0.00647925159829613
1.3,98.0,0.036359556919228736,0.9993404055880521,0.015686852812881437
1.3,99.0,0.013263008108351414,0.9999126101685271,0.0015533041090404528
1.8,0.0,0.041315012101164596,0.9991952531343818,0.07291050983594165
1.8,1.0,0.02982847744243805,0.9995723316534378,0.020405509064911634
1.8,2.0,0.2543221678722097,0.9700323517890347,2.215214004922991
1.8,3.0,0.33004455093494234,0.9516228381917672,3.0080933542537225
1.8,4.0,0.06535391553833376,0.9979357032436437,0.17301369693905452
1.8,5.0,0.02637847150257653,0.9996569719231297,0.022247241596672563
1.8,6.0,0.7591073695350051,0.7900118491952067,24.862609245436996
1.8,7.0,0.05506767007186953,0.9984835141929378,0.11178431039099998
1.8,8.0,0.3648255307119295,0.9377901935194789,5.273091865974826
1.8,9.0,0.022090287039375753,0.9997600105552973,0.015468721125495952
1.8,10.0,0.8131482029288479,0.7847490889508711,29.0717880254126
1.8,11.0,0.4170984257831659,0.9407603616163519,8.021307337905355
1.8,12.0,0.012598136501462687,0.9999231796882628,0.006607716126324821
1.8,13.0,0.040500825012265644,0.9991811554244452,0.06766800301369064
1.8,14.0,0.3661915174315116,0.9351980611880937,6.364196157640299
1.8,15.0,0.00874030219391963,0.9999658063444451,0.0023296545615757946
1.8,16.0,0.015356379001007028,0.9998901478625207,0.008426540418441488
1.8,17.0,0.01167529943061247,0.9999344410205288,0.005617934101090274
1.8,18.0,0.032920286266313985,0.9994591476499999,0.04833604417791938
1.8,19.0,0.024428055335483076,0.999709365622615,0.02380901485658479
1.8,20.0,0.030647503820099887,0.9995326097069125,0.031227441028767997
1.8,21.0,0.07765749046684432,0.9970734176919958,0.194677036563338
1.8,22.0,0.017028669224329038,0.9998711553044112,0.008912491661865264
1.8,23.0,0.008983746894872505,0.9999608395507203,0.002331274645903621
1.8,24.0,0.15405315183843069,0.9887709934224584,0.9287731206382833
1.8,25.0,0.035163367058301004,0.999385250363804,0.03470810232525676
1.8,26.0,0.02633109463692978,0.9996792711614304,0.022430169382923047
1.8,27.0,0.058791407518554925,0.9983379446612123,0.092458944350777
1.8,28.0,0.0436845165139527,0.999053009461732,0.0662928209118299
1.8,29.0,0.2310630161151465,0.9738313381071003,2.3112848174720866
1.8,30.0,0.07205160520873906,0.9975249170888338,0.16420714477082932
1.8,31.0,0.039795347966920046,0.9992262306285522,0.04343372910988813
1.8,32.0,0.1223542530282354,0.992570940835473,0.33138185531201797
1.8,33.0,0.007909410762089682,0.9999698928912356,0.0026439542867897547
1.8,34.0,0.2903151416529732,0.9580121499580683,2.8906791408033854
1.8,35.0,0.6083284516053383,0.8838455262720141,13.085788331020494
1.8,36.0,0.035002546507152246,0.9994257941800322,0.04381439428664005
1.8,37.0,0.21330484707749592,0.9789995629116102,2.1652982498718627
1.8,38.0,0.008476159871750346,0.9999645816653054,0.0022720905532292324
1.8,39.0,0.012166190730297328,0.9999294382855669,0.004898799838412832
1.8,40.0,0.011544048319556573,0.9999354970477288,0.004008255926851393
1.8,41.0,0.00958019302180743,0.9999542164794843,0.0024733434470257036
1.8,42.0,0.4882614352882068,0.9071849023333844,10.081816687956424
1.8,43.0,0.7986186415839611,0.7950700854099857,18.773642905332057
1.8,44.0,0.014684600194521098,0.9998925206141712,0.00497169218035566
1.8,45.0,0.06069513239603441,0.9981964825619838,0.16515982462628245
1.8,46.0,0.021385328853868655,0.9997926463920207,0.01369300594601829
1.8,47.0,0.6708956455127099,0.8392355932354918,16.23810809601153
1.8,48.0,0.004994513188419806,0.9999883493615743,0.0008600968995076041
1.8,49.0,0.014218261087888102,0.9999035054139734,0.005959804272231162
1.8,50.0,0.05733243403731125,0.9984223068152319,0.10461142821850021
1.8,51.0,0.039016943887793386,0.9992399219664524,0.05983395989630133
1.8,52.0,0.03693911234929599,0.9993184811243523,0.033602801444766454
1.8,53.0,0.6530477176450264,0.8408748237935316,15.00965610691918
1.8,54.0,0.38074790245359247,0.9384691711544297,4.997505528552107
1.8,55.0,0.13446009966251649,0.9917746245748233,0.8400275649017519
1.8,56.0,0.0117669093336613,0.9999309930486006,0.0032883031781271617
1.8,57.0,0.8731898084829329,0.7646681451530952,27.404575694190942
1.8,58.0,0.03345785570263777,0.9994502114184404,0.035851798897389785
1.8,59.0,0.015266920050560111,0.999890116054368,0.009589569557633817
1.8,60.0,0.006372371291576768,0.9999803224918894,0.001127544053521222
1.8,61.0,0.6139590493291253,0.8695707515435235,16.301797304920964
1.8,62.0,0.13078498892523466,0.9916077834013663,0.7091293503718021
1.8,63.0,0.054998764164349116,0.998589254000542,0.13528014515698047
1.8,64.0,0.01277257293167092,0.999920426561084,0.004301943086019794
1.8,65.0,0.6918726924498052,0.7961878492153258,15.778874178132355
1.8,66.0,0.009537842651225141,0.9999557797485511,0.0020867103995497096
1.8,67.0,0.005270357627748514,0.9999881449988421,0.000993841249067194
1.8,68.0,0.5543724770285191,0.8795900606392745,10.375046596521345
1.8,69.0,0.011589424265989905,0.9999340460675787,0.004451454095295648
1.8,70.0,0.7531127561049499,0.8464580010638142,24.606032122575566
1.8,71.0,0.8541364250502652,0.7241936438708009,23.164580257726133
1.8,72.0,0.022453473450973933,0.9997530309411227,0.01588906128988608
1.8,73.0,0.014697862704113954,0.9998943751543881,0.0073754848391254105
1.8,74.0,0.013736139437508049,0.9999085102302819,0.0054144998455599655
1.8,75.0,0.025882089643241433,0.9996784018216542,0.014207412247354558
1.8,76.0,0.03595517254130427,0.9993559893174525,0.03677084407293678
1.8,77.0,0.048842546302591126,0.9988440860556009,0.09354829631470382
1.8,78.0,0.04451543415578038,0.9990167034152952,0.07171072220645919
1.8,79.0,0.05165356865700595,0.9987100726904764,0.09526530392757614
1.8,80.0,0.02514354287503727,0.9996840785918489,0.025789940299103226
1.8,81.0,0.6754902307541465,0.8082120603671019,16.802333725124896
1.8,82.0,0.023898958102678128,0.99971842366356,0.027740966769568328
1.8,83.0,0.010288213816961586,0.9999489298606865,0.003321233012640841
1.8,84.0,0.03252275931557614,0.9994906267052146,0.03446556487341451
1.8,85.0,0.02107923711611282,0.9997976207747357,0.026504751950784763
1.8,86.0,0.011617519166202536,0.9999344529595243,0.0038158320916518097
1.8,87.0,0.034565821433692565,0.9994201271709902,0.030230487789471874
1.8,88.0,0.06449952633854082,0.9979995548595686,0.19066879734001893
1.8,89.0,0.023164032622630663,0.9997473581575078,0.02241507738296243
1.8,90.0,0.3748795289635931,0.9410855094799299,4.11320057566921
1.8,91.0,0.03015830423328361,0.9995486187015122,0.028986230998424567
1.8,92.0,0.014754520508792293,0.9998948493311857,0.008107193796041495
1.8,93.0,0.015336699330914038,0.9998831349953041,0.0103194295623952
1.8,94.0,0.018731654345722444,0.9998315142677365,0.009578871854748802
1.8,95.0,0.1931136849728547,0.9821771993064449,1.315950176104141
1.8,96.0,0.22875758660973675,0.9739005113376487,1.9964975390109578
1.8,97.0,0.04294914205010686,0.9991303241495249,0.06882333620404223
1.8,98.0,0.00400843954609825,0.9999930059250713,0.0005160453180218165
1.8,99.0,0.06814423073503964,0.9977525347269618,0.1551653615562749
2.4,0.0,0.0010973031346516078,0.9999994301602942,0.00011567130687277296
2.4,1.0,0.0017561688063076394,0.9999984781245606,0.0002857739412538538
2.4,2.0,0.004221965261216066,0.9999920792730597,0.0028157875972160346
2.4,3.0,0.0008702385257939465,0.9999996934038882,5.076513135422522e-05
2.4,4.0,0.0005145433028732445,0.9999998959798942,2.285435743274249e-05
2.4,5.0,0.3423346079647891,0.9400985441242564,17.097194290695686
2.4,6.0,0.005051856004645219,0.9999872887477311,0.0028417262560232436
2.4,7.0,0.0023343083124208134,0.9999974884408787,0.0004998383042926554
2.4,8.0,0.0035360200251006078,0.9999938280587957,0.002231841805828957
2.4,9.0,0.0036336642898532278,0.9999934768815733,0.0012376364213584894
2.4,10.0,0.003216578671171231,0.9999952242891752,0.0011981819127966419
2.4,11.0,0.004453438739365546,0.9999907547273493,0.00268580842426816
2.4,12.0,0.01462365989108601,0.9998948162952216,0.025360572382029174
2.4,13.0,0.005218096627202021,0.9999874021001589,0.004165108650684379
2.4,14.0,0.002032535812417749,0.9999981166467428,0.0005191459730017028
2.4,15.0,0.0006748800703698832,0.9999998412789098,4.083261683018903e-05
2.4,16.0,0.005416829691587749,0.9999855244703567,0.0034619702006207374
2.4,17.0,0.0009397368406847104,0.9999996127417013,0.00010951629139743487
2.4,18.0,0.006009336797208463,0.9999820468102628,0.0036690659828823844
2.4,19.0,0.002949669162729878,0.99999612094819,0.0011157772198134577
2.4,20.0,0.07693872745081642,0.9972144859880853,0.7951186206211145
2.4,21.0,0.016685748646835,0.999861805945113,0.031106545112915593
2.4,22.0,0.006781473870590008,0.9999770881987639,0.005160647838349013
2.4,23.0,0.006862077942722431,0.999976522511118,0.007872952347019199
2.4,24.0,0.001636970110138777,0.9999987522438696,0.00023789287067637393
2.4,25.0,0.0035203495047325386,0.9999940073854372,0.001582555480942131
2.4,26.0,0.0036085676074300585,0.9999942689396288,0.0017514975245503097
2.4,27.0,0.003093166333601463,0.9999954363129242,0.001609274158168155
2.4,28.0,0.002549174954984296,0.9999969746562781,0.0009840116136900492
2.4,29.0,0.002756577732315488,0.9999966704152043,0.0007825921215348654
2.4,30.0,0.005338317619279377,0.9999862151250581,0.0034007558911370644
2.4,31.0,0.32588204077827126,0.9537895333956142,12.21680608177362
2.4,32.0,0.004793472488781991,0.9999886178712328,0.00237775083267813
2.4,33.0,0.001832380594038689,0.9999984241581322,0.00028576399201234555
2.4,34.0,0.0035967032707291367,0.999994157148991,0.0013774289573867306
2.4,35.0,0.0009158529653075255,0.9999996677647988,8.488960986559737e-05
2.4,36.0,0.006355691944235724,0.9999798863489783,0.00622060321854708
2.4,37.0,0.003972477724122088,0.9999924207974914,0.002236643617259787
2.4,38.0,0.23202207209623768,0.9733195116058505,6.088365639784898
2.4,39.0,0.0018128708054132798,0.9999984929304763,0.0003054478733411765
2.4,40.0,0.002083541214736801,0.9999980836667955,0.0005182367986792814
2.4,41.0,0.0033157603015552053,0.9999945360826279,0.00135346109552579
2.4,42.0,0.021960236383152774,0.999759361563239,0.048018370494906926
2.4,43.0,0.023042897977551952,0.9997350366763985,0.05878665051228596
2.4,44.0,0.002893028436276784,0.9999960626865788,0.0011905214932602006
2.4,45.0,0.0014456329754122422,0.9999990096412789,0.00025739229776663546
2.4,46.0,0.006429779050890875,0.9999800105454589,0.00409426552430191
2.4,47.0,0.002000927414440765,0.9999981917613998,0.0006056644769283207
2.4,48.0,0.02468885574692027,0.9997141143542132,0.06648206995835775
2.4,49.0,0.0067993123065784086,0.9999794653548858,0.007141171642424283
2.4,50.0,0.004600497714224967,0.9999899640953346,0.0025608499130407043
2.4,51.0,0.004400633723440304,0.9999907477489229,0.0024692746920431173
2.4,52.0,0.024235487187137948,0.9997101562343583,0.06191774304021394
2.4,53.0,0.006578741495235859,0.9999798113186957,0.004891313369537809
2.4,54.0,0.31798881205872287,0.9511484921947849,10.482119675949091
2.4,55.0,0.0031851074835968054,0.999994953993831,0.0009597795107872942
2.4,56.0,0.007387233229499753,0.999972719702146,0.004202945797222808
2.4,57.0,0.0027221435037201006,0.9999967435889812,0.0009158496723533424
2.4,58.0,0.00344871469358157,0.9999941036799329,0.001030719604258014
2.4,59.0,0.0009843301525763002,0.9999995560460151,0.00011323380793024688
2.4,60.0,0.0019193699166592285,0.9999982571942971,0.00047417619839172886
2.4,61.0,0.01530867090015141,0.999885651471738,0.0384276829289583
2.4,62.0,0.004337092458158924,0.999990799624922,0.002742759298357136
2.4,63.0,0.18868069273323423,0.9833351716280715,3.5338579874542204
2.4,64.0,0.0027459069461694447,0.9999962306805897,0.0005545293017048264
2.4,65.0,0.004534832730342642,0.9999898375780979,0.0018873556655643468
2.4,66.0,0.009153572366440254,0.9999583439586811,0.009656878815005446
2.4,67.0,0.0036077166754833103,0.9999940001790135,0.0012690731480128501
2.4,68.0,0.00888964039282727,0.9999620236661921,0.01017970342953886
2.4,69.0,0.008569500452750694,0.9999634216837986,0.011055879918152246
2.4,70.0,0.013141358719208246,0.9999167079917505,0.02658089576280239
2.4,71.0,0.024053704674035958,0.9997152839393493,0.06576096048964454
2.4,72.0,0.01692482184255898,0.9998576218674351,0.03767538834424867
2.4,73.0,0.10558673021805746,0.9944179989274332,1.2915943114322022
2.4,74.0,0.00529248158343932,0.9999860630531141,0.0024935270116715267
2.4,75.0,0.0022146559884616383,0.9999981680839616,0.0005550754665904657
2.4,76.0,0.0008074934557411077,0.9999997053062349,7.339645754272963e-05
2.4,77.0,0.00622634308741369,0.9999809172726303,0.002649125913954402
2.4,78.0,0.062191316381533905,0.9981014309153287,0.35364921821163603
2.4,79.0,0.005715724862887598,0.9999840861543966,0.00253782900676694
2.4,80.0,0.0028476170238417157,0.999995954692822,0.0008978359947821423
2.4,81.0,0.0031634177259226106,0.999995572299475,0.0013616341436877518
2.4,82.0,0.008652010250472684,0.9999628281189225,0.006450766005038976
2.4,83.0,0.00994886688630219,0.9999510717770237,0.012550103381605376
2.4,84.0,0.003167101868364165,0.9999955832364925,0.000976389672145701
2.4,85.0,0.11040208897202516,0.9939084725158915,2.029468152941682
2.4,86.0,0.0017172599965083039,0.9999987773753041,0.0002814178591443605
2.4,87.0,0.08555256802410077,0.9963616750961696,1.2349380272904111
2.4,88.0,0.07064207710214515,0.9975112521237086,0.477308090924592
2.4,89.0,0.06020429302760456,0.9982891821413533,0.561482232388179
2.4,90.0,0.007555129411703305,0.9999725413689278,0.00735554081440757
2.4,91.0,0.03236576252574654,0.9994866884772381,0.16342215178341443
2.4,92.0,0.0007876013413157006,0.9999997515361392,9.491118106824763e-05
2.4,93.0,0.2901497930255856,0.9592964532487452,11.402907513719548
2.4,94.0,0.0014735334893468948,0.9999990096158176,0.00026829977076861836
2.4,95.0,0.004251569993901719,0.9999910723974645,0.001871970707789304
2.4,96.0,0.0165661979204336,0.9998662102207512,0.03472439686381984
2.4,97.0,0.008333816914520642,0.9999653454320704,0.010300099838049765
2.4,98.0,0.0008730812587353067,0.9999996816282228,6.612202365523279e-05
2.4,99.0,0.004833014063685903,0.9999893749380351,0.002837770817547925
