arm,n_chains,rep,n_components,rho_fitted,innovation_mean,innovation_var,innovation_excess_kurtosis,score_rel_l2_t0.2,score_rel_l2_t0.8
clean,256,6,8,0.8052187557672031,-0.002073259253584269,0.397154794913829,3.7298037314614696,0.027175836562122482,0.019095108085972527
noised,256,6,8,0.8074671878725808,-0.002267302264654775,0.38070978368342145,3.3027521136605156,0.03278821100497081,0.015933982165909102
clean,256,7,8,0.8079173932973116,-0.00990940551898162,0.37425469775468234,3.5246433989960373,0.016020652998916383,0.014370709064870745
noised,256,7,8,0.7990349068022112,-0.005333076973014631,0.3587935505701554,3.521279666759959,0.045022660253667246,0.008369486072598568
clean,256,8,8,0.8031343900295318,0.006705113040083116,0.35404039814000626,3.5828637344056498,0.016597173678236325,0.006628895069328864
noised,256,8,8,0.8061092121567638,0.00587061237259373,0.3666333342452445,3.0515237666499733,0.018404702747644282,0.009280233954208381
clean,256,9,8,0.8049995871746547,0.017798185937500783,0.36250853754441975,3.165789359177605,0.01747127814882374,0.01590592031088245
noised,256,9,8,0.7920770338342019,0.012602867728053645,0.36673322437734207,2.2187774406244998,0.03125594743894224,0.01204246371377078
clean,256,10,8,0.795534882859725,-0.008044953506571247,0.3541009074538635,3.1114294771908755,0.01172101778530308,0.009822434875553756
noised,256,10,8,0.7815949075039714,-0.015482745284570847,0.3591244470301278,3.1067315081316096,0.03964770391284476,0.023134775473644544
clean,256,11,8,0.8077209859650248,0.002821662759526171,0.3560907639796116,2.6609161863195547,0.011914260848819538,0.006536680514895265
noised,256,11,8,0.8123667020567855,0.005872520926301438,0.35619075727259986,3.2098760532385224,0.028273601867440594,0.01212603371599019
clean,256,12,8,0.802172808752997,0.00048395589074218416,0.36001814867356313,3.099538462296385,0.010460482715921036,0.003617743953588991
noised,256,12,8,0.8036499693638212,0.0003867081095616043,0.3602812259607643,4.399879315035134,0.034704104168018265,0.008292142541435754
clean,256,13,8,0.7908703321488946,0.010176329236946242,0.37432032866380865,2.7554484449253094,0.019257416164049437,0.009904746391368126
