stage,seed,n_chains,arch,region,hp,checkpoint,at_cap,n_params,sq_err,sq_ref,risk
screen,10001,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 128}",64000,True,19329,7772.342329266044,1089372.4409566503,0.08446713585395949
screen,10001,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 128}",64000,True,19329,319.91507065066156,45204.21662967489,0.0841255421305564
screen,10001,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 64}",64000,True,6593,13712.420457392489,1430254.9479102963,0.09791524867793543
screen,10001,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 64}",64000,True,6593,7351.397074899742,1089372.4409566503,0.08214795347179776
screen,10001,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 64}",64000,True,6593,310.3503755699628,45204.21662967489,0.08285842310377706
screen,10001,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 128}",64000,True,21377,16496.462435175403,1430254.9479102963,0.10739614232849568
screen,10001,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 128}",64000,True,21377,9993.705421076642,1089372.4409566503,0.09578005449246077
screen,10001,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 128}",64000,True,21377,435.57705038337,45204.21662967489,0.09816191472877087
screen,10001,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 64}",32000,False,4801,43227.99779971491,1430254.9479102963,0.17385045470378624
screen,10001,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 64}",32000,False,4801,28141.550224260576,1089372.4409566503,0.16072588162749377
screen,10001,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 64}",32000,False,4801,1176.258317963089,45204.21662967489,0.16131021871373374
screen,10001,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 128}",8000,False,17793,45505.59196158206,1430254.9479102963,0.17837157812384674
screen,10001,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 128}",8000,False,17793,26289.968895879876,1089372.4409566503,0.15534842124289677
screen,10001,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 128}",8000,False,17793,1077.377912566165,45204.21662967489,0.1543812525316764
screen,10001,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 64}",32000,False,5057,36595.18347713769,1430254.9479102963,0.15995773099582278
screen,10001,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 64}",32000,False,5057,21083.647130067737,1089372.4409566503,0.1391184330419858
screen,10001,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 64}",32000,False,5057,882.7648235414343,45204.21662967489,0.13974395673149895
screen,10001,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 128}",64000,True,18305,33624.56296478869,1430254.9479102963,0.15332804374864847
screen,10001,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 128}",64000,True,18305,21719.641491936676,1089372.4409566503,0.14120111758131498
screen,10001,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 128}",64000,True,18305,828.611758840175,45204.21662967489,0.13538983915479635
screen,10001,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 64}",64000,True,5569,39793.36855470156,1430254.9479102963,0.16680098951718553
screen,10001,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 64}",64000,True,5569,27015.033106130388,1089372.4409566503,0.15747606709652504
screen,10001,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 64}",64000,True,5569,1176.2467522001068,45204.21662967489,0.1613094256564971
screen,10001,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 128}",64000,True,19329,43417.415683425876,1430254.9479102963,0.1742309302270611
screen,10001,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 128}",64000,True,19329,29850.223693013988,1089372.4409566503,0.1655333876024385
screen,10001,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 128}",64000,True,19329,1254.9915002464538,45204.21662967489,0.16662145342971008
screen,10001,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 64}",64000,True,6593,46201.795011576214,1430254.9479102963,0.17973087764339157
screen,10001,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 64}",64000,True,6593,30739.96660499622,1089372.4409566503,0.16798229236572426
screen,10001,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 64}",64000,True,6593,1423.807933853736,45204.21662967489,0.17747461002931897
screen,10001,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 128}",8000,False,21377,78272.94583109449,1430254.9479102963,0.23393710440180313
screen,10001,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 128}",8000,False,21377,48504.78595377307,1089372.4409566503,0.2110105182289731
screen,10001,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 128}",8000,False,21377,2293.830929544411,45204.21662967489,0.22526370790071798
screen,10001,2048,conv,all,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",32000,False,66433,9586.897684585809,1430254.9479102963,0.08187141883178777
screen,10001,2048,conv,bulk,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",32000,False,66433,6431.618210110103,1089372.4409566503,0.07683727173739772
screen,10001,2048,conv,centre,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",32000,False,66433,249.14757194119284,45204.21662967489,0.07424015258497697
screen,10001,2048,conv,all,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",16000,False,66433,17284.138783783932,1430254.9479102963,0.10993023161261124
screen,10001,2048,conv,bulk,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",16000,False,66433,11889.678380158066,1089372.4409566503,0.10447126690574336
screen,10001,2048,conv,centre,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",16000,False,66433,474.7668131864064,45204.21662967489,0.10248273404594861
screen,10001,2048,conv,all,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",32000,False,263937,10636.627586328346,1430254.9479102963,0.08623731920779672
screen,10001,2048,conv,bulk,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",32000,False,263937,7396.168183029584,1089372.4409566503,0.08239772043345396
screen,10001,2048,conv,centre,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",32000,False,263937,307.35125528447065,45204.21662967489,0.0824570933870766
screen,10001,2048,conv,all,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",8000,False,263937,35966.179194286786,1430254.9479102963,0.15857708213232524
screen,10001,2048,conv,bulk,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",8000,False,263937,26592.504699338846,1089372.4409566503,0.15623971216786084
screen,10001,2048,conv,centre,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",8000,False,263937,1110.7290161494327,45204.21662967489,0.15675253931054162
screen,10001,2048,conv,all,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,66433,29301.462543181184,1430254.9479102963,0.1431323888513206
screen,10001,2048,conv,bulk,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,66433,20735.50015647971,1089372.4409566503,0.13796504455961123
screen,10001,2048,conv,centre,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,66433,895.6538770719795,45204.21662967489,0.14076044506644353
screen,10001,2048,conv,all,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,66433,67631.64495408621,1430254.9479102963,0.21745442313011445
screen,10001,2048,conv,bulk,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,66433,49837.61257113145,1089372.4409566503,0.21388997154190492
screen,10001,2048,conv,centre,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,66433,2098.834030502306,45204.21662967489,0.21547633240546743
screen,10001,2048,conv,all,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,263937,42878.42459974395,1430254.9479102963,0.17314608685381
screen,10001,2048,conv,bulk,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,263937,29673.62075190734,1089372.4409566503,0.16504298842469511
screen,10001,2048,conv,centre,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,263937,1131.923002497643,45204.21662967489,0.15824098187700852
screen,10001,2048,conv,all,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,263937,158513.89042732172,1430254.9479102963,0.33291007078183754
screen,10001,2048,conv,bulk,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,263937,116486.72964235785,1089372.4409566503,0.32700171787608545
screen,10001,2048,conv,centre,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,263937,5071.591377192335,45204.21662967489,0.33495206041060266
screen,10001,2048,bimp,all,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",32000,False,8965,12430.730296849535,1430254.9479102963,0.09322697498227633
screen,10001,2048,bimp,bulk,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",32000,False,8965,8655.711530715953,1089372.4409566503,0.08913806351532609
screen,10001,2048,bimp,centre,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",32000,False,8965,316.79423721976667,45204.21662967489,0.08371420603360728
screen,10001,2048,bimp,all,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",64000,True,8965,15323.235413141156,1430254.9479102963,0.1035067106814942
screen,10001,2048,bimp,bulk,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",64000,True,8965,10912.8388186354,1089372.4409566503,0.10008769283598533
screen,10001,2048,bimp,centre,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",64000,True,8965,444.56588678353035,45204.21662967489,0.09916960731414928
screen,10001,2048,bimp,all,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",16000,False,34309,19324.087221566515,1430254.9479102963,0.1162365644117294
screen,10001,2048,bimp,bulk,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",16000,False,34309,14840.757895482271,1089372.4409566503,0.1167185404206313
screen,10001,2048,bimp,centre,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",16000,False,34309,621.6806532787833,45204.21662967489,0.1172719650518301
screen,10001,2048,bimp,all,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",16000,False,34309,30880.533591342963,1430254.9479102963,0.1469385224878706
screen,10001,2048,bimp,bulk,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",16000,False,34309,22891.764925274863,1089372.4409566503,0.14496109023604511
screen,10001,2048,bimp,centre,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",16000,False,34309,924.1733665480973,45204.21662967489,0.14298393684599292
screen,10001,2048,bimp,all,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",64000,True,8965,20101.784649705205,1430254.9479102963,0.11855246230863067
screen,10001,2048,bimp,bulk,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",64000,True,8965,14904.67964386735,1089372.4409566503,0.11696963395235128
screen,10001,2048,bimp,centre,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",64000,True,8965,598.7999222540285,45204.21662967489,0.11509365813487463
screen,10001,2048,bimp,all,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,8965,32886.09644929276,1430254.9479102963,0.15163499233683936
screen,10001,2048,bimp,bulk,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,8965,23061.91273659214,1089372.4409566503,0.14549881963919017
screen,10001,2048,bimp,centre,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,8965,1004.8315817836132,45204.21662967489,0.14909296941652234
screen,10001,2048,bimp,all,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,34309,38455.3304344619,1430254.9479102963,0.16397269864494485
screen,10001,2048,bimp,bulk,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,34309,28214.29363693203,1089372.4409566503,0.16093347863719606
screen,10001,2048,bimp,centre,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,34309,1259.5577587978548,45204.21662967489,0.16692430242144848
screen,10001,2048,bimp,all,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,34309,105570.27403333587,1430254.9479102963,0.27168402019439114
screen,10001,2048,bimp,bulk,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,34309,78667.46133574749,1089372.4409566503,0.2687258068614231
screen,10001,2048,bimp,centre,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,34309,2664.906834357861,45204.21662967489,0.24280159846460442
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 64}",4000,False,4801,56811.21122502294,1415723.1085441576,0.20032163850353787
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 64}",4000,False,4801,35070.54091686263,1076392.8781636478,0.18050358186740886
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 64}",4000,False,4801,1441.9074719189216,44848.53563990822,0.17930589272425987
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 128}",1000,False,17793,66395.76316390984,1415723.1085441576,0.21656138638988462
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 128}",1000,False,17793,38108.585287307294,1076392.8781636478,0.1881594372550706
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 128}",1000,False,17793,1604.8504177096677,44848.53563990822,0.18916602854586714
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 64}",1000,False,5057,74826.50212427342,1415723.1085441576,0.229899783067626
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 64}",1000,False,5057,45526.08216402367,1076392.8781636478,0.20565758474044016
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 64}",1000,False,5057,1864.8271567443196,44848.53563990822,0.20391311490814534
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 128}",2000,False,18305,78168.34598836367,1415723.1085441576,0.2349775118350607
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 128}",2000,False,18305,50466.61710515007,1076392.8781636478,0.2165293085998953
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 128}",2000,False,18305,2035.1649813151107,44848.53563990822,0.21302259796936052
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 64}",1000,False,5569,98677.19645695458,1415723.1085441576,0.26400930908950776
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 64}",1000,False,5569,61305.21550042609,1076392.8781636478,0.23865102494106233
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 64}",1000,False,5569,2583.9749862796148,44848.53563990822,0.24003248369238747
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 128}",500,False,19329,103602.00579465061,1415723.1085441576,0.2705172235081719
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 128}",500,False,19329,69561.79884787549,1076392.8781636478,0.25421431027397995
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 128}",500,False,19329,2989.957115006136,44848.53563990822,0.2582012532837794
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 64}",500,False,6593,124174.02303980239,1415723.1085441576,0.2961598731472558
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 64}",500,False,6593,85661.99905743627,1076392.8781636478,0.28210364313299346
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 64}",500,False,6593,3945.763754881461,44848.53563990822,0.2966138362743654
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 128}",500,False,21377,177538.09867187214,1415723.1085441576,0.35412502791080624
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 128}",500,False,21377,117277.64098463206,1076392.8781636478,0.33008227432232246
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 128}",500,False,21377,5382.841610562975,44848.53563990822,0.34644290116542953
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 64}",8000,False,4801,121485.38030706733,1415723.1085441576,0.2929360682904424
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 64}",8000,False,4801,84822.23127404442,1076392.8781636478,0.2807174682849038
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 64}",8000,False,4801,3199.8495843827573,44848.53563990822,0.26711030808877767
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 128}",16000,False,17793,160248.35037374444,1415723.1085441576,0.33643999917995454
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 128}",16000,False,17793,116921.6048697221,1076392.8781636478,0.3295808550445394
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 128}",16000,False,17793,4499.511625795181,44848.53563990822,0.3167441156386489
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 64}",4000,False,5057,219304.67960395914,1415723.1085441576,0.39358160185557123
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 64}",4000,False,5057,153838.04743984574,1076392.8781636478,0.3780475881476582
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 64}",4000,False,5057,5771.766397489529,44848.53563990822,0.35874035951815175
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 128}",4000,False,18305,221170.34563388853,1415723.1085441576,0.3952521926154994
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 128}",4000,False,18305,167529.76118837713,1076392.8781636478,0.39451232617299437
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 128}",4000,False,18305,6520.692246178209,44848.53563990822,0.3813051913326675
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 64}",2000,False,5569,401797.41805799527,1415723.1085441576,0.53273890083139
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 64}",2000,False,5569,295173.0455474543,1076392.8781636478,0.5236642671639692
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 64}",2000,False,5569,12262.290796898753,44848.53563990822,0.5228916080776431
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 128}",2000,False,19329,366249.06409807765,1415723.1085441576,0.5086266377665234
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 128}",2000,False,19329,280207.59985489305,1076392.8781636478,0.5102165564029749
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 128}",2000,False,19329,11792.780293686686,44848.53563990822,0.5127834146886386
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 64}",1000,False,6593,536321.6271406427,1415723.1085441576,0.6154935336353923
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 64}",1000,False,6593,407816.6105398217,1076392.8781636478,0.6155269144389889
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 64}",1000,False,6593,20024.288013784873,44848.53563990822,0.6681968253130388
screen,10002,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 128}",2000,False,21377,658931.8098210284,1415723.1085441576,0.6822304136967132
screen,10002,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 128}",2000,False,21377,501618.85938240244,1076392.8781636478,0.6826553848603413
screen,10002,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 128}",2000,False,21377,26912.215892093915,44848.53563990822,0.7746412066821933
screen,10002,32,conv,all,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",500,False,66433,191096.42476771315,1415723.1085441576,0.36739828139060254
screen,10002,32,conv,bulk,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",500,False,66433,136942.48279059204,1076392.8781636478,0.3566840513684115
screen,10002,32,conv,centre,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",500,False,66433,5104.180561213005,44848.53563990822,0.3373563435628741
screen,10002,32,conv,all,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",500,False,66433,100007.64306253448,1415723.1085441576,0.26578314466530156
screen,10002,32,conv,bulk,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",500,False,66433,70313.99884879113,1076392.8781636478,0.25558507590138496
screen,10002,32,conv,centre,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",500,False,66433,2975.0138202519397,44848.53563990822,0.25755522221249133
screen,10002,32,conv,all,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",1000,False,263937,272285.0231380486,1415723.1085441576,0.4385536364033728
screen,10002,32,conv,bulk,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",1000,False,263937,201977.2524669062,1076392.8781636478,0.4331774318939614
screen,10002,32,conv,centre,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",1000,False,263937,8597.4664610911,44848.53563990822,0.43783564106178874
screen,10002,32,conv,all,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",64000,True,263937,103138.67466805641,1415723.1085441576,0.2699116391895667
screen,10002,32,conv,bulk,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",64000,True,263937,75870.14871512423,1076392.8781636478,0.26549115681960556
screen,10002,32,conv,centre,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",64000,True,263937,3209.069653252532,44848.53563990822,0.2674948580274923
screen,10002,32,conv,all,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",2000,False,66433,694766.956541868,1415723.1085441576,0.7005359334534831
screen,10002,32,conv,bulk,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",2000,False,66433,520947.54922642506,1076392.8781636478,0.6956833218489373
screen,10002,32,conv,centre,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",2000,False,66433,19047.92308246136,44848.53563990822,0.6517029406632546
screen,10002,32,conv,all,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",500,False,66433,356947.20392248174,1415723.1085441576,0.502126141069646
screen,10002,32,conv,bulk,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",500,False,66433,251840.07750020528,1076392.8781636478,0.48370103240743667
screen,10002,32,conv,centre,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",500,False,66433,9330.570179162147,44848.53563990822,0.45612088487954366
screen,10002,32,conv,all,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",500,False,263937,420404.4749712647,1415723.1085441576,0.5449347515523437
screen,10002,32,conv,bulk,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",500,False,263937,296152.4335194887,1076392.8781636478,0.5245323101119637
screen,10002,32,conv,centre,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",500,False,263937,11900.220904897013,44848.53563990822,0.515114029042715
screen,10002,32,conv,all,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",1000,False,263937,456629.868996455,1415723.1085441576,0.5679276295597192
screen,10002,32,conv,bulk,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",1000,False,263937,339872.37251992343,1076392.8781636478,0.5619174560999157
screen,10002,32,conv,centre,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",1000,False,263937,13382.012825908967,44848.53563990822,0.5462438837131911
screen,10002,32,bimp,all,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",1000,False,8965,132275.78369562738,1415723.1085441576,0.30566872900452075
screen,10002,32,bimp,bulk,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",1000,False,8965,90238.20661223255,1076392.8781636478,0.28954083330407077
screen,10002,32,bimp,centre,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",1000,False,8965,4017.795115366361,44848.53563990822,0.29930898868882433
screen,10002,32,bimp,all,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",500,False,8965,99838.59758087675,1415723.1085441576,0.2655584196305976
screen,10002,32,bimp,bulk,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",500,False,8965,65725.70203825374,1076392.8781636478,0.24710538455297526
screen,10002,32,bimp,centre,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",500,False,8965,2433.7654547220773,44848.53563990822,0.23295134779302865
