arm,n_chains,rep,n_components,rho_fitted,innovation_mean,innovation_var,innovation_excess_kurtosis,score_rel_l2_t0.2,score_rel_l2_t0.8
clean,512,3,8,0.8500581200827482,-0.006992601040309534,0.27992615302896373,2.709377278350412,0.009392222478147543,0.006773636016817686
noised,512,3,8,0.850833536462004,-0.0025920914686775208,0.2774283178661663,3.1130002051704917,0.01911613245697465,0.004631447227681119
clean,512,4,8,0.8454303679145271,0.0029446394655112274,0.27415488944344707,2.761793981951304,0.007382082455534991,0.006588947160537424
noised,512,4,8,0.8386348045022868,0.001343080543098678,0.2715168698042647,2.8383281511751566,0.020958082197011174,0.01408324677979179
clean,512,5,8,0.8470452986599345,-0.00383626423430314,0.2763978541107183,2.8633459560465955,0.007030322541437914,0.005167427343155758
noised,512,5,8,0.8529994004019386,-0.004702459444194697,0.2626428165893666,2.233578772536834,0.02512685646648208,0.008455900070539715
clean,512,6,8,0.8508473994612654,-0.0003367620553079794,0.2895608975543629,2.9547347582492467,0.011835869435327872,0.0069996568280869245
noised,512,6,8,0.8403102392926555,0.003526240692173461,0.28873272872480216,2.589137691257629,0.019746653827448227,0.007328182972653076
clean,512,7,8,0.8494647863617738,0.0014382453298755708,0.27512429452315146,2.907357962082469,0.006600524768656113,0.002050575439336848
noised,512,7,8,0.8474508727280579,0.002725795718339143,0.2812209302325623,2.1304384486056342,0.022008399940345445,0.004919972318698345
clean,512,8,8,0.8457913804608774,-0.001659802258551431,0.2784020192246428,2.937962273243908,0.0101171405205663,0.004319351450996167
noised,512,8,8,0.842587787737754,0.001969591477558016,0.29807053944466155,2.7333711281348956,0.02320826523784577,0.007571264551874704
clean,512,9,8,0.8462218559424876,0.0026891132713109983,0.2831487088251831,3.394146902544004,0.009833235092277914,0.004080509361124514
noised,512,9,8,0.8386042034845621,0.005720497568643544,0.2855975482716398,3.1517886217760687,0.025551186971537184,0.012056149917886417
clean,512,10,8,0.8479719208967158,6.671608326077356e-05,0.2795685796576031,3.0309521871210965,0.0051561665823343285,0.0017157578217434303
noised,512,10,8,0.8580960584928221,-0.0019076301949922253,0.265937039509569,2.056276620361108,0.025428332375648875,0.007807509551951733
clean,512,11,8,0.8492719051180807,0.005125795046632465,0.27178867027471887,2.960546395900443,0.009351058499030236,0.005890137462681486
noised,512,11,8,0.8527132255472901,0.007560598614785893,0.2673073783332577,3.8707024426836707,0.026982148200281976,0.009201940210162173
clean,512,12,8,0.848827703221817,0.0001984117348280281,0.28336774483726895,3.1761193734186257,0.009906734682437858,0.002977750667223017
noised,512,12,8,0.846263398969141,-0.0004602203408059008,0.2796856482107361,3.535655700855772,0.02022700315770558,0.004888889907160961
clean,512,13,8,0.8515943535143992,-0.0031525901738914436,0.27901520631729637,2.948770825303466,0.005393326871506354,0.003723952416402431
noised,512,13,8,0.8507910991507023,-0.004737272004353048,0.28618746705661535,3.160858446477678,0.016420147710420534,0.006783524401178177
clean,512,14,8,0.8500648760639428,-0.0019912871199272435,0.284461527924535,3.2793420258091945,0.009285278968034032,0.004669231727227075
noised,512,14,8,0.8517286496401612,-0.002343296917836086,0.2858050635155453,2.6312063283075684,0.019890429885061196,0.00732670095950327
