n_chains,t,em_bp_score_rel_l2,em_bp_mean_rel_l2,net_score_rel_l2_selected,net_mean_rel_l2_selected,net_score_rel_l2_oracle,net_mean_rel_l2_oracle,mode_selected,mode_oracle,selection_agrees,ratio_selected,ratio_oracle,seed
4096,0.1,0.0329780623583117,0.0110050511206422,0.2249899790928292,0.0750810097526776,0.2249899790928292,0.0750810097526776,eps,eps,1,6.822413538075056,6.822413538075056,1
4096,0.2,0.0157354865999776,0.0093481580584718,0.1689297285437117,0.1003579897684007,0.1689297285437117,0.1003579897684007,eps,eps,1,10.735589742992264,10.735589742992264,1
4096,0.4,0.0052695682312146,0.0060766046162913,0.1397341258797785,0.1611344605701758,0.1397341258797785,0.1611344605701758,x0,x0,1,26.517186939919444,26.517186939919444,1
4096,0.8,0.0033347549498586,0.0092233810057083,0.0588511474721897,0.1627725466850695,0.0588511474721897,0.1627725466850695,x0,x0,1,17.647817712867994,17.647817712867994,1
4096,1.6,0.0008897729001847,0.0109473180505467,0.0177047257332039,0.2178300368092162,0.0177047257332039,0.2178300368092162,x0,x0,1,19.89802760853722,19.89802760853722,1
32,0.1,0.2068425391758638,0.0690250595326475,1.420937221374112,0.474178458107749,1.420937221374112,0.474178458107749,eps,eps,1,6.869656633667545,6.869656633667545,8
32,0.2,0.135639251395872,0.0805807404127695,0.9006750284669877,0.5350741759355575,0.9006750284669877,0.5350741759355575,eps,eps,1,6.640224118004812,6.640224118004812,8
32,0.4,0.0809368233344096,0.0933323287074073,0.5071760103807293,0.5848502098703098,0.5071760103807293,0.5848502098703098,eps,eps,1,6.266319698330779,6.266319698330779,8
32,0.8,0.0480558466111325,0.1329145288067237,0.2425219514580081,0.670775632446372,0.2425219514580081,0.670775632446372,x0,x0,1,5.046669002015374,5.046669002015374,8
32,1.6,0.0301654538200215,0.3711405652366968,0.0702595507906142,0.8644381599323911,0.0702595507906142,0.8644381599323911,x0,x0,1,2.3291395252930425,2.3291395252930425,8
64,0.1,0.0629825146421999,0.0210177840593874,1.2938070260909322,0.4317540644951872,1.2938070260909322,0.4317540644951872,eps,eps,1,20.54232088764596,20.54232088764596,8
64,0.2,0.0409117867406064,0.0243049267320545,0.8365740581807752,0.4969929893049659,0.8365740581807752,0.4969929893049659,eps,eps,1,20.448240588584344,20.448240588584344,8
64,0.4,0.0254219480808952,0.0293153291285652,0.4450643734988005,0.5132261521028393,0.4450643734988005,0.5132261521028393,eps,eps,1,17.507091591980256,17.507091591980256,8
64,0.8,0.0194365371846849,0.0537582492811248,0.2204129185089363,0.6096257016049191,0.2204129185089363,0.6096257016049191,x0,x0,1,11.340133091331266,11.340133091331266,8
64,1.6,0.0141445886096206,0.1740279010200352,0.0571705590613128,0.7033977917756539,0.0571705590613128,0.7033977917756539,x0,x0,1,4.041867928377035,4.041867928377035,8
128,0.1,0.0541256837100018,0.0180621866044278,1.0799249686867878,0.3603798597300152,1.0799249686867878,0.3603798597300152,eps,eps,1,19.952172326780772,19.952172326780772,8
128,0.2,0.0428076938875963,0.0254312496812459,0.7260767983268331,0.4313486354694667,0.7260767983268331,0.4313486354694667,eps,eps,1,16.961362138155636,16.961362138155636,8
128,0.4,0.0352684868726322,0.0406698690929466,0.4020766518013005,0.4636548444265237,0.4020766518013005,0.4636548444265237,x0,x0,1,11.400450868599805,11.400450868599805,8
128,0.8,0.0293543448857942,0.081189266115677,0.1714686032473912,0.4742538153618628,0.1714686032473912,0.4742538153618628,x0,x0,1,5.841336398904682,5.841336398904682,8
128,1.6,0.016526468900469,0.2033333576110734,0.0429212577767341,0.5280815586919524,0.0429212577767341,0.5280815586919524,x0,x0,1,2.5971221097034265,2.5971221097034265,8
256,0.1,0.0493063184292521,0.0164539247026993,0.7524158108098857,0.251087355344736,0.7524158108098857,0.251087355344736,eps,eps,1,15.2600282231475,15.2600282231475,8
256,0.2,0.0286959423896871,0.0170477222544855,0.5365997653048344,0.3187838767067823,0.5365997653048344,0.3187838767067823,eps,eps,1,18.699499672040034,18.699499672040034,8
256,0.4,0.0159218806961741,0.0183603227993713,0.3298293720974206,0.3803428662719304,0.3298293720974206,0.3803428662719304,x0,x0,1,20.71547817693892,20.71547817693892,8
256,0.8,0.0101784234640832,0.0281518369590125,0.1394829359904215,0.3857867464861289,0.1394829359904215,0.3857867464861289,x0,x0,1,13.703785903840377,13.703785903840377,8
256,1.6,0.0061886534299449,0.0761420778135058,0.0353811444070261,0.435311797803262,0.0353811444070261,0.435311797803262,x0,x0,1,5.717099011527736,5.717099011527736,8
512,0.1,0.0655402487727886,0.0218713210123566,0.5375977715356771,0.1794008057178152,0.5375977715356771,0.1794008057178152,eps,eps,1,8.20255921516855,8.20255921516855,8
512,0.2,0.042406873411907,0.025193129739037,0.3899548826480607,0.2316648967609364,0.3899548826480607,0.2316648967609364,eps,eps,1,9.195558438377311,9.195558438377311,8
512,0.4,0.021725326098466,0.0250525680791773,0.2708663380720344,0.3123496210897493,0.2708663380720344,0.3123496210897493,x0,x0,1,12.467768577759545,12.467768577759545,8
512,0.8,0.0146424124300599,0.0404984926076463,0.1154948580919074,0.3194396878928175,0.1154948580919074,0.3194396878928175,x0,x0,1,7.88769327756425,7.88769327756425,8
512,1.6,0.00827823270086,0.1018512097344572,0.0338247059948164,0.4161621627435635,0.0338247059948164,0.4161621627435635,x0,x0,1,4.085981539429588,4.085981539429588,8
1024,0.1,0.0434466918641195,0.0144985190394886,0.3629560148239448,0.1211214126009853,0.3629560148239448,0.1211214126009853,eps,eps,1,8.354054112085153,8.354054112085153,8
1024,0.2,0.0250651895863885,0.0148907599730316,0.2636239600281144,0.1566140602443513,0.2636239600281144,0.1566140602443513,eps,eps,1,10.51753305593481,10.51753305593481,8
1024,0.4,0.0133302326700191,0.015371762889235,0.203140075589169,0.234251055668445,0.203140075589169,0.234251055668445,eps,eps,1,15.239049506318697,15.239049506318697,8
1024,0.8,0.0081012736002336,0.0224067837577116,0.0951220377885339,0.2630918342591319,0.0951220377885339,0.2630918342591319,x0,x0,1,11.741615267232866,11.741615267232866,8
1024,1.6,0.004453315616023,0.0547913545332172,0.0269480138705743,0.3315548030407239,0.0269480138705743,0.3315548030407239,x0,x0,1,6.051224793862669,6.051224793862669,8
2048,0.1,0.0300999415477794,0.0100445984928574,0.270042053798391,0.0901152582733686,0.270042053798391,0.0901152582733686,eps,eps,1,8.9715142260239,8.9715142260239,8
2048,0.2,0.015565966065483,0.0092474490819465,0.1991142607031789,0.1182900553422817,0.1991142607031789,0.1182900553422817,eps,eps,1,12.7916417050855,12.7916417050855,8
2048,0.4,0.0057250415736393,0.0066018338748824,0.1624672380713896,0.187349157567158,0.1624672380713896,0.187349157567158,eps,eps,1,28.378350791278436,28.378350791278436,8
2048,0.8,0.003933532774025,0.010879501498247,0.0728905769327806,0.2016032880633181,0.0728905769327806,0.2016032880633181,x0,x0,1,18.53056301300208,18.53056301300208,8
2048,1.6,0.0015728346986175,0.0193513667174259,0.0225680248122171,0.2776656215767846,0.0225680248122171,0.2776656215767846,x0,x0,1,14.34863106215364,14.34863106215364,8
4096,0.1,0.0338949564989308,0.0113110262498083,0.2206779602014402,0.0736420535211891,0.2206779602014402,0.0736420535211891,eps,eps,1,6.5106429686198535,6.5106429686198535,8
4096,0.2,0.0144914794230488,0.0086091166794896,0.1633236069493807,0.0970274978623612,0.1633236069493807,0.0970274978623612,eps,eps,1,11.270319763875357,11.270319763875357,8
4096,0.4,0.0054861778375562,0.0063263880664859,0.1374878747521392,0.1585441952253401,0.1374878747521392,0.1585441952253401,eps,eps,1,25.060776158394095,25.060776158394095,8
4096,0.8,0.0032663122412659,0.009034079786307,0.0628179001079344,0.1737439288300818,0.0628179001079344,0.1737439288300818,x0,x0,1,19.232056052175473,19.232056052175473,8
4096,1.6,0.0007270253171142,0.0089449536793009,0.0227069743245906,0.2793751864608179,0.0227069743245906,0.2793751864608179,x0,x0,1,31.232714721296432,31.232714721296432,8
32,0.1,0.1134578026262638,0.0378618035338596,1.4124082859303435,0.471332282078863,1.4124082859303435,0.471332282078863,eps,eps,1,12.448754102729216,12.448754102729216,9
32,0.2,0.0884643446680431,0.0525550113268931,0.9093553301387072,0.5402309806842945,0.9093553301387072,0.5402309806842945,eps,eps,1,10.279342864642311,10.279342864642311,9
32,0.4,0.0599053277169023,0.0690798515120604,0.514408511493136,0.5931903712874534,0.514408511493136,0.5931903712874534,eps,eps,1,8.587024411653374,8.587024411653374,9
32,0.8,0.0355656131867027,0.0983686076053376,0.2474163615899194,0.6843127618977369,0.2474163615899194,0.6843127618977369,x0,x0,1,6.95661734527393,6.95661734527393,9
32,1.6,0.0136436647219157,0.1678647855591315,0.0634881038844618,0.7811256844359471,0.0634881038844618,0.7811256844359471,x0,x0,1,4.653302846300603,4.653302846300603,9
64,0.1,0.1135300811035104,0.0378859234572311,1.294372697711983,0.4319428337757931,1.294372697711983,0.4319428337757931,eps,eps,1,11.401143072661467,11.401143072661467,9
64,0.2,0.077087390764439,0.0457961759620565,0.8426274065392819,0.5005891702605896,0.8426274065392819,0.5005891702605896,eps,eps,1,10.930807207032778,10.930807207032778,9
64,0.4,0.048867566366751,0.0563516527999637,0.4687843436031988,0.5405788446784617,0.4687843436031988,0.5405788446784617,eps,eps,1,9.592954559778407,9.592954559778407,9
64,0.8,0.029397283134098,0.0813080262134289,0.2083007662089637,0.5761254903025721,0.2083007662089637,0.5761254903025721,x0,x0,1,7.085714868914356,7.085714868914356,9
64,1.6,0.0142527218578995,0.1753583180966869,0.052889779743501,0.6507292370393174,0.052889779743501,0.6507292370393174,x0,x0,1,3.7108546894281127,3.7108546894281127,9
128,0.1,0.0901842314999451,0.030095221094231,1.1037734307626057,0.3683382880161126,1.1037734307626057,0.3683382880161126,eps,eps,1,12.239095598028984,12.239095598028984,9
128,0.2,0.0657659915010082,0.0390703445690974,0.7432096359532646,0.4415269336176943,0.7432096359532646,0.4415269336176943,eps,eps,1,11.300820058979433,11.300820058979433,9
128,0.4,0.0382923530852336,0.0441568415696852,0.4028008970795594,0.4644900081454648,0.4028008970795594,0.4644900081454648,eps,eps,1,10.519094926942165,10.519094926942165,9
128,0.8,0.02230079455917,0.0616803117596304,0.1687519920030242,0.4667401176755456,0.1687519920030242,0.4667401176755456,x0,x0,1,7.567084282816896,7.567084282816896,9
128,1.6,0.0072166211237839,0.0887896750687218,0.0380935346502457,0.4686836825432446,0.0380935346502457,0.4686836825432446,x0,x0,1,5.2785831481024195,5.2785831481024195,9
256,0.1,0.0465625371205974,0.0155383022735362,0.8012920482214688,0.2673977584683309,0.8012920482214688,0.2673977584683309,eps,eps,1,17.208943020998078,17.208943020998078,9
256,0.2,0.0274473081392126,0.0163059320177175,0.5678522108328807,0.3373503696241589,0.5678522108328807,0.3373503696241589,eps,eps,1,20.688812467610184,20.688812467610184,9
256,0.4,0.0134705434377032,0.0155335623045217,0.3338062723429277,0.3849288303073193,0.3338062723429277,0.3849288303073193,x0,x0,1,24.780460705736985,24.780460705736985,9
256,0.8,0.0084184431206563,0.0232840222277767,0.1429972040830966,0.3955066311740036,0.1429972040830966,0.3955066311740036,x0,x0,1,16.98618165302142,16.98618165302142,9
256,1.6,0.0038700109906843,0.0476146679285653,0.0350830564830414,0.431644273977565,0.0350830564830414,0.431644273977565,x0,x0,1,9.065363526742342,9.065363526742342,9
512,0.1,0.0471352922647444,0.0157294353841619,0.5055526400508453,0.1687070813162239,0.5055526400508453,0.1687070813162239,eps,eps,1,10.725564980297802,10.725564980297802,9
512,0.2,0.0260439554926659,0.0154722264778004,0.3760799894281621,0.2234220824037232,0.3760799894281621,0.2234220824037232,eps,eps,1,14.44020243138826,14.44020243138826,9
512,0.4,0.0103317383460606,0.0119140480155649,0.2526812162473109,0.2913794409195107,0.2526812162473109,0.2913794409195107,eps,eps,1,24.456795921826192,24.456795921826192,9
512,0.8,0.0069166602514647,0.0191303390340574,0.1092935651893083,0.3022879367060954,0.1092935651893083,0.3022879367060954,x0,x0,1,15.801493960349395,15.801493960349395,9
512,1.6,0.0045105823106712,0.0554959351288807,0.0295495737974986,0.3635630873362839,0.0295495737974986,0.3635630873362839,x0,x0,1,6.5511660717485825,6.5511660717485825,9
1024,0.1,0.0430562715906595,0.0143682325774983,0.3544373361506938,0.1182786593409283,0.3544373361506938,0.1182786593409283,eps,eps,1,8.231956067175675,8.231956067175675,9
1024,0.2,0.0242260571935048,0.0143922471249655,0.2619302718833765,0.1556078718193431,0.2619302718833765,0.1556078718193431,eps,eps,1,10.811923285378905,10.811923285378905,9
1024,0.4,0.0118817453898349,0.013701439229458,0.1984525950577275,0.2288456857052274,0.1984525950577275,0.2288456857052274,eps,eps,1,16.70231001814829,16.70231001814829,9
1024,0.8,0.0098441634009294,0.0272273288725668,0.1062245971440045,0.2937996783477472,0.1062245971440045,0.2937996783477472,x0,x0,1,10.790617020231023,10.790617020231023,9
1024,1.6,0.0051346072333349,0.0631736237822989,0.0318464131434626,0.391822242932119,0.0318464131434626,0.391822242932119,x0,x0,1,6.202307537119733,6.202307537119733,9
2048,0.1,0.0475915237337125,0.0158816835843225,0.2704065784017735,0.0902369031368954,0.2704065784017735,0.0902369031368954,eps,eps,1,5.681822248742682,5.681822248742682,9
2048,0.2,0.0207780157501973,0.0123438302425638,0.1972681875370505,0.1171933378283476,0.1972681875370505,0.1171933378283476,eps,eps,1,9.494082106236569,9.494082106236569,9
2048,0.4,0.0066985188166414,0.0077243995290551,0.1596266051635601,0.1840734806457249,0.1596266051635601,0.1840734806457249,eps,eps,1,23.830134621252594,23.830134621252594,9
2048,0.8,0.0023154368164148,0.0064041155267925,0.0740336527149746,0.2047648467433704,0.0740336527149746,0.2047648467433704,x0,x0,1,31.973946423469005,31.973946423469005,9
2048,1.6,0.0011807853834061,0.014527789213292,0.0247323561090789,0.3042944648114783,0.0247323561090789,0.3042944648114783,x0,x0,1,20.945682811330062,20.945682811330062,9
4096,0.1,0.0318887885438537,0.0106415514740517,0.2246356045899088,0.0749627520613034,0.2246356045899088,0.0749627520613034,eps,eps,1,7.04434426165133,7.04434426165133,9
4096,0.2,0.0167272779389586,0.0099373627290049,0.1652544936792141,0.0981746015269859,0.1652544936792141,0.0981746015269859,eps,eps,1,9.879341652734071,9.879341652734071,9
4096,0.4,0.0057619413436524,0.0066443848587511,0.143349985732297,0.1653040907386445,0.143349985732297,0.1653040907386445,eps,eps,1,24.878765190870254,24.878765190870254,9
4096,0.8,0.0030757501671553,0.0085070165864052,0.0638389733158265,0.1765680485548336,0.0638389733158265,0.1765680485548336,x0,x0,1,20.755578264300187,20.755578264300187,9
4096,1.6,0.0007109156806362,0.0087467488180745,0.0202808943886471,0.2495259196767781,0.0202808943886471,0.2495259196767781,x0,x0,1,28.527847874303852,28.527847874303852,9
32,0.1,0.139236884247304,0.0464644954688894,1.3869933631722613,0.4628511129567672,1.3869933631722613,0.4628511129567672,eps,eps,1,9.96139328073996,9.96139328073996,0
32,0.2,0.0874934400795001,0.0519782150838453,0.8816714938837555,0.5237845317402554,0.8816714938837555,0.5237845317402554,eps,eps,1,10.077001122399947,10.077001122399947,0
32,0.4,0.0426069806960901,0.0491322560452779,0.4939478893626424,0.5695961970714585,0.4939478893626424,0.5695961970714585,eps,eps,1,11.593121157443814,11.593121157443814,0
32,0.8,0.0262559459339216,0.0726196067342525,0.2547092323365937,0.7044836369795214,0.2547092323365937,0.7044836369795214,x0,x0,1,9.701011457656897,9.701011457656897,0
32,1.6,0.0138590097829196,0.170514282833025,0.0681327091470288,0.8382705705276766,0.0681327091470288,0.8382705705276766,x0,x0,1,4.916131109958379,4.916131109958379,0
64,0.1,0.1026606499864604,0.0342587047384428,1.2946630099195295,0.4320397133513815,1.2946630099195295,0.4320397133513815,eps,eps,1,12.611093053572896,12.611093053572896,0
64,0.2,0.0624798036573326,0.0371180818807258,0.8391369525449307,0.4985155568754741,0.8391369525449307,0.4985155568754741,eps,eps,1,13.430531202484802,13.430531202484802,0
64,0.4,0.0312549457425372,0.0360416526075157,0.4451989622258914,0.5133813531448329,0.4451989622258914,0.5133813531448329,eps,eps,1,14.244112464415077,14.244112464415077,0
64,0.8,0.0150674270272218,0.041674012734778,0.2099504569599781,0.5806882622504308,0.2099504569599781,0.5806882622504308,x0,x0,1,13.934061640429237,13.934061640429237,0
64,1.6,0.0057735224103417,0.0710345146327199,0.053785792465489,0.661753326717595,0.053785792465489,0.661753326717595,x0,x0,1,9.315940710500444,9.315940710500444,0
128,0.1,0.0590770420193534,0.019714495667313,1.1152911469447302,0.3721818448024435,1.1152911469447302,0.3721818448024435,eps,eps,1,18.878588176086467,18.878588176086467,0
128,0.2,0.0454754051758138,0.0270160870244178,0.7439516731541475,0.441967764029582,0.7439516731541475,0.441967764029582,eps,eps,1,16.35942924044179,16.35942924044179,0
128,0.4,0.0284388752092659,0.0327942997976757,0.4072648629625006,0.4696376321064882,0.4072648629625006,0.4696376321064882,eps,eps,1,14.320709239224938,14.320709239224938,0
128,0.8,0.0167867187934914,0.0464292895868161,0.1753285379514729,0.4849297567633174,0.1753285379514729,0.4849297567633174,x0,x0,1,10.44447935944762,10.44447935944762,0
128,1.6,0.0050098601583823,0.0616387985419513,0.0451264900994095,0.5552136275677976,0.0451264900994095,0.5552136275677976,x0,x0,1,9.007534875779884,9.007534875779884,0
256,0.1,0.0678425647471166,0.0226396228221494,0.781226877112397,0.2607018455489925,0.781226877112397,0.2607018455489925,eps,eps,1,11.515291027460744,11.515291027460744,0
256,0.2,0.0361696296441222,0.0214876999628422,0.5558124537759492,0.3301977753120163,0.5558124537759492,0.3301977753120163,eps,eps,1,15.3668273422941,15.3668273422941,0
256,0.4,0.0222800245514579,0.0256922188118756,0.3355621362967462,0.3869536054955693,0.3355621362967462,0.3869536054955693,x0,x0,1,15.061120580084287,15.061120580084287,0
256,0.8,0.0174776033943089,0.0483401621996857,0.1450587720590513,0.4012085874488428,0.1450587720590513,0.4012085874488428,x0,x0,1,8.299694688476887,8.299694688476887,0
256,1.6,0.0111157980343844,0.136763185800314,0.0402838318065588,0.4956319966472028,0.0402838318065588,0.4956319966472028,x0,x0,1,3.624016168875067,3.624016168875067,0
512,0.1,0.0413397614979407,0.0137954190169493,0.5318224543811498,0.1774735347995626,0.5318224543811498,0.1774735347995626,eps,eps,1,12.864671568258585,12.864671568258585,0
512,0.2,0.0225141744780068,0.0133752496460274,0.383504683579608,0.2278329542266273,0.383504683579608,0.2278329542266273,eps,eps,1,17.03392162809424,17.03392162809424,0
512,0.4,0.0092834908621752,0.0107052610295911,0.2616855306482769,0.3017627695063457,0.2616855306482769,0.3017627695063457,eps,eps,1,28.188268242336513,28.188268242336513,0
512,0.8,0.0051824233389328,0.0143337263776694,0.1132062109745778,0.3131096682457543,0.1132062109745778,0.3131096682457543,x0,x0,1,21.84426156854426,21.84426156854426,0
512,1.6,0.0035085703382949,0.0431676840102175,0.0313469705123547,0.3856773521070492,0.0313469705123547,0.3856773521070492,x0,x0,1,8.934399909334065,8.934399909334065,0
1024,0.1,0.0499918670315317,0.0166826979196276,0.3589250395275236,0.1197762429327018,0.3589250395275236,0.1197762429327018,eps,eps,1,7.179668630922232,7.179668630922232,0
1024,0.2,0.0254694148538665,0.0151309026383126,0.2614756109787355,0.1553377662860577,0.2614756109787355,0.1553377662860577,eps,eps,1,10.266259059306195,10.266259059306195,0
1024,0.4,0.0126222959390404,0.0145554053778121,0.1973767843116435,0.227605114132933,0.1973767843116435,0.227605114132933,eps,eps,1,15.637153911212142,15.637153911212142,0
1024,0.8,0.0074510560261706,0.0206083894191877,0.0973880187251289,0.2693591629966674,0.0973880187251289,0.2693591629966674,x0,x0,1,13.070364574238676,13.070364574238676,0
1024,1.6,0.0043753296080097,0.0538318539313933,0.0285404148255912,0.3511469031315961,0.0285404148255912,0.3511469031315961,x0,x0,1,6.5230319501743175,6.5230319501743175,0
2048,0.1,0.0394140184244245,0.0131527826868034,0.2651083453134262,0.0884688391023011,0.2651083453134262,0.0884688391023011,eps,eps,1,6.726245024261232,6.726245024261232,0
2048,0.2,0.0221134892627425,0.0131372100595053,0.1986287771035948,0.1180016386228576,0.1986287771035948,0.1180016386228576,eps,eps,1,8.98224494305609,8.98224494305609,0
2048,0.4,0.0114902192243935,0.0132499506824026,0.161149545286993,0.1858296596300997,0.161149545286993,0.1858296596300997,eps,eps,1,14.02493217404204,14.02493217404204,0
2048,0.8,0.0067555658344014,0.0186847785029814,0.077664736272256,0.2148078236984804,0.077664736272256,0.2148078236984804,x0,x0,1,11.49640728490328,11.49640728490328,0
2048,1.6,0.0024835297472957,0.0305561003554906,0.025051527726351,0.3082213917905533,0.025051527726351,0.3082213917905533,x0,x0,1,10.087065698983038,10.087065698983038,0
4096,0.1,0.0342370105343362,0.0114251724996624,0.2187354450489098,0.0729938202100882,0.2187354450489098,0.0729938202100882,eps,eps,1,6.388859355274031,6.388859355274031,0
4096,0.2,0.0174045029947452,0.0103396894586187,0.1632640707773947,0.0969921285369587,0.1632640707773947,0.0969921285369587,eps,eps,1,9.3805649507307,9.3805649507307,0
4096,0.4,0.007236101780185,0.0083443135285661,0.1392403728846259,0.160565089115437,0.1392403728846259,0.160565089115437,x0,x0,1,19.242456382511712,19.242456382511712,0
4096,0.8,0.0040501086404909,0.0112019310766275,0.0615172891412535,0.1701466538679715,0.0615172891412535,0.1701466538679715,x0,x0,1,15.189046665621476,15.189046665621476,0
4096,1.6,0.0009246301322328,0.0113761838943069,0.0199537919435805,0.2455014157831299,0.0199537919435805,0.2455014157831299,x0,x0,1,21.580295999433226,21.580295999433226,0
32,0.1,0.1171177957644976,0.039083173399373,1.4270937440577118,0.4762329404518679,1.4270937440577118,0.4762329404518679,eps,eps,1,12.185114437496203,12.185114437496203,7
32,0.2,0.0760799357946345,0.0451976658216368,0.920669518656752,0.5469525283083877,0.920669518656752,0.5469525283083877,eps,eps,1,12.1013445797582,12.1013445797582,7
32,0.4,0.0454492602943088,0.0524098318483615,0.5120982797334431,0.590526326652355,0.5120982797334431,0.590526326652355,eps,eps,1,11.2674722628559,11.2674722628559,7
32,0.8,0.0259989558568443,0.0719088146577101,0.2497679267357389,0.6908168024121852,0.2497679267357389,0.6908168024121852,x0,x0,1,9.606844525257593,9.606844525257593,7
32,1.6,0.0098295627811341,0.1209379944484164,0.0700408622870023,0.8617475266229924,0.0700408622870023,0.8617475266229924,x0,x0,1,7.12553181118406,7.12553181118406,7
64,0.1,0.1285185287146009,0.0428876919173342,1.274071074220704,0.4251680147483421,1.274071074220704,0.4251680147483421,eps,eps,1,9.913520540295115,9.913520540295115,7
64,0.2,0.0927550435611612,0.0551040352277005,0.8387742654923154,0.4983000912861471,0.8387742654923154,0.4983000912861471,eps,eps,1,9.042896572403,9.042896572403,7
64,0.4,0.0508053879493235,0.0585862524972324,0.4582162994372407,0.5283923005165257,0.4582162994372407,0.5283923005165257,eps,eps,1,9.019049316074394,9.019049316074394,7
64,0.8,0.0265952673568792,0.0735581137053477,0.2079367359725838,0.5751186428375513,0.2079367359725838,0.5751186428375513,x0,x0,1,7.818561595275649,7.818561595275649,7
64,1.6,0.009833844150824,0.1209906702667939,0.0565569184437585,0.6958478663871563,0.0565569184437585,0.6958478663871563,x0,x0,1,5.751252264763532,5.751252264763532,7
128,0.1,0.0562638348704815,0.0187757052632586,1.1042524947241514,0.3684981556071672,1.1042524947241514,0.3684981556071672,eps,eps,1,19.626328302472132,19.626328302472132,7
128,0.2,0.0436610822662093,0.0259382317435958,0.7230467905787137,0.4295485645807879,0.7230467905787137,0.4295485645807879,eps,eps,1,16.560441314078517,16.560441314078517,7
128,0.4,0.0357855328127751,0.0412661008160879,0.3996579100903942,0.4608656714997844,0.3996579100903942,0.4608656714997844,x0,x0,1,11.168141946672907,11.168141946672907,7
128,0.8,0.0331053093190243,0.0915638137591278,0.1710216057162807,0.4730174940728823,0.1710216057162807,0.4730174940728823,x0,x0,1,5.165987245979342,5.165987245979342,7
128,1.6,0.0197893930407304,0.243478734404222,0.0448706090519659,0.5520653959135294,0.0448706090519659,0.5520653959135294,x0,x0,1,2.267407037679904,2.267407037679904,7
256,0.1,0.0657485548771607,0.0219408344756537,0.7712633334855731,0.2573769289494485,0.7712633334855731,0.2573769289494485,eps,eps,1,11.73049863873874,11.73049863873874,7
256,0.2,0.0304818434687427,0.0181086926577669,0.5482610347946222,0.3257116186396644,0.5482610347946222,0.3257116186396644,eps,eps,1,17.98647891348271,17.98647891348271,7
256,0.4,0.0139240337275258,0.0160565048052481,0.329256025833295,0.3796817118087086,0.329256025833295,0.3796817118087086,x0,x0,1,23.646597837694323,23.646597837694323,7
256,0.8,0.0090241076697448,0.0249591902631763,0.1397981944285333,0.3866586992183954,0.1397981944285333,0.3866586992183954,x0,x0,1,15.491636352836895,15.491636352836895,7
256,1.6,0.0037616083049019,0.0462809358284462,0.0392863633288101,0.4833596464002552,0.0392863633288101,0.4833596464002552,x0,x0,1,10.444033547462563,10.444033547462563,7
512,0.1,0.0665381344506535,0.0222043236848041,0.5356011912712468,0.178734530433422,0.5356011912712468,0.178734530433422,eps,eps,1,8.049537241962542,8.049537241962542,7
512,0.2,0.040682432803798,0.0241686718511523,0.3860953727705155,0.2293720341834564,0.3860953727705155,0.2293720341834564,eps,eps,1,9.490469132771972,9.490469132771972,7
512,0.4,0.0244251097506568,0.0281658246277331,0.2707733158628431,0.3122423524937302,0.2707733158628431,0.3122423524937302,eps,eps,1,11.085858717812366,11.085858717812366,7
512,0.8,0.0173034415378375,0.0478584592910612,0.1153452377692442,0.3190258628103544,0.1153452377692442,0.3190258628103544,x0,x0,1,6.666028692443523,6.666028692443523,7
512,1.6,0.0081982793370305,0.1008675037765995,0.0314243954435641,0.3866299495021995,0.0314243954435641,0.3866299495021995,x0,x0,1,3.833047661797045,3.833047661797045,7
1024,0.1,0.0353550952288631,0.0117982865743095,0.3606596663156257,0.1203551021837666,0.3606596663156257,0.1203551021837666,eps,eps,1,10.201066182426532,10.201066182426532,7
1024,0.2,0.0157278360673087,0.0093436130202129,0.2587366963193895,0.1537106283528546,0.2587366963193895,0.1537106283528546,eps,eps,1,16.450876980921024,16.450876980921024,7
1024,0.4,0.0063665348358545,0.0073415720749509,0.1962602804161357,0.2263176172398554,0.1962602804161357,0.2263176172398554,eps,eps,1,30.826860368508736,30.826860368508736,7
1024,0.8,0.003854927659086,0.0106620927425868,0.0947741014610353,0.2621294998859923,0.0947741014610353,0.2621294998859923,x0,x0,1,24.58518287305699,24.58518287305699,7
1024,1.6,0.0014849763268532,0.0182704015195559,0.0314071020924708,0.3864171808119654,0.0314071020924708,0.3864171808119654,x0,x0,1,21.14990086005273,21.14990086005273,7
2048,0.1,0.0403422340872684,0.0134625359012158,0.258987798351584,0.0864263621529424,0.258987798351584,0.0864263621529424,eps,eps,1,6.419768369578668,6.419768369578668,7
2048,0.2,0.0220445618540349,0.0130962615761479,0.1922852775184106,0.1142330842544,0.1922852775184106,0.1142330842544,eps,eps,1,8.72257197904868,8.72257197904868,7
2048,0.4,0.0113602284763982,0.0131000518017573,0.1604101213705049,0.1849769926586935,0.1604101213705049,0.1849769926586935,eps,eps,1,14.120325282521325,14.120325282521325,7
2048,0.8,0.0063585974003021,0.0175868294272653,0.0745455124142674,0.2061805660687874,0.0745455124142674,0.2061805660687874,x0,x0,1,11.723577971885058,11.723577971885058,7
2048,1.6,0.0029446081963545,0.0362289775886039,0.0241068710198334,0.2965988110031607,0.0241068710198334,0.2965988110031607,x0,x0,1,8.186783915659213,8.186783915659213,7
4096,0.1,0.0373998513206382,0.0124806385292163,0.2217033631406855,0.0739842389304785,0.2217033631406855,0.0739842389304785,eps,eps,1,5.927920975940982,5.927920975940982,7
